Aggregation analysis,PioViewer 3.2.9, EV in chips
File, D:\Database\SimpleTree\SRP\b25\HJvBB\Th9d8c.cfr
Action Line,Root CHECK BET 11
Flop,Global %,OOP Equity,OOP EV,OOP EQR,IP Equity,IP EV,IP EQR,RAISE 46 freq,CALL freq,FOLD freq
8h 3d 3c,86.1132,42.20,14.5805,76.779,57.80,39.9195,123.331,25.62,47.15,27.23
8h 3d 2c,62.9524,42.97,14.7951,76.5178,57.03,39.7049,124.318,22.25,57.80,19.94
8h 4d 4c,46.537,42.78,14.7961,76.8662,57.22,39.7039,123.899,24.92,49.10,25.98
8h 4d 2c,51.2618,43.86,15.0304,76.1533,56.14,39.4696,125.546,19.70,62.97,17.33
8h 4d 3c,55.038,44.11,15.1108,76.1294,55.89,39.3892,125.847,19.59,62.92,17.50
8h 5d 5c,41.273,43.42,15.3525,78.5826,56.58,39.1475,123.542,25.13,49.24,25.63
8h 5d 2c,52.0477,44.38,15.2989,76.6016,55.62,39.2011,125.863,19.21,64.37,16.41
8h 5d 3c,55.1022,44.60,15.3804,76.638,55.40,39.1196,126.089,18.92,64.70,16.38
8h 5d 4c,26.1221,45.73,15.9621,77.5602,54.27,38.538,126.815,16.26,65.88,17.86
8h 6d 6c,49.5646,43.69,15.2135,77.3892,56.31,39.2865,124.576,25.30,49.14,25.56
8h 6d 2c,54.8247,45.03,15.3841,75.9223,54.97,39.1159,127.066,19.83,64.31,15.86
8h 6d 3c,54.2388,44.94,15.397,76.1436,55.06,39.103,126.809,20.18,62.93,16.89
8h 6d 4c,34.6725,45.77,15.9624,77.506,54.23,38.5376,126.891,16.46,68.71,14.83
8h 6d 5c,26.1137,46.23,16.5563,79.5883,53.77,37.9437,126.006,17.15,66.38,16.46
8h 7d 7c,45.5203,43.52,15.1518,77.3699,56.48,39.3482,124.404,26.11,47.56,26.33
8h 7d 2c,54.2277,44.78,15.1087,74.9851,55.22,39.3913,127.374,21.34,59.47,19.19
8h 7d 3c,56.2255,44.95,15.1567,74.9343,55.05,39.3433,127.618,20.83,60.50,18.66
8h 7d 4c,27.5969,46.11,15.864,76.4475,53.89,38.636,128.036,16.62,66.61,16.78
8h 7d 5c,30.9404,46.41,16.4815,78.9229,53.59,38.0186,126.676,16.42,67.40,16.18
8h 7d 6c,16.4514,46.56,15.9693,76.213,53.44,38.5307,128.76,15.56,67.76,16.67
9c 2d 2c,94.2719,42.29,14.8357,77.9491,57.71,39.6643,122.743,24.67,43.98,31.35
9c 3c 2c,86.4927,44.82,16.4851,81.7358,55.18,38.0149,123.022,11.56,59.22,29.22
9c 3c 2d,74.2741,43.40,15.3306,78.495,56.60,39.1694,123.582,22.03,52.43,25.55
9c 3d 3c,90.7495,42.39,14.8931,78.079,57.61,39.6069,122.763,25.27,43.14,31.58
9c 3d 2c,73.8873,43.41,15.348,78.5603,56.59,39.152,123.556,22.02,52.43,25.56
9c 4c 2c,94.0237,45.49,16.5891,81.0443,54.51,37.9109,124.187,10.52,62.16,27.32
9c 4c 2d,75.9902,44.29,15.4527,77.531,55.71,39.0473,125.163,20.34,56.54,23.13
9c 4c 3c,95.2484,45.86,16.6265,80.5691,54.14,37.8735,124.916,10.89,62.76,26.35
9c 4c 3d,72.0216,44.74,15.6225,77.5882,55.26,38.8775,125.643,19.86,58.25,21.89
9c 4d 4c,52.0406,42.90,15.071,78.0658,57.10,39.429,123.31,23.72,46.03,30.26
9c 4d 2c,73.6366,44.32,15.5043,77.7392,55.68,38.9957,125.063,20.05,56.81,23.14
9c 4d 3c,69.9425,44.76,15.6474,77.6871,55.24,38.8526,125.595,19.57,58.49,21.94
9c 5c 2c,82.9081,45.79,16.6141,80.627,54.21,37.8859,124.802,10.53,63.54,25.93
9c 5c 2d,67.0163,44.57,15.5356,77.4517,55.43,38.9644,125.536,18.91,59.92,21.18
9c 5c 3c,86.0085,46.20,16.795,80.7762,53.80,37.7051,125.16,11.10,63.40,25.50
9c 5c 3d,63.4123,44.93,15.6601,77.4545,55.07,38.8399,125.943,18.99,60.28,20.73
9c 5c 4c,95.9452,46.67,16.8195,80.0789,53.33,37.6805,126.181,10.19,65.56,24.25
9c 5c 4d,62.2735,45.70,15.8205,76.9334,54.30,38.6795,127.196,16.66,64.25,19.09
9c 5d 5c,42.9053,43.34,15.2424,78.154,56.66,39.2576,123.726,22.93,49.09,27.98
9c 5d 2c,70.3646,44.64,15.5735,77.528,55.36,38.9265,125.561,18.71,60.18,21.10
9c 5d 3c,66.9821,44.98,15.6888,77.5039,55.02,38.8112,125.973,18.74,60.56,20.70
9c 5d 4c,67.6781,45.76,15.8615,77.0284,54.24,38.6385,127.206,16.46,64.64,18.89
9c 6c 2c,89.5361,45.96,16.585,80.1918,54.04,37.915,125.285,9.48,64.53,25.99
9c 6c 2d,69.3685,44.92,15.505,76.7071,55.08,38.995,126.419,19.09,59.85,21.06
9c 6c 3c,85.4264,46.23,16.7172,80.3542,53.77,37.7828,125.482,10.28,64.06,25.66
9c 6c 3d,62.7809,45.06,15.5547,76.7034,54.94,38.9453,126.594,19.35,59.68,20.97
9c 6c 4c,93.3316,46.87,16.8295,79.7847,53.13,37.6705,126.623,9.17,67.16,23.67
9c 6c 4d,63.8792,45.92,15.7932,76.4259,54.08,38.7068,127.813,16.76,64.78,18.46
9c 6c 5c,72.6863,46.94,16.7923,79.4994,53.06,37.7077,126.901,8.53,70.64,20.83
9c 6c 5d,40.5885,45.86,15.9052,77.0749,54.14,38.5948,127.293,16.52,65.21,18.28
9c 6d 6c,49.4545,43.37,15.1222,77.4812,56.63,39.3778,124.174,22.51,49.49,28.00
9c 6d 2c,73.0356,45.00,15.566,76.8733,55.00,38.934,126.404,19.02,59.86,21.12
9c 6d 3c,66.725,45.14,15.6137,76.8727,54.86,38.8863,126.567,19.25,59.71,21.04
9c 6d 4c,69.6217,46.00,15.8466,76.5554,54.00,38.6534,127.82,16.66,65.03,18.31
9c 6d 5c,40.8457,45.89,15.9323,77.1604,54.11,38.5677,127.268,16.47,65.25,18.27
9c 7c 2c,89.2129,45.66,16.5023,80.3087,54.34,37.9977,124.876,9.10,64.34,26.56
9c 7c 2d,73.6378,44.69,15.3343,76.2483,55.31,39.1657,126.451,19.43,58.14,22.43
9c 7c 3c,89.6243,46.03,16.523,79.7613,53.97,37.977,125.666,9.16,66.06,24.78
9c 7c 3d,69.9801,45.20,15.4858,76.1337,54.80,39.0142,127.133,18.65,60.99,20.36
9c 7c 4c,91.7669,46.67,16.6963,79.5031,53.33,37.8037,126.579,8.45,68.73,22.82
9c 7c 4d,66.8929,45.93,15.7171,76.0497,54.07,38.7829,128.076,16.67,64.74,18.58
9c 7c 5c,72.5946,46.83,16.873,80.0685,53.17,37.627,126.369,8.87,69.96,21.17
9c 7c 5d,55.7564,45.91,15.8368,76.6548,54.09,38.6632,127.644,14.92,68.96,16.12
9c 7c 6c,75.4456,46.55,16.7355,79.8956,53.45,37.7645,126.164,10.17,67.80,22.03
9c 7c 6d,55.6872,45.76,15.5902,75.7068,54.24,38.9098,128.105,15.88,66.12,18.00
9c 7d 7c,49.2144,43.11,14.9583,77.1141,56.89,39.5417,124.108,21.68,51.26,27.06
9c 7d 2c,77.3252,44.75,15.3474,76.2079,55.25,39.1526,126.55,19.61,57.78,22.61
9c 7d 3c,74.266,45.26,15.512,76.1583,54.74,38.988,127.192,18.78,60.83,20.38
9c 7d 4c,72.9475,45.99,15.7386,76.0517,54.01,38.7614,128.151,16.82,64.69,18.50
9c 7d 5c,56.636,45.95,15.8653,76.7351,54.05,38.6347,127.631,14.94,69.03,16.04
9c 7d 6c,56.0883,45.78,15.5905,75.6741,54.22,38.9095,128.153,15.83,66.22,17.95
9c 8c 2c,80.0696,45.06,16.1163,79.4791,54.94,38.3837,124.76,9.55,64.68,25.77
9c 8c 2d,69.1725,44.19,15.1854,76.3682,55.81,39.3146,125.787,18.26,59.62,22.12
9c 8c 3c,83.4494,45.14,16.1212,79.3596,54.86,38.3788,124.93,9.52,65.03,25.45
9c 8c 3d,70.8914,44.31,15.2053,76.2514,55.69,39.2947,126.007,17.88,60.40,21.73
9c 8c 4c,86.7018,45.84,16.3203,79.1216,54.16,38.1797,125.877,9.20,67.39,23.41
9c 8c 4d,69.2562,45.10,15.4302,76.0354,54.90,39.0698,127.073,16.12,65.08,18.81
9c 8c 5c,67.8623,46.45,16.5836,79.3421,53.55,37.9164,126.433,10.78,66.90,22.31
9c 8c 5d,47.5047,45.56,15.6164,76.1732,54.44,38.8836,127.54,15.75,67.13,17.12
9c 8c 6c,61.709,46.16,16.6208,80.0183,53.84,37.8792,125.63,11.31,64.90,23.80
9c 8c 6d,48.1037,45.55,15.72,76.6899,54.45,38.7799,127.185,17.24,62.23,20.54
9c 8c 7c,61.2019,45.91,16.1839,78.344,54.09,38.3161,126.485,9.96,67.44,22.59
9c 8c 7d,35.0037,45.37,15.2177,74.5296,54.63,39.2823,128.413,17.55,60.34,22.11
9c 8d 8c,60.6461,42.52,14.891,77.8221,57.48,39.609,123.056,22.57,50.30,27.13
9c 8d 2c,71.0765,44.27,15.2389,76.4939,55.73,39.2611,125.803,18.44,59.36,22.20
9c 8d 3c,73.3863,44.39,15.2541,76.3637,55.61,39.2459,126.025,18.08,60.16,21.75
9c 8d 4c,73.7018,45.18,15.4756,76.1266,54.82,39.0243,127.107,16.31,64.91,18.79
9c 8d 5c,47.5161,45.67,15.6887,76.3394,54.33,38.8113,127.564,15.88,66.98,17.15
9c 8d 6c,48.3145,45.67,15.8224,76.9963,54.33,38.6776,127.115,17.34,62.12,20.54
9c 8d 7c,35.236,45.42,15.2495,74.6076,54.58,39.2505,128.42,17.54,60.48,21.98
9d 9c 2c,78.071,41.95,15.0752,79.8607,58.05,39.4248,121.274,24.89,42.04,33.06
9d 9c 3c,82.0614,42.07,15.0917,79.7204,57.93,39.4083,121.474,24.90,42.87,32.23
9d 9c 4c,86.7428,43.06,15.396,79.4477,56.94,39.104,122.644,23.21,48.06,28.73
9d 9c 5c,82.3774,43.42,15.5143,79.3993,56.58,38.9857,123.045,22.69,50.52,26.78
9d 9c 6c,79.1846,43.49,15.4637,79.0147,56.51,39.0363,123.356,23.48,48.30,28.23
9d 9c 7c,75.3466,43.37,15.3536,78.6772,56.63,39.1464,123.432,22.97,49.38,27.65
9d 9c 8c,73.2769,42.68,14.9655,77.9288,57.32,39.5345,123.154,22.90,49.78,27.32
9h 9d 9c,99.9987,39.59,12.1869,68.4133,60.41,42.3131,125.069,12.16,53.16,34.68
9d 3c 2c,76.6112,43.53,15.4694,78.9794,56.47,39.0306,123.415,21.91,52.42,25.68
9d 4c 2c,77.7721,44.40,15.5968,78.0596,55.60,38.9032,124.949,20.14,56.60,23.26
9d 4c 3c,74.7245,44.87,15.7616,78.0676,55.13,38.7384,125.468,19.60,58.44,21.96
9d 5c 2c,72.4259,44.71,15.6728,77.893,55.29,38.8272,125.409,18.84,59.90,21.25
9d 5c 3c,68.9701,45.04,15.7897,77.8967,54.96,38.7103,125.785,18.72,60.68,20.61
9d 5c 4c,73.026,45.81,15.9632,77.4374,54.19,38.5368,126.989,16.37,64.96,18.67
9d 6c 2c,78.8925,45.06,15.6447,77.16,54.94,38.8553,126.285,19.19,59.87,20.94
9d 6c 3c,69.1947,45.20,15.7157,77.2623,54.80,38.7843,126.386,19.19,59.84,20.97
9d 6c 4c,71.5608,46.06,15.962,77.019,53.95,38.538,127.57,16.63,65.08,18.29
9d 6c 5c,48.0006,45.89,16.0131,77.5404,54.11,38.4869,127.017,16.23,65.74,18.03
9d 7c 2c,82.5778,44.80,15.3929,76.3554,55.20,39.1071,126.509,19.73,57.76,22.51
9d 7c 3c,79.4393,45.30,15.5739,76.4014,54.70,38.9261,127.073,18.85,60.87,20.27
9d 7c 4c,74.9426,46.05,15.8419,76.4476,53.95,38.6581,127.956,16.81,64.67,18.51
9d 7c 5c,60.6307,46.00,15.9372,76.9949,54.00,38.5628,127.517,14.85,69.21,15.94
9d 7c 6c,63.1197,45.81,15.6436,75.8899,54.19,38.8564,128.038,15.81,66.38,17.81
9d 8c 2c,73.6178,44.30,15.2765,76.635,55.70,39.2235,125.744,18.46,59.52,22.02
9d 8c 3c,75.7527,44.41,15.275,76.4404,55.59,39.225,125.994,18.06,60.38,21.56
9d 8c 4c,73.2315,45.22,15.5162,76.2536,54.78,38.9838,127.075,16.32,64.90,18.77
9d 8c 5c,49.0677,45.68,15.7042,76.4025,54.32,38.7958,127.53,15.94,67.01,17.06
9d 8c 6c,50.059,45.67,15.8339,77.0507,54.33,38.6661,127.079,17.36,62.12,20.52
9d 8c 7c,38.0656,45.39,15.2168,74.4949,54.61,39.2832,128.46,17.54,60.31,22.15
9h 9d 2c,88.5828,41.51,14.8692,79.6053,58.49,39.6308,120.99,25.71,43.40,30.90
9h 9d 3c,91.9328,41.72,14.9257,79.5035,58.28,39.5743,121.255,26.01,43.78,30.21
9h 9d 4c,90.8709,42.77,15.1585,78.7682,57.23,39.3415,122.745,25.52,47.11,27.36
9h 9d 5c,92.2686,43.12,15.2712,78.6952,56.88,39.2288,123.164,24.93,48.81,26.27
9h 9d 6c,90.0133,43.21,15.2807,78.5928,56.79,39.2193,123.314,26.57,44.20,29.23
9h 9d 7c,86.1089,43.09,15.1957,78.3638,56.91,39.3043,123.332,26.70,43.39,29.91
9h 9d 8c,72.5482,42.21,14.8131,77.991,57.79,39.6869,122.627,27.53,41.47,31.00
9h 2d 2c,98.5951,41.78,14.3723,76.4437,58.22,40.1277,123.08,23.69,48.34,27.97
9h 3d 3c,94.337,41.84,14.4323,76.6444,58.16,40.0677,123.032,24.42,46.97,28.61
9h 3d 2c,75.1997,42.80,14.9378,77.5513,57.20,39.5622,123.517,22.32,57.15,20.53
9h 4d 4c,52.4878,42.15,14.5771,76.8525,57.85,39.9229,123.235,24.91,46.15,28.94
9h 4d 2c,73.337,43.71,14.9994,76.2621,56.29,39.5006,125.303,20.62,61.23,18.15
9h 4d 3c,68.7492,44.25,15.2927,76.7932,55.75,39.2074,125.592,20.21,62.44,17.35
9h 5d 5c,50.588,42.80,15.0215,77.9851,57.20,39.4785,123.257,24.88,47.85,27.27
9h 5d 2c,69.4877,44.11,15.2223,76.6901,55.89,39.2777,125.493,19.78,63.77,16.45
9h 5d 3c,64.2296,44.51,15.4117,76.941,55.49,39.0883,125.795,19.67,63.80,16.53
9h 5d 4c,62.8211,45.42,15.6345,76.5006,54.58,38.8655,127.148,16.91,68.35,14.74
9h 6d 6c,56.7144,42.91,14.8471,76.8872,57.09,39.6529,124.034,25.24,46.02,28.74
9h 6d 2c,72.4299,44.55,15.2595,76.1165,55.45,39.2405,126.371,20.23,62.90,16.87
9h 6d 3c,63.6578,44.57,15.277,76.1651,55.43,39.223,126.366,20.24,62.44,17.32
9h 6d 4c,64.5396,45.50,15.5402,75.8924,54.50,38.9598,127.662,16.96,69.27,13.77
9h 6d 5c,39.4512,45.70,16.1473,78.5165,54.30,38.3527,126.129,17.34,66.14,16.52
9h 7d 7c,56.1607,42.77,14.7286,76.5196,57.23,39.7714,124.104,25.37,45.36,29.27
9h 7d 2c,76.5587,44.26,14.8406,74.5182,55.74,39.6594,127.047,21.78,58.01,20.21
9h 7d 3c,71.9946,44.70,15.0419,74.776,55.30,39.4581,127.421,20.15,62.65,17.20
9h 7d 4c,68.8084,45.47,15.3445,74.9952,54.53,39.1555,128.219,17.97,66.90,15.13
9h 7d 5c,58.0467,45.88,16.0192,77.5944,54.12,38.4808,126.963,17.24,67.35,15.41
9h 7d 6c,58.9472,45.68,15.7607,76.6701,54.32,38.7393,127.354,17.50,65.78,16.72
9h 8d 8c,59.0425,42.05,14.7317,77.8552,57.95,39.7683,122.542,26.90,42.68,30.42
9h 8d 2c,72.0526,43.91,14.9623,75.7258,56.09,39.5377,125.87,22.35,54.89,22.77
9h 8d 3c,73.7078,44.05,14.9713,75.5326,55.95,39.5288,126.153,21.98,55.60,22.42
9h 8d 4c,72.6094,44.93,15.3098,75.7147,55.07,39.1902,127.089,19.62,61.63,18.75
9h 8d 5c,48.7402,45.54,15.958,77.8637,54.46,38.542,126.386,18.27,64.27,17.46
9h 8d 6c,49.5793,45.44,16.0202,78.3417,54.56,38.4798,125.948,19.27,61.04,19.69
9h 8d 7c,32.0799,45.29,15.3781,75.4608,54.71,39.1219,127.685,17.87,60.79,21.34
Ac 2d 2c,65.2511,40.12,14.2634,79.0074,59.88,40.2366,119.989,15.63,42.72,41.65
Ac 3c 2c,41.9142,42.61,15.1339,78.9267,57.39,39.3661,122.49,7.64,59.99,32.37
Ac 3c 2d,26.8394,41.41,14.3804,77.1745,58.59,40.1196,122.273,14.92,51.45,33.64
Ac 3d 3c,59.8184,40.36,14.2503,78.4706,59.64,40.2497,120.505,15.63,43.34,41.04
Ac 3d 2c,27.1975,41.42,14.4275,77.4075,58.58,40.0725,122.152,15.03,51.35,33.62
Ac 4c 2c,45.02,42.31,14.9411,78.4805,57.69,39.5589,122.442,7.78,60.43,31.79
Ac 4c 2d,36.5718,41.67,14.6166,77.9544,58.33,39.8834,122.093,15.19,51.07,33.74
Ac 4c 3c,47.2725,42.66,15.0976,78.6426,57.34,39.4024,122.713,8.59,60.70,30.71
Ac 4c 3d,33.4578,42.22,14.688,77.3186,57.78,39.812,123.03,15.66,51.82,32.52
Ac 4d 4c,28.1697,41.53,14.8281,79.3343,58.47,39.6719,121.171,15.15,46.42,38.43
Ac 4d 2c,34.7297,41.74,14.6652,78.0861,58.26,39.8348,122.087,15.23,51.27,33.50
Ac 4d 3c,31.8639,42.31,14.7433,77.4431,57.69,39.7567,123.052,15.62,52.04,32.34
Ac 5c 2c,43.2005,42.23,14.812,77.9522,57.77,39.688,122.669,7.91,60.94,31.15
Ac 5c 2d,42.6027,41.76,14.7534,78.5025,58.24,39.7466,121.875,15.59,51.10,33.30
Ac 5c 3c,43.9547,42.53,14.9555,78.1381,57.47,39.5445,122.879,8.54,61.29,30.17
Ac 5c 3d,37.7445,42.33,14.9287,78.3808,57.67,39.5713,122.52,16.09,51.48,32.43
Ac 5c 4c,52.6313,42.79,14.8998,77.3825,57.21,39.6002,123.601,8.94,62.31,28.75
Ac 5c 4d,30.6419,43.19,15.0924,77.6529,56.81,39.4076,123.871,16.24,52.61,31.16
Ac 5d 5c,27.2365,41.89,14.7225,78.0993,58.11,39.7775,122.239,15.19,46.78,38.03
Ac 5d 2c,40.8222,41.85,14.7792,78.4786,58.15,39.7208,121.976,15.81,50.95,33.24
Ac 5d 3c,36.7231,42.43,14.9936,78.5206,57.57,39.5064,122.549,16.13,51.56,32.32
Ac 5d 4c,31.3827,43.19,15.1036,77.7133,56.81,39.3964,123.833,16.33,52.47,31.20
Ac 6c 2c,59.6538,42.42,14.5782,76.3775,57.58,39.9219,123.799,7.06,58.69,34.26
Ac 6c 2d,76.228,41.33,14.1684,76.1839,58.67,40.3317,122.752,13.37,52.40,34.23
Ac 6c 3c,55.708,42.72,14.7241,76.5945,57.28,39.7759,123.999,7.77,59.02,33.21
Ac 6c 3d,66.0447,41.63,14.1764,75.6775,58.37,40.3236,123.358,14.04,51.96,34.00
Ac 6c 4c,61.6289,42.73,14.468,75.24,57.27,40.0321,124.825,8.28,61.81,29.91
Ac 6c 4d,60.471,42.45,14.3006,74.8608,57.55,40.1994,124.736,14.22,54.12,31.66
Ac 6c 5c,62.2841,42.84,14.4993,75.211,57.16,40.0007,124.966,9.66,61.36,28.98
Ac 6c 5d,57.6126,42.83,14.3587,74.4937,57.17,40.1413,125.39,14.72,55.29,29.98
Ac 6d 6c,41.1725,41.92,14.7188,78.0195,58.08,39.7812,122.318,14.81,46.94,38.25
Ac 6d 2c,76.3662,41.39,14.2514,76.5072,58.61,40.2486,122.638,13.63,52.05,34.33
Ac 6d 3c,65.9798,41.68,14.2369,75.9063,58.32,40.2631,123.282,14.14,51.75,34.11
Ac 6d 4c,62.4299,42.40,14.3035,74.9622,57.60,40.1965,124.622,14.11,54.12,31.76
Ac 6d 5c,58.3938,42.74,14.3443,74.5792,57.26,40.1557,125.233,14.74,55.20,30.06
Ac 7c 2c,58.5924,42.39,14.6178,76.6291,57.61,39.8823,123.624,7.01,58.70,34.28
Ac 7c 2d,75.3869,41.34,14.2019,76.343,58.66,40.2981,122.674,13.85,51.53,34.62
Ac 7c 3c,60.1426,42.79,14.726,76.4683,57.21,39.774,124.158,8.28,58.57,33.15
Ac 7c 3d,67.8923,41.83,14.1864,75.3643,58.17,40.3136,123.756,14.56,52.14,33.30
Ac 7c 4c,61.4425,43.03,14.7062,75.9411,56.97,39.7938,124.741,8.87,60.76,30.37
Ac 7c 4d,58.6102,42.63,14.3865,74.9884,57.37,40.1135,124.866,15.02,53.39,31.58
Ac 7c 5c,59.3642,43.00,14.5472,75.183,57.00,39.9528,125.161,9.75,61.60,28.66
Ac 7c 5d,60.4811,42.77,14.299,74.2932,57.23,40.201,125.438,14.89,55.25,29.87
Ac 7c 6c,64.3866,43.11,14.6379,75.4549,56.89,39.8621,125.123,9.90,60.55,29.55
Ac 7c 6d,63.8315,42.73,14.1029,73.3479,57.27,40.3971,125.955,14.23,56.69,29.09
Ac 7d 7c,44.1643,41.65,14.643,78.1282,58.35,39.857,121.975,15.38,45.86,38.76
Ac 7d 2c,74.5669,41.38,14.2569,76.5553,58.62,40.2431,122.6,13.98,51.25,34.76
Ac 7d 3c,66.7562,41.86,14.2094,75.4257,58.14,40.2906,123.758,14.54,52.05,33.41
Ac 7d 4c,59.6746,42.58,14.3605,74.9505,57.42,40.1395,124.826,14.95,53.25,31.80
Ac 7d 5c,61.0023,42.71,14.3158,74.4906,57.29,40.1842,125.247,14.88,55.16,29.96
Ac 7d 6c,63.6603,42.75,14.1368,73.4911,57.25,40.3632,125.892,14.19,56.71,29.10
Ac 8c 2c,44.7744,41.70,14.4033,76.759,58.30,40.0967,122.812,8.97,55.48,35.55
Ac 8c 2d,63.8704,40.28,13.8103,76.1877,59.72,40.6897,121.671,15.46,47.74,36.80
Ac 8c 3c,46.5094,41.77,14.4167,76.6964,58.23,40.0833,122.925,9.14,55.21,35.65
Ac 8c 3d,65.6737,40.38,13.8071,75.9844,59.62,40.6929,121.882,15.41,48.03,36.56
Ac 8c 4c,48.1753,41.77,14.1678,75.3832,58.23,40.3322,123.675,10.04,58.29,31.66
Ac 8c 4d,54.393,41.12,13.8329,74.7565,58.88,40.6671,123.335,15.43,51.98,32.59
Ac 8c 5c,45.1377,41.85,14.0931,74.8348,58.15,40.4068,124.083,11.13,58.62,30.24
Ac 8c 5d,54.9902,41.64,14.0935,75.2144,58.36,40.4065,123.636,16.16,51.81,32.03
Ac 8c 6c,48.3254,42.20,14.2448,75.0136,57.80,40.2552,124.366,10.85,57.93,31.22
Ac 8c 6d,63.3771,41.55,13.8746,74.2117,58.45,40.6254,124.108,15.32,53.13,31.54
Ac 8c 7c,48.7874,42.31,14.3841,75.5556,57.69,40.1159,124.165,12.09,56.60,31.31
Ac 8c 7d,55.5035,41.64,13.8225,73.7621,58.36,40.6775,124.472,15.82,53.64,30.54
Ac 8d 8c,50.2706,40.17,14.0017,77.4553,59.83,40.4983,120.876,15.45,42.66,41.89
Ac 8d 2c,63.8052,40.32,13.8205,76.1685,59.68,40.6795,121.722,15.10,47.84,37.05
Ac 8d 3c,65.952,40.41,13.8237,76.0108,59.59,40.6764,121.902,15.02,48.16,36.82
Ac 8d 4c,58.3307,41.06,13.846,74.9334,58.94,40.654,123.173,15.32,51.86,32.82
Ac 8d 5c,57.9836,41.54,14.1138,75.5103,58.46,40.3862,123.355,16.14,51.65,32.21
Ac 8d 6c,65.2648,41.55,13.9078,74.3864,58.45,40.5923,124.01,15.16,53.15,31.69
Ac 8d 7c,57.7768,41.61,13.8255,73.8416,58.39,40.6745,124.387,15.57,53.84,30.60
Ac 9c 2c,44.0454,41.70,14.4248,76.8672,58.30,40.0751,122.754,7.83,56.78,35.39
Ac 9c 2d,72.3859,40.34,13.9332,76.7461,59.66,40.5668,121.432,14.83,48.83,36.35
Ac 9c 3c,46.8655,41.89,14.5145,77.005,58.11,39.9855,122.867,8.42,56.20,35.39
Ac 9c 3d,75.0504,40.49,13.9797,76.7305,59.51,40.5203,121.583,15.11,49.14,35.75
Ac 9c 4c,54.2751,42.04,14.4567,76.4115,57.96,40.0432,123.378,8.94,56.42,34.64
Ac 9c 4d,73.4773,41.05,14.0513,76.0681,58.95,40.4487,122.525,14.55,51.54,33.91
Ac 9c 5c,45.4029,41.88,14.1993,75.3383,58.12,40.3007,123.829,10.17,58.21,31.62
Ac 9c 5d,67.7642,41.24,14.0277,75.5831,58.76,40.4723,123.001,15.06,53.58,31.35
Ac 9c 6c,46.5316,42.24,14.3248,75.3567,57.76,40.1752,124.213,9.58,57.52,32.90
Ac 9c 6d,75.6416,41.30,13.98,75.2256,58.70,40.52,123.262,14.61,52.69,32.70
Ac 9c 7c,48.0871,42.20,14.3734,75.6925,57.80,40.1266,123.966,10.38,57.19,32.42
Ac 9c 7d,75.3664,41.22,13.8193,74.4986,58.78,40.6807,123.59,14.56,54.27,31.17
Ac 9c 8c,36.9953,41.42,13.9232,74.6968,58.58,40.5768,123.694,12.62,54.13,33.24
Ac 9c 8d,60.9193,40.15,13.1909,73.0136,59.85,41.3091,123.247,15.51,53.99,30.49
Ac 9d 9c,70.4579,39.89,13.8428,77.1131,60.11,40.6572,120.786,14.56,42.78,42.66
Ac 9d 2c,77.7951,40.27,13.9065,76.7472,59.73,40.5935,121.353,14.28,49.04,36.68
Ac 9d 3c,80.5014,40.42,13.9515,76.7079,59.58,40.5485,121.525,14.69,49.10,36.21
Ac 9d 4c,82.1721,40.90,14.0187,76.173,59.10,40.4813,122.309,14.37,51.15,34.48
Ac 9d 5c,76.8497,41.10,14.0695,76.0771,58.90,40.4305,122.57,15.01,53.50,31.48
Ac 9d 6c,82.2371,41.20,13.9636,75.3169,58.80,40.5364,123.105,14.38,52.70,32.92
Ac 9d 7c,82.5043,41.17,13.8449,74.7287,58.83,40.6552,123.405,14.23,54.43,31.34
Ac 9d 8c,64.4293,40.07,13.1823,73.113,59.93,41.3177,123.106,15.33,54.09,30.58
Ad Ac 2c,99.9933,38.71,13.0775,75.0698,61.29,41.4225,120.691,16.88,38.19,44.93
Ad Ac 3c,99.9969,38.79,12.995,74.4404,61.21,41.505,121.092,16.65,38.42,44.94
Ad Ac 4c,99.9958,39.28,12.9944,73.5193,60.72,41.5055,122.059,14.28,42.50,43.22
Ad Ac 5c,99.9964,39.27,12.6577,71.6189,60.72,41.8422,123.044,12.10,45.01,42.89
Ad Ac 6c,100,39.20,12.2381,69.3743,60.80,42.2619,124.127,8.68,47.52,43.80
Ad Ac 7c,99.9992,39.26,12.3613,69.9646,60.74,42.1387,123.889,10.26,45.45,44.28
Ad Ac 8c,99.9978,38.07,12.3902,72.3218,61.93,42.1098,121.424,14.99,38.97,46.04
Ad Ac 9c,99.9972,38.06,12.1968,71.2191,61.94,42.3032,121.953,11.88,43.08,45.04
Ah Ad Ac,99.9989,36.19,9.91143,60.8542,63.81,44.5886,124.788,17.92,23.50,58.59
Ad Ac Jc,99.9856,36.49,11.6227,70.7865,63.51,42.8773,120.554,12.76,41.00,46.25
Ad Ac Kc,99.9938,35.33,10.558,66.4157,64.67,43.942,121.329,8.31,44.21,47.48
Ad Ac Qc,99.99,36.20,11.084,68.0434,63.80,43.416,121.517,8.93,44.49,46.58
Ad Ac Tc,99.9637,36.68,11.6121,70.3493,63.32,42.8879,120.952,13.03,41.34,45.63
Ac Jc 2c,52.061,40.19,13.6693,75.577,59.81,40.8307,121.911,8.45,56.05,35.49
Ac Jc 2d,68.4397,38.14,12.2581,71.4242,61.86,42.2419,121.937,12.53,52.42,35.05
