Aggregation analysis,PioViewer 3.2.9, EV in chips
File, D:\Database\SimpleTree\SRP\b25\LJvBB\Th9d8c.cfr
Action Line,Root CHECK BET 11
Flop,Global %,OOP Equity,OOP EV,OOP EQR,IP Equity,IP EV,IP EQR,RAISE 46 freq,CALL freq,FOLD freq
8h 8d 6c,62.0577,43.26,15.3825,79.0116,56.74,39.1175,123.118,24.47,48.75,26.78
8h 8d 7c,55.6288,43.20,15.2386,78.3885,56.80,39.2614,123.432,24.60,49.15,26.24
8h 2d 2c,99.9661,41.71,14.0248,74.7231,58.29,40.4752,123.994,23.01,48.69,28.30
8h 3d 3c,90.5016,41.92,14.5453,77.105,58.08,39.9547,122.845,26.18,44.67,29.15
8h 3d 2c,71.698,42.61,14.7506,76.9233,57.39,39.7494,123.688,22.15,56.49,21.36
8h 4d 4c,69.324,42.15,14.5842,76.8897,57.85,39.9158,123.213,25.11,47.04,27.85
8h 4d 2c,54.0594,42.94,14.9688,77.4673,57.06,39.5312,123.713,21.23,56.96,21.81
8h 4d 3c,56.158,43.37,15.0601,77.1616,56.63,39.4399,124.371,20.42,58.29,21.29
8h 5d 5c,52.3031,42.84,15.2035,78.8556,57.16,39.2965,122.775,25.08,47.56,27.35
8h 5d 2c,58.744,43.76,15.2766,77.5784,56.24,39.2234,124.54,20.21,59.25,20.54
8h 5d 3c,60.2848,44.16,15.381,77.3916,55.84,39.119,125.11,19.00,61.34,19.67
8h 5d 4c,32.4978,44.88,15.7787,78.1295,55.12,38.7213,125.442,18.17,60.21,21.62
8h 6d 6c,53.0333,43.36,15.2069,77.9444,56.64,39.2931,123.871,25.02,48.10,26.89
8h 6d 2c,60.9492,44.54,15.3576,76.6168,55.46,39.1424,126.04,19.90,61.75,18.35
8h 6d 3c,58.1159,44.66,15.4391,76.8203,55.34,39.0609,126.045,19.47,61.79,18.74
8h 6d 4c,36.3938,45.24,15.9944,78.5672,54.76,38.5056,125.564,18.41,61.81,19.78
8h 6d 5c,28.7029,46.01,16.7607,80.9554,53.99,37.7393,124.818,17.84,62.40,19.76
8h 7d 7c,58.5321,43.31,15.102,77.4955,56.69,39.398,124.093,24.67,49.50,25.83
8h 7d 2c,62.4888,44.42,15.2313,76.2,55.58,39.2687,126.163,22.19,56.19,21.62
8h 7d 3c,62.493,44.87,15.3573,76.0595,55.13,39.1427,126.785,20.95,58.79,20.26
8h 7d 4c,28.8807,45.36,15.7477,77.1463,54.64,38.7523,126.652,18.20,61.53,20.28
8h 7d 5c,31.4132,45.95,16.5273,79.926,54.05,37.9727,125.459,17.71,63.21,19.08
8h 7d 6c,28.696,46.24,16.1102,77.4302,53.76,38.3898,127.507,14.72,68.40,16.88
9c 2d 2c,99.5077,41.39,14.5484,78.1079,58.61,39.9516,121.726,25.89,39.25,34.86
9c 3c 2c,89.7831,44.19,16.4217,82.575,55.81,38.0784,121.844,11.96,57.42,30.61
9c 3c 2d,75.2193,42.43,15.0629,78.8917,57.57,39.4371,122.325,22.62,50.26,27.12
9c 3d 3c,88.4189,41.66,14.8612,79.2656,58.34,39.6388,121.337,26.87,39.14,33.99
9c 3d 2c,73.7125,42.44,15.0914,79.0246,57.56,39.4086,122.255,22.55,50.29,27.16
9c 4c 2c,89.4612,44.54,16.5025,82.3351,55.46,37.9975,122.346,11.85,58.52,29.63
9c 4c 2d,71.9019,42.73,15.1507,78.8004,57.27,39.3493,122.685,21.87,52.04,26.08
9c 4c 3c,94.0821,45.04,16.5577,81.6893,54.96,37.9423,123.285,12.00,59.90,28.11
9c 4c 3d,66.536,43.38,15.3639,78.7045,56.62,39.1361,123.43,21.16,54.24,24.61
9c 4d 4c,70.5556,41.87,14.9139,79.1639,58.13,39.5861,121.596,25.82,41.13,33.05
9c 4d 2c,69.3199,42.74,15.1876,78.9684,57.26,39.3124,122.598,21.69,52.12,26.19
9c 4d 3c,65.3546,43.39,15.3696,78.723,56.61,39.1304,123.425,21.07,54.19,24.73
9c 5c 2c,90.2357,45.08,16.6271,81.9614,54.92,37.8729,123.145,11.21,61.26,27.53
9c 5c 2d,70.5608,43.44,15.36,78.5797,56.56,39.14,123.568,19.94,56.46,23.60
9c 5c 3c,95.3401,45.59,16.7565,81.6685,54.40,37.7435,123.884,11.34,62.18,26.48
9c 5c 3d,65.6885,44.01,15.5363,78.4432,55.99,38.9637,124.275,19.78,57.26,22.97
9c 5c 4c,99.9142,45.78,16.6356,80.7537,54.22,37.8644,124.702,10.33,63.75,25.91
9c 5c 4d,66.3321,44.47,15.6336,78.126,55.53,38.8664,124.982,18.47,59.54,21.99
9c 5d 5c,50.0759,42.20,15.0954,79.4987,57.80,39.4046,121.731,23.87,46.43,29.69
9c 5d 2c,71.6801,43.47,15.3811,78.6243,56.53,39.1189,123.578,19.87,56.50,23.63
9c 5d 3c,68.385,44.04,15.5574,78.4975,55.96,38.9426,124.273,19.62,57.44,22.95
9c 5d 4c,69.9911,44.49,15.6482,78.1551,55.51,38.8518,124.991,18.31,59.84,21.85
9c 6c 2c,96.4805,45.50,16.6862,81.4984,54.50,37.8138,123.895,9.67,63.40,26.93
9c 6c 2d,71.1244,44.11,15.52,78.1885,55.89,38.98,124.543,19.26,58.64,22.10
9c 6c 3c,95.13,45.89,16.8324,81.5131,54.11,37.6676,124.306,9.91,64.34,25.75
9c 6c 3d,63.0137,44.42,15.6206,78.1387,55.58,38.8794,124.924,19.49,58.49,22.02
9c 6c 4c,99.223,46.24,16.9278,81.3498,53.76,37.5722,124.804,9.60,65.42,24.98
9c 6c 4d,62.3083,44.81,15.7126,77.9301,55.19,38.7874,125.489,18.05,61.05,20.90
9c 6c 5c,85.4677,46.51,16.8755,80.6338,53.49,37.6245,125.601,7.19,71.89,20.92
9c 6c 5d,46.2256,45.21,16.0881,79.0707,54.79,38.4119,125.202,17.26,62.74,20.00
9c 6d 6c,48.9019,42.68,15.1152,78.6926,57.32,39.3848,122.706,23.49,47.32,29.19
9c 6d 2c,72.5234,44.16,15.5382,78.1896,55.84,38.9618,124.599,19.18,58.70,22.12
9c 6d 3c,65.8332,44.46,15.625,78.0988,55.54,38.875,124.989,19.36,58.67,21.97
9c 6d 4c,66.1131,44.84,15.7161,77.8893,55.16,38.7839,125.554,17.97,61.32,20.71
9c 6d 5c,46.6212,45.24,16.1008,79.0826,54.76,38.3992,125.227,17.18,62.93,19.89
9c 7c 2c,92.754,45.23,16.5366,81.242,54.77,37.9634,123.782,9.66,63.46,26.88
9c 7c 2d,71.457,43.84,15.2689,77.405,56.16,39.2311,124.733,19.58,57.87,22.56
9c 7c 3c,95.8194,45.75,16.569,80.4884,54.25,37.931,124.846,9.23,66.05,24.72
9c 7c 3d,66.2558,44.50,15.4569,77.1861,55.50,39.0432,125.624,18.55,61.15,20.29
9c 7c 4c,92.6477,45.98,16.6549,80.4864,54.02,37.8451,125.112,9.29,66.72,23.99
9c 7c 4d,62.1521,44.70,15.5351,77.229,55.30,38.965,125.826,18.10,61.86,20.04
9c 7c 5c,81.7546,46.40,16.8763,80.8255,53.60,37.6237,125.345,8.08,71.16,20.76
9c 7c 5d,54.5756,45.28,16.0586,78.8078,54.72,38.4414,125.453,16.31,65.68,18.01
9c 7c 6c,82.4686,46.67,17.1035,81.4377,53.33,37.3965,125.222,9.27,69.54,21.20
9c 7c 6d,48.1858,45.40,15.7938,77.3023,54.60,38.7062,126.596,16.35,65.78,17.87
9c 7d 7c,56.8796,42.66,15.0419,78.3499,57.34,39.4581,122.889,22.55,50.21,27.24
9c 7d 2c,74.1737,43.90,15.2739,77.3213,56.10,39.2261,124.854,19.74,57.51,22.75
9c 7d 3c,70.5336,44.56,15.4644,77.1138,55.44,39.0356,125.743,18.70,61.01,20.29
9c 7d 4c,67.2626,44.75,15.5359,77.1435,55.25,38.9641,125.942,18.18,61.94,19.89
9c 7d 5c,56.356,45.35,16.0669,78.7341,54.65,38.4331,125.577,16.36,65.58,18.06
9c 7d 6c,49.7074,45.46,15.8211,77.3409,54.54,38.6789,126.636,16.31,65.78,17.91
9c 8c 2c,85.5825,45.29,16.4037,80.486,54.71,38.0963,124.346,8.94,66.82,24.24
9c 8c 2d,62.3725,44.09,15.3823,77.5302,55.91,39.1177,124.938,18.75,59.61,21.64
9c 8c 3c,91.0313,45.55,16.3914,79.9739,54.45,38.1086,124.971,8.53,68.42,23.06
9c 8c 3d,62.7465,44.45,15.4643,77.306,55.55,39.0357,125.493,17.85,61.68,20.48
9c 8c 4c,90.0356,45.81,16.4498,79.805,54.19,38.0502,125.376,8.48,69.34,22.18
9c 8c 4d,60.2033,44.74,15.5061,77.0233,55.26,38.9938,126.002,17.08,63.54,19.38
9c 8c 5c,81.5895,46.53,16.8267,80.354,53.47,37.6733,125.828,8.42,71.77,19.81
9c 8c 5d,45.1571,45.34,15.773,77.3116,54.66,38.7269,126.514,15.71,67.18,17.11
9c 8c 6c,74.555,46.58,16.9812,81.0216,53.43,37.5188,125.406,9.13,69.74,21.13
9c 8c 6d,42.8905,45.68,16.01,77.8808,54.32,38.49,126.538,16.66,64.18,19.17
9c 8c 7c,65.6152,46.60,16.7013,79.6442,53.40,37.7987,126.399,9.23,68.67,22.10
9c 8c 7d,23.1831,45.77,15.5774,75.6351,54.23,38.9226,128.161,17.47,61.11,21.42
9c 8d 8c,52.1761,42.47,14.9468,78.2104,57.53,39.5532,122.77,21.40,53.98,24.62
9c 8d 2c,62.6789,44.13,15.387,77.4805,55.87,39.113,125.017,19.00,59.15,21.86
9c 8d 3c,64.4859,44.48,15.4557,77.2203,55.52,39.0443,125.575,18.15,61.23,20.62
9c 8d 4c,63.0229,44.76,15.5078,76.9876,55.24,38.9922,126.055,17.46,63.04,19.51
9c 8d 5c,45.1823,45.40,15.8082,77.371,54.60,38.6918,126.552,15.72,67.24,17.04
9c 8d 6c,42.9785,45.75,16.0642,78.0354,54.25,38.4358,126.508,16.71,64.10,19.19
9c 8d 7c,22.3291,45.78,15.6068,75.7545,54.22,38.8932,128.098,17.51,61.17,21.32
9d 9c 2c,57.3466,40.79,14.7635,80.4388,59.21,39.7365,119.833,25.41,38.68,35.91
9d 9c 3c,62.552,41.03,14.8806,80.6017,58.97,39.6194,119.967,25.13,40.38,34.50
9d 9c 4c,65.3711,41.44,14.9994,80.4361,58.56,39.5006,120.451,24.54,42.38,33.08
9d 9c 5c,72.6306,42.11,15.2984,80.7328,57.89,39.2016,120.924,23.41,47.30,29.29
9d 9c 6c,69.9424,42.54,15.3595,80.2431,57.46,39.1405,121.631,23.36,47.72,28.92
9d 9c 7c,65.4272,42.52,15.2073,79.4747,57.48,39.2927,122.073,22.67,49.80,27.53
9d 9c 8c,60.2426,42.50,15.1085,79.0018,57.50,39.3915,122.331,22.00,52.80,25.20
9h 9d 9c,99.9987,38.60,12.5318,72.146,61.40,41.9682,122.058,14.02,49.09,36.88
9d 3c 2c,76.6164,42.55,15.2197,79.4827,57.45,39.2803,122.099,22.41,50.41,27.18
9d 4c 2c,71.1293,42.83,15.2861,79.3158,57.17,39.2139,122.48,21.67,51.97,26.35
9d 4c 3c,67.696,43.48,15.4743,79.0818,56.52,39.0257,123.307,20.85,54.47,24.68
9d 5c 2c,73.9694,43.57,15.4888,79.0062,56.43,39.0112,123.441,19.84,56.43,23.73
9d 5c 3c,70.4525,44.12,15.6661,78.905,55.88,38.8339,124.1,19.54,57.57,22.89
9d 5c 4c,74.4896,44.55,15.7484,78.56,55.45,38.7516,124.79,18.09,60.32,21.59
9d 6c 2c,78.6001,44.24,15.6475,78.5924,55.76,38.8525,124.434,19.20,58.87,21.93
9d 6c 3c,68.1656,44.54,15.742,78.5438,55.46,38.7581,124.79,19.22,58.84,21.93
9d 6c 4c,67.9882,44.90,15.8465,78.4251,55.10,38.6536,125.275,17.87,61.41,20.72
9d 6c 5c,53.3814,45.25,16.1612,79.3643,54.75,38.3388,125.049,16.92,63.28,19.81
9d 7c 2c,79.0806,43.95,15.3358,77.5408,56.05,39.1642,124.776,19.72,57.74,22.54
9d 7c 3c,75.2584,44.61,15.5492,77.4494,55.39,38.9508,125.584,18.64,61.32,20.04
9d 7c 4c,68.1753,44.80,15.6319,77.533,55.20,38.8681,125.746,18.11,61.92,19.97
9d 7c 5c,59.562,45.38,16.1331,79.0055,54.62,38.3669,125.431,16.21,65.85,17.94
9d 7c 6c,55.2439,45.48,15.8764,77.5811,54.52,38.6236,126.496,16.29,65.89,17.83
9d 8c 2c,66.9131,44.17,15.4375,77.6652,55.83,39.0625,124.944,19.04,59.19,21.77
9d 8c 3c,68.6908,44.51,15.4973,77.366,55.49,39.0027,125.523,18.19,61.29,20.52
9d 8c 4c,64.6501,44.80,15.5576,77.164,55.20,38.9424,125.987,17.48,63.01,19.51
9d 8c 5c,48.5325,45.45,15.8569,77.5368,54.55,38.6431,126.491,15.91,66.86,17.24
9d 8c 6c,46.6003,45.75,16.0761,78.0903,54.25,38.4239,126.473,16.50,64.46,19.03
9d 8c 7c,26.3896,45.77,15.5795,75.6383,54.23,38.9206,128.164,17.45,61.03,21.52
9h 9d 2c,70.1132,40.29,14.67,80.9043,59.71,39.83,119.127,27.18,37.19,35.63
9h 9d 3c,73.1677,40.66,14.8238,81.0123,59.34,39.6762,119.403,27.33,38.40,34.27
9h 9d 4c,74.0222,41.14,14.9377,80.6915,58.86,39.5623,120.021,26.84,40.63,32.53
9h 9d 5c,83.103,41.77,15.1317,80.5114,58.23,39.3683,120.72,25.71,45.13,29.16
9h 9d 6c,80.8398,42.27,15.3065,80.4728,57.73,39.1935,121.23,26.58,43.40,30.02
9h 9d 7c,74.847,42.20,15.1393,79.7214,57.80,39.3607,121.605,26.47,43.48,30.05
9h 9d 8c,61.4569,42.10,15.0206,79.2914,57.90,39.4794,121.753,25.95,45.98,28.07
9h 2d 2c,99.9882,40.68,13.7666,75.196,59.32,40.7334,122.628,24.44,42.53,33.03
9h 3d 3c,92.2581,41.11,14.449,78.1075,58.89,40.051,121.443,27.83,39.42,32.75
9h 3d 2c,76.0507,41.95,14.7577,78.1854,58.05,39.7423,122.243,24.01,52.64,23.36
9h 4d 4c,72.5776,41.27,14.47,77.9165,58.73,40.03,121.712,28.01,38.88,33.11
9h 4d 2c,69.9462,42.20,14.7991,77.9387,57.80,39.701,122.646,23.14,54.37,22.49
9h 4d 3c,62.5456,42.86,15.0462,78.0092,57.14,39.4538,123.303,22.14,56.22,21.64
9h 5d 5c,58.0753,41.87,15.0146,79.6821,58.13,39.4854,121.304,27.16,42.14,30.69
9h 5d 2c,71.6386,43.01,15.1168,78.1119,56.99,39.3832,123.394,21.83,57.46,20.70
9h 5d 3c,64.5752,43.54,15.3032,78.1041,56.46,39.1968,123.973,20.57,59.74,19.68
9h 5d 4c,65.7649,44.11,15.4673,77.9209,55.89,39.0327,124.714,19.09,62.45,18.46
9h 6d 6c,56.0626,42.22,14.9423,78.6436,57.78,39.5577,122.26,26.75,43.01,30.24
9h 6d 2c,71.1371,43.67,15.2465,77.5809,56.33,39.2535,124.442,21.72,58.44,19.83
9h 6d 3c,61.5616,44.00,15.448,78.0186,56.00,39.052,124.53,21.55,58.13,20.32
9h 6d 4c,61.0385,44.47,15.6097,77.9988,55.53,38.8903,125.068,20.07,60.87,19.06
9h 6d 5c,42.7701,45.03,16.34,80.6436,54.97,38.16,123.956,18.97,61.65,19.38
9h 7d 7c,63.7976,42.24,14.8152,77.9465,57.76,39.6848,122.685,26.39,44.06,29.55
9h 7d 2c,72.9684,43.39,14.9019,76.3257,56.61,39.5981,124.902,23.49,53.96,22.55
9h 7d 3c,67.1046,44.18,15.2806,76.8596,55.82,39.2194,125.466,22.28,57.36,20.37
9h 7d 4c,62.5973,44.37,15.3927,77.0935,55.63,39.1073,125.533,21.41,58.88,19.71
9h 7d 5c,53.3714,45.06,16.2184,79.9765,54.94,38.2816,124.437,19.00,62.72,18.28
9h 7d 6c,46.8507,45.29,16.0758,78.8853,54.71,38.4242,125.406,17.95,64.57,17.48
9h 8d 8c,52.6331,42.01,14.8194,78.3968,57.99,39.6806,122.184,25.42,47.17,27.41
9h 8d 2c,61.1842,43.58,15.0981,76.9963,56.42,39.4019,124.699,22.50,55.52,21.99
9h 8d 3c,61.5991,44.00,15.2228,76.8848,56.00,39.2772,125.244,21.46,57.86,20.68
9h 8d 4c,59.6724,44.38,15.38,77.0059,55.62,39.12,125.605,20.68,59.70,19.61
9h 8d 5c,41.7031,45.31,16.1231,79.0778,54.69,38.3769,125.304,18.06,63.87,18.07
9h 8d 6c,39.4313,45.65,16.4282,79.9633,54.35,38.0718,125.099,17.86,63.67,18.48
9h 8d 7c,14.2863,45.66,15.7596,76.7034,54.34,38.7404,127.304,17.81,61.58,20.60
Ac 2d 2c,72.021,38.09,13.0807,76.3228,61.91,41.4193,119.461,14.03,38.97,47.00
Ac 3c 2c,35.766,40.88,14.5301,78.988,59.12,39.9699,120.725,9.29,55.45,35.26
Ac 3c 2d,34.5044,39.29,13.4827,76.266,60.71,41.0173,120.639,16.02,46.66,37.31
Ac 3d 3c,57.6303,38.87,13.4628,76.9604,61.13,41.0372,119.884,14.75,39.90,45.35
Ac 3d 2c,34.3234,39.29,13.5205,76.4644,60.71,40.9795,120.543,16.11,46.64,37.25
Ac 4c 2c,33.686,40.84,14.5156,78.9918,59.16,39.9844,120.682,9.20,55.98,34.82
Ac 4c 2d,32.7624,39.67,13.8036,77.3322,60.33,40.6964,120.45,16.41,46.09,37.50
Ac 4c 3c,36.5796,41.23,14.6551,78.9793,58.77,39.8449,121.078,9.91,56.18,33.91
Ac 4c 3d,27.8823,40.32,13.8975,76.602,59.68,40.6025,121.482,16.69,47.11,36.20
Ac 4d 4c,45.062,39.62,13.8647,77.7681,60.38,40.6353,120.174,15.17,41.54,43.29
Ac 4d 2c,31.5067,39.73,13.8587,77.5097,60.27,40.6413,120.421,16.51,46.15,37.34
Ac 4d 3c,27.3966,40.38,13.9551,76.8013,59.62,40.5449,121.436,16.76,47.15,36.10
Ac 5c 2c,36.3478,40.69,14.3737,78.5014,59.31,40.1263,120.811,9.12,56.68,34.20
Ac 5c 2d,41.7093,39.82,13.9478,77.8329,60.18,40.5522,120.335,16.71,45.63,37.65
Ac 5c 3c,38.353,40.92,14.4528,78.4952,59.08,40.0472,121.036,9.50,57.47,33.03
Ac 5c 3d,35.2239,40.38,14.0922,77.5489,59.62,40.4078,121.032,16.93,46.62,36.44
Ac 5c 4c,49.9623,41.17,14.4062,77.7532,58.83,40.0938,121.707,10.37,57.39,32.24
Ac 5c 4d,38.7662,40.55,13.9425,76.4134,59.45,40.5575,121.817,16.98,48.41,34.61
Ac 5d 5c,31.0989,40.00,13.8243,76.8012,60.00,40.6757,121.059,15.40,42.37,42.23
Ac 5d 2c,40.1055,39.91,14.0132,78.033,60.09,40.4868,120.309,16.77,45.75,37.48
Ac 5d 3c,34.5612,40.51,14.2046,77.9213,59.49,40.2954,120.954,17.07,46.57,36.36
Ac 5d 4c,38.6134,40.60,13.9785,76.5031,59.40,40.5215,121.826,17.10,48.28,34.62
Ac 6c 2c,55.8271,40.45,13.8432,76.0478,59.55,40.6568,121.92,7.68,56.05,36.27
Ac 6c 2d,80.469,39.02,13.1547,74.9119,60.98,41.3453,121.079,14.51,46.39,39.10
Ac 6c 3c,53.9422,40.70,13.9551,76.1864,59.30,40.5449,122.103,8.32,57.04,34.63
Ac 6c 3d,68.9945,39.53,13.2421,74.4392,60.47,41.2579,121.84,15.22,46.88,37.90
Ac 6c 4c,58.9257,40.97,13.9347,75.5867,59.03,40.5653,122.709,9.14,58.18,32.68
Ac 6c 4d,63.8324,40.08,13.3483,74.0027,59.92,41.1517,122.646,15.31,49.06,35.63
Ac 6c 5c,66.1384,41.28,14.1684,76.2696,58.72,40.3316,122.654,11.15,56.55,32.29
Ac 6c 5d,63.2752,40.47,13.5721,74.5291,59.53,40.9279,122.766,16.27,49.94,33.79
Ac 6d 6c,38.1945,40.18,13.8899,76.8218,59.82,40.6101,121.225,15.14,42.86,42.00
Ac 6d 2c,79.3158,39.14,13.3214,75.6297,60.86,41.1786,120.827,14.82,46.16,39.02
Ac 6d 3c,67.5129,39.61,13.3414,74.844,60.39,41.1586,121.709,15.43,46.70,37.86
Ac 6d 4c,63.535,40.10,13.4151,74.3468,59.90,41.0849,122.476,15.46,48.85,35.69
Ac 6d 5c,62.679,40.44,13.6047,74.7585,59.56,40.8953,122.612,16.25,49.97,33.78
Ac 7c 2c,51.4808,40.52,13.8785,76.1115,59.48,40.6215,121.956,8.13,55.28,36.60
Ac 7c 2d,83.5359,39.01,13.1983,75.193,60.99,41.3017,120.918,14.97,45.99,39.04
Ac 7c 3c,55.3607,40.56,13.7775,75.479,59.44,40.7226,122.346,9.27,56.35,34.37
Ac 7c 3d,74.1835,39.55,13.1855,74.0942,60.45,41.3145,122.036,15.66,47.68,36.66
Ac 7c 4c,55.1018,41.07,14.0036,75.7743,58.93,40.4964,122.709,10.07,57.17,32.76
Ac 7c 4d,63.8156,40.20,13.4542,74.3676,59.80,41.0458,122.575,16.21,48.42,35.38
Ac 7c 5c,60.7045,41.28,14.1025,75.9128,58.72,40.3975,122.857,11.65,56.82,31.52
Ac 7c 5d,66.9587,40.36,13.5331,74.5208,59.64,40.9669,122.653,16.54,50.01,33.45
Ac 7c 6c,69.0613,41.50,14.174,75.8915,58.50,40.326,123.103,11.27,57.01,31.71
Ac 7c 6d,72.0726,40.71,13.5462,73.9479,59.29,40.9538,123.341,16.05,50.81,33.14
Ac 7d 7c,50.7411,39.89,13.6446,76.022,60.12,40.8554,121.361,15.40,41.60,43.00
Ac 7d 2c,82.801,39.06,13.2682,75.4922,60.94,41.2318,120.814,15.10,45.81,39.09
Ac 7d 3c,74.0392,39.58,13.2478,74.3747,60.42,41.2522,121.926,15.78,47.43,36.79
Ac 7d 4c,64.4494,40.16,13.4485,74.4089,59.84,41.0515,122.512,16.26,48.16,35.57
Ac 7d 5c,67.7927,40.30,13.5363,74.6331,59.70,40.9637,122.538,16.52,49.90,33.59
Ac 7d 6c,73.879,40.68,13.5304,73.916,59.32,40.9696,123.327,15.93,50.94,33.14
Ac 8c 2c,47.6354,40.75,14.0913,76.837,59.25,40.4087,121.794,9.01,53.64,37.35
Ac 8c 2d,76.0355,38.83,13.082,74.8638,61.17,41.418,120.914,15.62,45.35,39.02
Ac 8c 3c,50.5263,40.46,13.8336,75.9853,59.54,40.6664,121.96,8.99,54.56,36.45
Ac 8c 3d,76.2239,39.08,13.1193,74.6042,60.92,41.3807,121.293,15.57,46.20,38.23
Ac 8c 4c,53.9719,40.67,13.8716,75.7992,59.33,40.6284,122.278,10.10,56.35,33.55
Ac 8c 4d,67.3499,39.71,13.3059,74.4567,60.29,41.1941,122.017,15.94,48.71,35.34
Ac 8c 5c,56.605,40.95,13.9952,75.9519,59.05,40.5048,122.484,11.70,55.79,32.50
Ac 8c 5d,67.4856,40.08,13.4991,74.8533,59.92,41.0009,122.18,17.05,48.27,34.67
Ac 8c 6c,63.0065,41.22,14.0273,75.6319,58.78,40.4727,122.944,10.98,56.57,32.45
Ac 8c 6d,76.6258,40.28,13.431,74.0957,59.72,41.069,122.804,16.21,49.51,34.29
Ac 8c 7c,60.5632,41.39,14.1777,76.115,58.61,40.3223,122.858,13.09,54.26,32.65
Ac 8c 7d,71.3772,40.28,13.3041,73.3889,59.72,41.1959,123.192,16.45,51.60,31.95
Ac 8d 8c,45.1913,39.65,13.4688,75.4885,60.35,41.0312,121.407,15.54,40.90,43.56
Ac 8d 2c,74.0908,38.88,13.1287,75.0366,61.12,41.3713,120.874,15.72,45.13,39.16
Ac 8d 3c,74.6763,39.13,13.1611,74.7418,60.87,41.3389,121.275,15.58,45.83,38.59
Ac 8d 4c,67.9811,39.72,13.3597,74.7395,60.28,41.1403,121.877,15.97,48.29,35.74
Ac 8d 5c,67.8795,40.00,13.5007,75.0039,60.00,40.9993,122.022,16.97,48.24,34.79
Ac 8d 6c,77.7404,40.26,13.4138,74.0398,59.74,41.0862,122.813,16.04,49.49,34.47
Ac 8d 7c,71.3735,40.30,13.3447,73.582,59.70,41.1553,123.105,16.31,51.79,31.90
Ac 9c 2c,29.2941,40.04,13.7599,76.3588,59.96,40.7401,121.34,9.50,52.24,38.26
Ac 9c 2d,62.4496,37.78,12.7118,74.7795,62.22,41.7882,119.924,15.89,42.96,41.15
Ac 9c 3c,33.2945,39.86,13.6279,75.9855,60.14,40.8721,121.35,10.10,52.24,37.66
Ac 9c 3d,64.1061,38.09,12.8515,74.9803,61.91,41.6484,120.127,16.39,43.13,40.48
Ac 9c 4c,38.0915,39.57,13.3819,75.1463,60.43,41.1181,121.51,10.33,52.98,36.69
Ac 9c 4d,65.1066,38.41,12.9495,74.9293,61.59,41.5505,120.46,16.24,44.21,39.56
Ac 9c 5c,38.5184,39.74,13.5442,75.7295,60.26,40.9558,121.375,12.37,52.79,34.84
Ac 9c 5d,63.0727,38.71,13.1687,75.594,61.29,41.3313,120.424,17.13,45.50,37.37
Ac 9c 6c,43.1698,40.08,13.5766,75.27,59.92,40.9234,121.964,11.48,53.58,34.94
Ac 9c 6d,68.4374,38.96,13.1029,74.7318,61.04,41.3971,121.112,16.45,45.84,37.71
Ac 9c 7c,41.0604,40.33,13.7737,75.8889,59.67,40.7264,121.886,13.32,51.95,34.72
Ac 9c 7d,68.2518,38.86,12.8978,73.7622,61.14,41.6022,121.501,16.61,48.35,35.04
Ac 9c 8c,36.2986,40.47,13.8036,75.7939,59.53,40.6964,122.079,14.79,50.77,34.44
Ac 9c 8d,54.4919,38.70,12.6938,72.8949,61.30,41.8062,121.779,16.58,51.67,31.75
Ac 9d 9c,50.0449,38.08,12.7451,74.3669,61.92,41.7548,120.426,14.79,38.82,46.39
Ac 9d 2c,64.2415,37.79,12.7861,75.1796,62.21,41.7139,119.746,15.60,42.81,41.59
Ac 9d 3c,66.3051,38.10,12.908,75.2866,61.90,41.592,119.987,16.09,42.79,41.13
Ac 9d 4c,68.4912,38.33,12.9703,75.1878,61.67,41.5297,120.262,16.02,43.68,40.31
Ac 9d 5c,67.722,38.57,13.1571,75.8133,61.43,41.3429,120.172,16.85,45.64,37.51
Ac 9d 6c,73.091,38.82,13.0326,74.5986,61.18,41.4674,121.04,16.18,45.84,37.98
Ac 9d 7c,71.9914,38.81,12.9243,74.0096,61.19,41.5757,121.324,16.27,48.73,35.01
Ac 9d 8c,58.3073,38.70,12.77,73.3216,61.30,41.73,121.569,16.37,51.60,32.03
Ad Ac 2c,99.9976,36.23,11.6654,71.5511,63.77,42.8346,119.947,14.51,35.11,50.38
Ad Ac 3c,99.9973,36.42,11.6796,71.2648,63.58,42.8203,120.266,14.87,34.87,50.26
Ad Ac 4c,99.9978,36.69,11.5796,70.1411,63.31,42.9204,121.054,14.32,35.35,50.33
Ad Ac 5c,99.9974,36.44,11.1674,68.1033,63.56,43.3326,121.741,13.03,35.93,51.04
Ad Ac 6c,99.9991,36.52,10.6611,64.8774,63.48,43.8389,123.315,7.67,42.42,49.90
Ad Ac 7c,99.9989,36.62,10.6388,64.5659,63.38,43.8612,123.571,7.59,42.60,49.81
Ad Ac 8c,99.9994,36.51,10.8616,66.1148,63.49,43.6384,122.732,9.44,40.34,50.22
Ad Ac 9c,99.9976,35.40,10.9515,68.7466,64.60,43.5485,120.381,12.65,35.05,52.30
Ah Ad Ac,99.997,33.84,8.6019,56.4915,66.16,45.8981,123.878,16.78,17.33,65.89
Ad Ac Jc,99.9962,34.59,10.3075,66.2222,65.41,44.1925,120.645,9.22,39.60,51.17
Ad Ac Kc,99.9997,33.43,9.21316,61.2486,66.57,45.2869,121.475,2.20,46.15,51.65
Ad Ac Qc,99.9975,35.13,10.2068,64.5701,64.87,44.2932,121.923,4.15,47.80,48.05
