Aggregation analysis,PioViewer 3.2.9, EV in chips
File, D:\Database\SimpleTree\3BP\b66\BTNvSB\2c2d2h.cfr
Action Line,Root
Flop,Global %,OOP Equity,OOP EV,OOP EQR,IP Equity,IP EV,IP EQR,BET 152 freq,CHECK freq
9c 6c 5d,100,49.16,96.2014,85.0841,50.84,132.299,113.14,37.59,62.41
9c 6d 6c,100,52.46,119.713,99.2176,47.54,108.787,99.4916,62.10,37.90
9c 6d 2c,100,50.94,112.743,96.234,49.06,115.757,102.581,56.96,43.04
9c 6d 3c,100,50.37,105.666,91.2094,49.63,122.834,107.607,49.70,50.30
9c 6d 4c,100,50.37,109.737,94.714,49.63,118.763,104.051,54.37,45.63
9c 6d 5c,100,49.20,96.4748,85.2591,50.80,132.025,112.992,38.47,61.53
9c 7c 2c,100,51.89,114.149,95.6436,48.11,114.351,103.343,17.32,82.68
9c 7c 2d,100,51.57,116.858,98.5308,48.43,111.641,100.218,60.71,39.29
9c 7c 3c,100,51.26,109.909,93.2316,48.74,118.591,105.779,10.50,89.50
9c 7c 3d,100,50.84,109.317,93.4932,49.16,119.183,105.402,54.65,45.35
9c 7c 4c,100,51.37,112.823,95.4982,48.63,115.677,103.414,21.35,78.65
9c 7c 4d,100,50.55,110.807,95.3043,49.45,117.693,103.481,56.06,43.94
9c 7c 5c,100,50.97,110.805,94.5108,49.03,117.695,104.377,17.91,82.09
9c 7c 5d,100,49.90,104.48,91.0341,50.10,124.02,107.628,47.95,52.05
9c 7c 6c,100,50.26,106.253,91.9223,49.74,122.247,106.85,3.41,96.59
9c 7c 6d,100,49.52,97.7673,85.8442,50.48,130.733,112.593,44.91,55.09
9c 7d 7c,100,52.96,123.072,101.038,47.04,105.428,97.4445,70.80,29.20
9c 7d 2c,100,51.51,116.076,97.9755,48.49,112.424,100.806,59.69,40.31
9c 7d 3c,100,50.76,108.375,92.8347,49.24,120.125,106.061,53.25,46.75
9c 7d 4c,100,50.57,110.998,95.4298,49.43,117.502,103.357,55.91,44.09
9c 7d 5c,100,49.99,105.21,91.5118,50.01,123.29,107.18,48.78,51.22
9c 7d 6c,100,49.57,98.3749,86.2772,50.43,130.125,112.198,45.39,54.61
9c 8c 2c,100,51.47,111.861,94.4914,48.53,116.639,104.499,14.89,85.11
9c 8c 2d,100,50.97,110.272,94.0638,49.03,118.228,104.841,56.43,43.57
9c 8c 3c,100,51.13,108.869,92.5706,48.87,119.631,106.439,8.86,91.14
9c 8c 3d,100,50.65,105.145,90.2584,49.35,123.355,108.676,51.08,48.92
9c 8c 4c,100,51.10,111.347,94.7426,48.90,117.153,104.16,20.21,79.79
9c 8c 4d,100,50.15,105.968,91.8654,49.85,122.532,106.876,53.11,46.89
9c 8c 5c,100,50.04,105.694,91.8387,49.96,122.805,106.868,11.60,88.40
9c 8c 5d,100,48.61,92.8749,83.062,51.39,135.625,114.756,37.96,62.04
9c 8c 6c,100,50.88,109.849,93.8683,49.12,118.651,105.024,14.55,85.45
9c 8c 6d,100,49.87,101.921,88.8596,50.13,126.579,109.781,47.58,52.42
9c 8c 7c,100,50.32,104.765,90.5188,49.68,123.735,108.291,9.48,90.52
9c 8c 7d,100,49.60,95.0206,83.2882,50.40,133.479,115.155,29.15,70.85
9c 8d 8c,100,52.50,114.098,94.4952,47.50,114.402,104.711,70.92,29.08
9c 8d 2c,100,51.11,111.264,94.6503,48.89,117.236,104.259,56.62,43.38
9c 8d 3c,100,50.76,105.882,90.692,49.24,122.618,108.271,50.53,49.47
9c 8d 4c,100,50.37,107.827,93.0792,49.63,120.674,105.709,54.62,45.38
9c 8d 5c,100,48.87,94.8375,84.3754,51.13,133.662,113.658,39.78,60.22
9c 8d 6c,100,50.07,103.557,89.9208,49.93,124.944,108.802,48.55,51.45
9c 8d 7c,100,49.73,95.7464,83.7162,50.27,132.754,114.809,30.07,69.93
9d 9c 2c,100,52.79,115.773,95.3583,47.21,112.727,103.808,62.44,37.56
9d 9c 3c,100,52.44,109.77,91.0038,47.56,118.73,108.55,56.98,43.02
9d 9c 4c,100,52.32,112.768,93.7031,47.68,115.732,105.543,63.97,36.03
9d 9c 5c,100,51.65,108.584,91.4048,48.35,119.916,107.833,61.14,38.86
9d 9c 6c,100,52.04,109.949,91.8622,47.96,118.551,107.469,62.60,37.40
9d 9c 7c,100,52.41,111.926,92.8516,47.59,116.574,106.502,69.06,30.94
9d 9c 8c,100,52.34,110.015,91.3954,47.66,118.485,108.08,72.45,27.55
9h 9d 9c,100,55.28,148.615,116.881,44.72,79.8852,77.6717,80.83,19.17
9d 3c 2c,100,51.56,110.71,93.3549,48.44,117.791,105.727,52.88,47.12
9d 4c 2c,100,51.55,114.91,96.9125,48.45,113.59,101.939,57.57,42.43
9d 4c 3c,100,50.81,106.7,91.3077,49.19,121.8,107.652,51.16,48.84
9d 5c 2c,100,50.87,111.228,95.0564,49.13,117.272,103.792,57.28,42.72
9d 5c 3c,100,50.26,103.712,89.7114,49.74,124.788,109.087,48.75,51.25
9d 5c 4c,100,50.01,101.477,88.2223,49.99,127.023,110.478,45.93,54.07
9d 6c 2c,100,50.84,111.213,95.1118,49.16,117.287,103.728,56.25,43.75
9d 6c 3c,100,50.27,104.304,90.2144,49.73,124.196,108.58,47.67,52.33
9d 6c 4c,100,50.27,108.175,93.5625,49.73,120.325,105.195,53.36,46.64
9d 6c 5c,100,48.93,94.2575,83.7596,51.07,134.243,114.282,32.87,67.13
9d 7c 2c,100,51.37,114.072,96.5418,48.63,114.428,102.312,58.70,41.30
9d 7c 3c,100,50.61,106.473,91.4614,49.39,122.027,107.431,51.84,48.16
9d 7c 4c,100,50.42,108.866,93.8717,49.58,119.634,104.917,54.55,45.45
9d 7c 5c,100,49.83,103.469,90.2733,50.17,125.031,108.362,46.49,53.51
9d 7c 6c,100,49.21,95.3321,84.222,50.79,133.168,114.005,38.70,61.30
9d 8c 2c,100,51.08,110.673,94.2092,48.92,117.827,104.713,56.23,43.77
9d 8c 3c,100,50.73,105.409,90.3424,49.27,123.091,108.62,49.65,50.35
9d 8c 4c,100,50.33,107.134,92.5559,49.67,121.366,106.229,53.95,46.05
9d 8c 5c,100,48.83,94.5278,84.1715,51.17,133.972,113.829,38.19,61.81
9d 8c 6c,100,50.02,103.101,89.6173,49.98,125.399,109.086,47.75,52.25
9d 8c 7c,100,49.53,94.6196,83.0506,50.46,133.88,115.345,23.98,76.02
9h 9d 2c,100,53.29,121.01,98.7266,46.71,107.49,100.057,68.27,31.73
9h 9d 3c,100,53.00,115.359,94.6353,47.00,113.141,104.662,66.81,33.19
9h 9d 4c,100,52.71,117.256,96.7236,47.29,111.245,102.273,70.02,29.98
9h 9d 5c,100,51.92,111.874,93.6888,48.08,116.626,105.458,67.57,32.43
9h 9d 6c,100,52.33,113.542,94.3409,47.67,114.958,104.843,71.30,28.70
9h 9d 7c,100,52.74,115.971,95.5999,47.26,112.529,103.531,79.16,20.84
9h 9d 8c,100,52.99,118.342,97.0983,47.01,110.159,101.884,91.47,8.53
9h 2d 2c,100,53.78,137.531,111.182,46.22,90.9692,85.5768,67.32,32.68
9h 3d 3c,100,53.99,136.794,110.168,46.01,91.7058,86.6533,69.16,30.84
9h 3d 2c,100,52.10,116.054,96.8525,47.90,112.446,102.062,58.63,41.37
9h 4d 4c,100,53.13,128.461,105.126,46.87,100.039,92.7981,68.73,31.27
9h 4d 2c,100,51.97,119.949,100.344,48.03,108.551,98.2694,62.26,37.74
9h 4d 3c,100,51.22,110.772,94.0208,48.78,117.728,104.942,57.00,43.00
9h 5d 5c,100,52.20,119.692,99.685,47.80,108.808,98.9796,64.47,35.53
9h 5d 2c,100,51.18,115.082,97.764,48.82,113.418,101.008,61.91,38.09
9h 5d 3c,100,50.58,106.7,91.718,49.42,121.801,107.157,52.62,47.38
9h 5d 4c,100,50.51,106.063,91.3029,49.49,122.437,107.557,52.38,47.62
9h 6d 6c,100,52.72,123.018,101.459,47.28,105.482,96.9937,68.78,31.22
9h 6d 2c,100,51.14,115.25,97.9818,48.86,113.25,100.778,63.00,37.00
9h 6d 3c,100,50.59,107.471,92.3671,49.41,121.029,106.495,55.24,44.76
9h 6d 4c,100,50.47,111.067,95.685,49.53,117.433,103.08,59.56,40.44
9h 6d 5c,100,49.17,95.4542,84.3967,50.83,133.046,113.813,39.26,60.74
9h 7d 7c,100,53.26,127.211,103.853,46.74,101.289,94.214,78.85,21.15
9h 7d 2c,100,51.76,119.132,100.068,48.24,109.368,98.5751,63.71,36.29
9h 7d 3c,100,51.00,110.783,94.4425,49.00,117.717,104.454,58.83,41.17
9h 7d 4c,100,50.67,112.486,96.5294,49.33,116.014,102.242,60.74,39.26
9h 7d 5c,100,50.00,105.014,91.3175,50.00,123.485,107.378,48.44,51.56
9h 7d 6c,100,49.59,97.2779,85.2951,50.41,131.222,113.17,46.08,53.92
9h 8d 8c,100,53.14,122.17,99.9604,46.86,106.33,98.6531,89.94,10.06
9h 8d 2c,100,51.35,113.788,96.3408,48.65,114.712,102.522,64.53,35.47
9h 8d 3c,100,51.04,108.074,92.0579,48.96,120.426,106.948,58.24,41.76
9h 8d 4c,100,50.47,109.013,93.912,49.53,119.487,104.886,61.97,38.03
9h 8d 5c,100,48.79,93.6663,83.4664,51.21,134.834,114.48,39.52,60.48
9h 8d 6c,100,50.14,103.622,89.8628,49.86,124.878,108.884,50.83,49.17
9h 8d 7c,100,49.77,95.0523,83.0392,50.23,133.448,115.506,37.22,62.78
Ac 2d 2c,100,58.42,140.221,104.365,41.58,88.2792,92.2996,36.14,63.86
Ac 3c 2c,100,53.37,109.608,89.2968,46.63,118.892,110.85,0.00,100.00
Ac 3c 2d,100,54.67,111.595,88.7496,45.33,116.905,112.129,14.98,85.02
Ac 3d 3c,100,58.08,137.674,103.069,41.92,90.8256,94.1921,33.34,66.66
Ac 3d 2c,100,54.62,111.289,88.5892,45.38,117.211,112.296,14.68,85.32
Ac 4c 2c,100,54.44,115.83,92.5081,45.56,112.67,107.52,3.56,96.44
Ac 4c 2d,100,55.86,121.599,94.6396,44.14,106.901,105.307,26.51,73.49
Ac 4c 3c,100,53.75,112.549,91.0428,46.25,115.951,108.999,0.85,99.15
Ac 4c 3d,100,54.88,115.253,91.3066,45.12,113.247,109.129,21.16,78.84
Ac 4d 4c,100,57.61,133.776,100.955,42.39,94.7239,97.1628,30.90,69.10
Ac 4d 2c,100,55.81,121.178,94.4004,44.19,107.322,105.596,26.34,73.66
Ac 4d 3c,100,54.88,115.111,91.2038,45.13,113.389,109.251,20.94,79.06
Ac 5c 2c,100,54.36,115.85,92.6576,45.64,112.65,107.317,4.54,95.46
Ac 5c 2d,100,55.60,119.776,93.6634,44.40,108.724,106.466,23.51,76.49
Ac 5c 3c,100,53.78,113.163,91.4918,46.22,115.337,108.487,2.04,97.96
Ac 5c 3d,100,54.76,114.511,90.9206,45.24,113.989,109.548,19.02,80.98
Ac 5c 4c,100,53.19,111,90.7268,46.81,117.5,109.145,1.88,98.12
Ac 5c 4d,100,54.30,112.189,89.8352,45.70,116.311,110.649,17.68,82.32
Ac 5d 5c,100,56.98,128.71,98.2163,43.02,99.7901,100.846,26.33,73.67
Ac 5d 2c,100,55.48,118.949,93.2214,44.52,109.551,106.981,22.71,77.29
Ac 5d 3c,100,54.69,113.939,90.5885,45.31,114.561,109.918,18.19,81.81
Ac 5d 4c,100,54.23,111.802,89.6312,45.77,116.698,110.862,17.19,82.81
Ac 6c 2c,100,55.14,120.373,94.9069,44.86,108.127,104.808,11.65,88.35
Ac 6c 2d,100,56.56,126.702,97.4028,43.44,101.798,101.88,27.28,72.72
Ac 6c 3c,100,54.42,116.763,93.2943,45.58,111.737,106.574,5.99,94.01
Ac 6c 3d,100,55.53,119.982,93.9462,44.47,108.518,106.092,21.86,78.14
Ac 6c 4c,100,54.69,119.205,94.7701,45.31,109.295,104.873,8.45,91.55
Ac 6c 4d,100,55.60,122.445,95.7488,44.40,106.055,103.855,25.64,74.36
Ac 6c 5c,100,53.78,115.268,93.1865,46.22,113.232,106.517,4.15,95.85
Ac 6c 5d,100,54.59,115.749,92.1924,45.41,112.751,107.949,19.43,80.57
Ac 6d 6c,100,57.46,131.367,99.4029,42.54,97.1329,99.2731,27.37,72.63
Ac 6d 2c,100,56.34,125.148,96.5806,43.66,103.352,102.919,25.63,74.37
Ac 6d 3c,100,55.36,118.795,93.2959,44.64,109.705,106.853,19.93,80.07
Ac 6d 4c,100,55.46,121.408,95.1788,44.54,107.092,104.539,24.72,75.28
Ac 6d 5c,100,54.52,115.313,91.9587,45.48,113.187,108.206,18.88,81.12
Ac 7c 2c,100,55.26,121.659,95.7147,44.74,106.841,103.836,12.72,87.28
Ac 7c 2d,100,56.65,128.625,98.7192,43.35,99.8749,100.169,30.36,69.64
Ac 7c 3c,100,54.42,117.542,93.912,45.58,110.958,105.837,6.77,93.23
Ac 7c 3d,100,55.46,120.959,94.8231,44.54,107.541,104.982,24.76,75.24
Ac 7c 4c,100,54.70,119.894,95.3035,45.30,108.606,104.231,9.75,90.25
Ac 7c 4d,100,55.54,123.156,96.4073,44.46,105.344,103.021,28.17,71.83
Ac 7c 5c,100,54.47,119.504,95.3852,45.53,108.996,104.089,9.48,90.52
Ac 7c 5d,100,54.99,120.5,95.2664,45.01,108,104.335,25.74,74.26
Ac 7c 6c,100,53.74,115.744,93.6479,46.26,112.756,105.968,8.40,91.60
Ac 7c 6d,100,54.53,116.805,93.1251,45.47,111.695,106.812,25.32,74.68
Ac 7d 7c,100,57.54,133.381,100.783,42.46,95.1191,97.4025,28.74,71.26
Ac 7d 2c,100,56.35,126.592,97.677,43.65,101.908,101.505,28.48,71.52
Ac 7d 3c,100,55.21,119.283,93.9332,44.79,109.217,106.023,22.72,77.28
Ac 7d 4c,100,55.32,121.645,95.6087,44.68,106.855,103.977,26.26,73.74
Ac 7d 5c,100,54.84,119.513,94.748,45.16,108.987,104.934,24.57,75.43
Ac 7d 6c,100,54.45,116.297,92.8658,45.55,112.202,107.096,24.64,75.36
Ac 8c 2c,100,55.06,120.661,95.2871,44.94,107.839,104.322,12.75,87.25
Ac 8c 2d,100,56.31,126.229,97.4651,43.69,102.271,101.774,29.32,70.68
Ac 8c 3c,100,54.57,118.073,94.0772,45.43,110.427,105.678,7.18,92.82
Ac 8c 3d,100,55.60,121.22,94.7838,44.40,107.28,105.064,24.41,75.59
Ac 8c 4c,100,54.55,119.346,95.1309,45.45,109.154,104.408,10.81,89.19
Ac 8c 4d,100,55.26,121.297,95.4344,44.74,107.203,104.181,27.06,72.94
Ac 8c 5c,100,54.24,118.364,94.8864,45.76,110.136,104.635,9.15,90.85
Ac 8c 5d,100,54.59,117.43,93.5266,45.41,111.07,106.346,23.40,76.60
Ac 8c 6c,100,54.67,120.859,96.1107,45.33,107.641,103.253,15.51,84.49
Ac 8c 6d,100,55.11,121.306,95.7076,44.89,107.194,103.817,27.78,72.22
Ac 8c 7c,100,54.14,117.797,94.6055,45.86,110.703,104.946,14.65,85.35
Ac 8c 7d,100,54.74,118.58,94.1841,45.26,109.92,105.593,29.83,70.17
Ac 8d 8c,100,57.13,128.176,97.5422,42.87,100.324,101.754,24.34,75.66
Ac 8d 2c,100,56.15,125.101,96.8697,43.85,103.399,102.521,28.29,71.71
Ac 8d 3c,100,55.49,120.384,94.3232,44.51,108.116,105.612,23.45,76.55
Ac 8d 4c,100,55.17,120.637,95.0652,44.83,107.863,104.619,25.86,74.14
Ac 8d 5c,100,54.57,117.299,93.4515,45.43,111.201,106.431,22.83,77.17
Ac 8d 6c,100,55.15,121.642,95.8977,44.85,106.858,103.591,27.82,72.18
Ac 8d 7c,100,54.85,119.286,94.5535,45.15,109.214,105.173,30.08,69.92
Ac 9c 2c,100,55.35,119,93.4832,44.65,109.5,106.617,14.85,85.15
Ac 9c 2d,100,56.79,124.388,95.2391,43.21,104.112,104.747,26.46,73.54
Ac 9c 3c,100,54.75,115.954,92.0762,45.25,112.546,108.147,9.73,90.27
Ac 9c 3d,100,55.94,118.935,92.4454,44.06,109.565,108.11,21.14,78.86
Ac 9c 4c,100,55.14,118.941,93.7775,44.86,109.559,106.196,11.68,88.32
Ac 9c 4d,100,56.13,121.338,93.9816,43.87,107.162,106.215,22.70,77.30
Ac 9c 5c,100,54.61,117.196,93.314,45.39,111.304,106.606,12.75,87.25
Ac 9c 5d,100,55.13,116.082,91.5409,44.87,112.418,108.942,20.48,79.52
Ac 9c 6c,100,55.00,119.2,94.2358,45.00,109.3,105.595,17.37,82.63
Ac 9c 6d,100,55.57,118.612,92.7976,44.43,109.888,107.542,22.79,77.21
Ac 9c 7c,100,55.12,120.579,95.1041,44.88,107.921,104.561,21.33,78.67
Ac 9c 7d,100,55.64,120.318,94.0269,44.36,108.182,106.021,27.54,72.46
Ac 9c 8c,100,54.29,114.389,91.6085,45.71,114.111,108.54,18.15,81.85
Ac 9c 8d,100,55.34,115.472,90.7144,44.66,113.028,110.048,24.47,75.53
Ac 9d 9c,100,57.64,125.801,94.8966,42.36,102.699,105.404,20.08,79.92
Ac 9d 2c,100,56.76,124.433,95.3213,43.24,104.067,104.632,25.80,74.20
Ac 9d 3c,100,55.95,119.312,92.709,44.05,109.188,107.782,20.93,79.07
Ac 9d 4c,100,56.18,121.822,94.2844,43.82,106.678,105.838,22.25,77.75
Ac 9d 5c,100,55.25,117.111,92.1578,44.75,111.389,108.226,20.76,79.24
Ac 9d 6c,100,55.75,120.102,93.6598,44.25,108.398,106.515,23.75,76.25
Ac 9d 7c,100,55.88,122.14,95.0344,44.12,106.36,104.811,29.03,70.97
Ac 9d 8c,100,55.47,116.664,91.4457,44.53,111.836,109.191,24.71,75.29
Ad Ac 2c,100,58.27,138.037,103.005,41.73,90.4629,94.242,37.45,62.55
Ad Ac 3c,100,57.65,133.24,100.486,42.35,95.2595,97.7975,29.98,70.02
Ad Ac 4c,100,57.95,136.317,102.27,42.05,92.1835,95.3195,33.88,66.12
Ad Ac 5c,100,57.71,134.359,101.224,42.29,94.1406,96.7876,30.05,69.95
Ad Ac 6c,100,58.30,137.566,102.591,41.70,90.9341,94.8132,32.22,67.78
Ad Ac 7c,100,58.39,139.482,103.865,41.61,89.0179,93.0089,34.87,65.13
Ad Ac 8c,100,58.26,138.331,103.227,41.74,90.1686,93.9321,35.62,64.38
Ad Ac 9c,100,59.02,137.88,101.567,40.98,90.6197,96.1503,32.39,67.61
Ah Ad Ac,100,60.37,161.507,116.321,39.63,66.9929,73.4946,71.26,28.74
Ad Ac Jc,100,62.44,150.486,104.783,37.56,78.0144,90.3117,43.41,56.59
Ad Ac Kc,100,62.54,154.705,107.55,37.46,73.7949,85.6528,40.68,59.32
Ad Ac Qc,100,61.75,149.325,105.142,38.25,79.1747,89.9938,45.06,54.94
Ad Ac Tc,100,60.49,147.829,106.262,39.51,80.6715,88.764,49.78,50.22
Ac Jc 2c,100,57.60,124.999,94.3463,42.40,103.501,106.143,24.50,75.50
Ac Jc 2d,100,60.28,138.265,99.7327,39.72,90.235,98.7634,50.94,49.06
Ac Jc 3c,100,56.98,121.829,92.9648,43.02,106.671,107.801,13.17,86.83
Ac Jc 3d,100,59.39,132.537,97.0321,40.61,95.9627,102.734,46.04,53.96
Ac Jc 4c,100,57.42,124.96,94.6195,42.58,103.54,105.724,20.46,79.54
Ac Jc 4d,100,59.64,134.952,98.3858,40.36,93.5476,100.769,48.33,51.67
Ac Jc 5c,100,57.29,124.722,94.652,42.71,103.778,105.647,19.44,80.56
Ac Jc 5d,100,59.17,131.812,96.8555,40.83,96.6878,102.96,47.38,52.62
Ac Jc 6c,100,57.83,127.437,95.808,42.17,101.063,104.203,25.29,74.71
Ac Jc 6d,100,59.79,135.147,98.2781,40.21,93.3529,100.938,50.12,49.88
Ac Jc 7c,100,57.57,127.903,96.5973,42.43,100.597,103.079,36.26,63.74
Ac Jc 7d,100,59.34,135.55,99.3127,40.66,92.9505,99.3985,59.11,40.89
Ac Jc 8c,100,57.60,127.48,96.2328,42.40,101.02,103.579,37.58,62.42
Ac Jc 8d,100,59.41,133.537,97.7258,40.59,94.963,101.722,51.67,48.33
Ac Jc 9c,100,57.61,125.214,94.5031,42.39,103.286,105.932,32.60,67.40
Ac Jc 9d,100,59.76,131.67,95.7957,40.24,96.8299,104.623,48.51,51.49
Ac Jd Jc,100,62.00,150.347,105.436,38.00,78.1528,89.4156,45.38,54.62
Ac Jc Tc,100,58.54,127.266,94.5278,41.46,101.234,106.152,12.47,87.53
Ac Jc Td,100,61.32,133.82,94.8782,38.68,94.6802,106.435,16.59,83.41
Ac Jd 2c,100,60.34,138.728,99.9541,39.66,89.7721,98.4249,47.02,52.98
Ac Jd 3c,100,59.50,133.407,97.4899,40.50,95.093,102.077,42.27,57.73
Ac Jd 4c,100,59.77,135.924,98.8753,40.23,92.5762,100.05,44.95,55.05
Ac Jd 5c,100,59.38,133.414,97.6813,40.62,95.0856,101.784,44.57,55.43
Ac Jd 6c,100,60.09,137.238,99.3026,39.91,91.2621,99.4161,47.82,52.18
Ac Jd 7c,100,59.69,137.827,100.392,40.31,90.6729,97.8008,58.15,41.85
Ac Jd 8c,100,59.65,135.339,98.6512,40.35,93.1605,100.378,51.04,48.96
Ac Jd 9c,100,59.89,132.899,96.4787,40.11,95.601,103.632,48.58,51.42
Ac Jd Tc,100,61.44,134.903,95.4656,38.56,93.5974,105.534,17.43,82.57
Ac Kc 2c,100,57.91,129.389,97.1459,42.09,99.1105,102.377,34.44,65.56
Ac Kc 2d,100,60.68,145.059,103.941,39.32,83.4414,92.2595,45.36,54.64
Ac Kc 3c,100,57.25,126.032,95.7221,42.75,102.468,104.202,29.62,70.38
Ac Kc 3d,100,59.73,139.52,101.56,40.27,88.9799,96.0663,41.88,58.12
Ac Kc 4c,100,57.76,129.649,97.5983,42.24,98.8506,101.739,34.05,65.95
Ac Kc 4d,100,60.05,142.295,103.034,39.95,86.2045,93.8083,43.79,56.21
Ac Kc 5c,100,57.67,129.651,97.7516,42.33,98.8486,101.522,35.51,64.49
Ac Kc 5d,100,59.62,139.742,101.907,40.38,88.7579,95.5687,44.50,55.50
Ac Kc 6c,100,58.20,132.449,98.9421,41.80,96.0515,99.9126,39.59,60.41
Ac Kc 6d,100,60.25,143.141,103.294,39.75,85.3594,93.3655,48.52,51.48
Ac Kc 7c,100,58.33,134.126,99.984,41.68,94.3738,98.4573,42.14,57.86
Ac Kc 7d,100,60.28,144.63,104.312,39.72,83.8702,91.8132,50.78,49.22
Ac Kc 8c,100,58.37,134.819,100.431,41.63,93.6809,97.8292,43.75,56.25
Ac Kc 8d,100,60.30,144.184,103.962,39.70,84.3158,92.3391,50.32,49.68
Ac Kc 9c,100,58.50,132.504,98.4836,41.50,95.996,100.566,40.31,59.69
Ac Kc 9d,100,60.99,143.414,102.231,39.01,85.0857,94.8386,49.35,50.65
Ac Kc Jc,100,59.13,131.175,96.4485,40.87,97.325,103.542,49.01,50.99
Ac Kc Jd,100,62.87,150.206,103.871,37.13,78.2939,91.6875,59.08,40.92
Ac Kd Kc,100,62.11,155.459,108.818,37.89,73.0408,83.8224,43.81,56.19
Ac Kc Qc,100,59.38,133.325,97.6284,40.62,95.1751,101.861,42.06,57.94
Ac Kc Qd,100,62.71,148.637,103.046,37.29,79.8626,93.1275,54.64,45.36
Ac Kc Tc,100,59.63,136.159,99.2847,40.37,92.3414,99.441,54.10,45.90
Ac Kc Td,100,62.86,150.641,104.188,37.14,77.8593,91.1542,55.42,44.58
Ac Kd 2c,100,60.58,143.955,103.321,39.42,84.5452,93.2429,41.42,58.58
Ac Kd 3c,100,59.68,138.94,101.222,40.32,89.5597,96.5735,38.26,61.74
Ac Kd 4c,100,60.03,141.938,102.801,39.97,86.5619,94.1614,40.72,59.28
Ac Kd 5c,100,59.69,140.023,101.991,40.31,88.477,95.4342,41.77,58.23
Ac Kd 6c,100,60.39,143.684,103.441,39.61,84.8162,93.1067,45.69,54.31
Ac Kd 7c,100,60.49,145.547,104.607,39.51,82.9532,91.2942,49.06,50.94
Ac Kd 8c,100,60.40,144.598,104.096,39.61,83.9017,92.1068,48.03,51.97
Ac Kd 9c,100,60.95,143.159,102.127,39.05,85.3405,95.0106,46.84,53.16
Ac Kd Jc,100,62.71,149.073,103.353,37.29,79.4273,92.6118,56.95,43.05
Ac Kd Qc,100,62.67,148.397,102.957,37.33,80.1029,93.2894,54.13,45.87
Ac Kd Tc,100,62.79,150.262,104.043,37.21,78.2379,91.4247,53.13,46.87
Ac Qc 2c,100,57.36,125.497,95.1227,42.64,103.003,105.031,16.59,83.41
Ac Qc 2d,100,59.82,137.973,100.274,40.18,90.5272,97.9679,48.85,51.15
Ac Qc 3c,100,56.72,122.538,93.9335,43.28,105.962,106.442,7.45,92.55
Ac Qc 3d,100,58.91,132.156,97.5369,41.09,96.344,101.943,44.21,55.79
Ac Qc 4c,100,57.16,125.49,95.4607,42.85,103.01,104.532,14.50,85.50
Ac Qc 4d,100,59.15,134.475,98.8492,40.85,94.0253,100.069,46.21,53.79
Ac Qc 5c,100,57.03,125.431,95.6265,42.97,103.069,104.286,14.68,85.32
Ac Qc 5d,100,58.68,131.397,97.3556,41.32,97.1026,102.177,45.40,54.60
Ac Qc 6c,100,57.56,128.138,96.7825,42.44,100.362,102.827,20.13,79.87
Ac Qc 6d,100,59.29,134.865,98.8961,40.71,93.6348,100.005,49.35,50.65
Ac Qc 7c,100,57.69,129.463,97.5688,42.31,99.0374,101.774,21.54,78.46
Ac Qc 7d,100,59.35,136.173,99.7643,40.65,92.3266,98.7394,50.49,49.51
Ac Qc 8c,100,57.51,128.918,97.4607,42.49,99.5815,101.902,32.62,67.38
Ac Qc 8d,100,59.14,134.568,98.9365,40.86,93.9315,99.9425,54.32,45.68
Ac Qc 9c,100,57.72,127.052,95.7005,42.28,101.448,104.327,27.49,72.51
Ac Qc 9d,100,59.78,133.105,96.8038,40.22,95.3951,103.129,46.79,53.21
Ac Qc Jc,100,58.94,127.858,94.3132,41.06,100.642,106.575,33.30,66.70
Ac Qc Jd,100,62.18,138.523,96.8548,37.82,89.977,103.447,44.59,55.41
Ac Qd Qc,100,60.85,139.121,99.4068,39.15,89.3788,99.2562,32.44,67.56
Ac Qc Tc,100,60.51,139.857,100.487,39.49,88.643,97.602,54.54,45.46
Ac Qc Td,100,63.77,152.52,103.987,36.23,75.9796,91.1807,68.49,31.51
Ac Qd 2c,100,59.77,137.286,99.8723,40.23,91.2141,98.5683,45.96,54.04
Ac Qd 3c,100,58.90,131.894,97.3682,41.10,96.6056,102.184,40.92,59.08
Ac Qd 4c,100,59.16,134.317,98.7122,40.84,94.1834,100.268,43.55,56.45
Ac Qd 5c,100,58.78,131.88,97.5542,41.22,96.6202,101.905,42.58,57.42
Ac Qd 6c,100,59.47,135.842,99.3147,40.53,92.6585,99.3965,46.56,53.44
Ac Qd 7c,100,59.58,137.37,100.244,40.42,91.1297,98.0255,48.66,51.34
Ac Qd 8c,100,59.26,135.221,99.2068,40.74,93.2786,99.5527,51.38,48.62
Ac Qd 9c,100,59.79,133.261,96.9091,40.21,95.2385,102.973,45.80,54.20
Ac Qd Jc,100,62.08,137.856,96.5438,37.92,90.6436,103.939,42.22,57.78
Ac Qd Tc,100,63.76,152.598,104.056,36.24,75.9024,91.0643,66.21,33.79
Ac Tc 2c,100,56.56,127.395,97.9315,43.44,101.105,101.192,36.61,63.39
Ac Tc 2d,100,58.36,137.548,102.482,41.64,90.9516,94.9557,50.07,49.93
Ac Tc 3c,100,55.95,123.854,96.2376,44.05,104.646,103.299,33.22,66.78
Ac Tc 3d,100,57.49,131.835,99.7098,42.51,96.6648,98.8584,46.88,53.12
Ac Tc 4c,100,56.37,127.275,98.1725,43.63,101.225,100.866,37.89,62.11
