Aggregation analysis,PioViewer 3.2.9, EV in chips
File, D:\Database\SimpleTree\SRP\b25\BTNvBB\Th9d8c.cfr
Action Line,Root CHECK BET 12 RAISE 50
Flop,Global %,OOP Equity,OOP EV,OOP EQR,IP Equity,IP EV,IP EQR,RAISE 975 freq,CALL freq,FOLD freq
8h 4d 4c,9.8963,50.90,86.5933,151.906,49.10,23.9067,65.7931,0.00,68.54,31.46
8h 4d 2c,7.78477,51.41,86.7296,150.632,48.59,23.7704,66.1063,0.00,71.16,28.84
8h 4d 3c,7.93815,51.23,86.954,151.561,48.77,23.546,65.2364,0.00,71.28,28.72
8h 5d 5c,11.3335,51.02,86.7335,151.796,48.98,23.7665,65.5668,0.00,67.99,32.01
8h 5d 2c,7.16386,50.29,86.7743,154.069,49.71,23.7257,64.4943,0.00,70.90,29.10
8h 5d 3c,7.51268,50.66,87.007,153.354,49.34,23.493,64.3407,0.00,71.08,28.92
8h 5d 4c,8.42959,52.28,85.5243,146.072,47.72,24.9757,70.722,0.00,71.44,28.56
8h 6d 6c,13.7691,51.57,86.4302,149.627,48.43,24.0698,67.1688,0.00,67.33,32.67
8h 6d 2c,9.21454,50.57,86.5697,152.852,49.43,23.9303,65.42,0.00,70.33,29.67
8h 6d 3c,10.366,51.08,86.5367,151.26,48.92,23.9633,66.1966,0.00,70.20,29.80
8h 6d 4c,7.02125,51.44,86.3934,149.947,48.56,24.1066,67.0888,0.00,69.14,30.86
8h 6d 5c,5.19418,53.03,87.0093,146.501,46.97,23.4907,67.5818,0.00,68.43,31.57
8h 7d 7c,14.5447,52.77,86.0105,145.536,47.23,24.4895,70.0653,0.00,65.97,34.03
8h 7d 2c,10.7922,52.19,86.1599,147.411,47.81,24.3401,68.7922,0.00,68.42,31.58
8h 7d 3c,11.0652,52.33,86.2129,147.094,47.67,24.2871,68.8509,0.00,68.61,31.39
8h 7d 4c,9.50293,52.98,85.7925,144.587,47.02,24.7075,71.0072,0.00,69.60,30.40
8h 7d 5c,6.65854,54.38,86.6882,142.344,45.62,23.8118,70.5281,0.00,68.09,31.91
8h 7d 6c,8.78081,54.41,86.6597,142.217,45.59,23.8403,70.6601,0.00,68.15,31.85
9c 2d 2c,11.6497,55.54,86.9159,139.733,44.46,23.5841,71.6787,0.00,64.32,35.68
9c 3c 2c,5.96573,56.99,89.3459,139.978,43.01,21.1541,66.4648,0.00,55.85,44.15
9c 3c 2d,10.1838,54.73,86.3288,140.835,45.27,24.1712,72.1538,0.00,65.67,34.33
9c 3d 3c,11.6555,55.39,86.1845,138.916,44.61,24.3155,73.6636,0.00,64.23,35.77
9c 3d 2c,10.0843,54.72,86.4178,141,45.28,24.0822,71.8757,0.00,65.74,34.26
9c 4c 2c,5.90046,56.97,89.4927,140.267,43.03,21.0073,65.9666,0.00,56.01,43.99
9c 4c 2d,8.86896,54.61,86.5241,141.477,45.39,23.9759,71.3734,0.00,65.43,34.57
9c 4c 3c,6.05363,57.54,89.2337,138.469,42.46,21.2663,67.6805,0.00,56.23,43.77
9c 4c 3d,9.11981,54.52,86.271,141.281,45.48,24.229,71.9931,0.00,65.69,34.31
9c 4d 4c,8.55434,55.19,86.3839,139.745,44.81,24.1161,72.7314,0.00,64.05,35.95
9c 4d 2c,8.5875,54.66,86.6243,141.501,45.34,23.8757,71.16,0.00,65.36,34.64
9c 4d 3c,8.92905,54.59,86.3436,141.23,45.41,24.1564,71.8815,0.00,65.62,34.38
9c 5c 2c,5.17816,55.80,89.328,142.937,44.20,21.172,64.728,0.00,56.70,43.30
9c 5c 2d,7.91753,53.53,86.3412,144.009,46.47,24.1588,70.2566,0.00,66.20,33.80
9c 5c 3c,5.59776,56.96,88.9933,139.503,43.04,21.5067,67.5228,0.00,56.74,43.26
9c 5c 3d,7.97205,53.67,86.524,143.94,46.33,23.976,69.9342,0.00,66.39,33.61
9c 5c 4c,6.72547,57.71,89.2594,138.104,42.29,21.2405,67.8685,0.00,56.77,43.23
9c 5c 4d,7.73733,54.13,86.1746,142.143,45.87,24.3254,71.6635,0.00,66.10,33.90
9c 5d 5c,8.85788,54.62,86.2689,141.022,45.38,24.2311,72.1562,0.00,63.96,36.04
9c 5d 2c,7.85333,53.62,86.4725,143.993,46.38,24.0275,70.0064,0.00,66.02,33.98
9c 5d 3c,8.0659,53.83,86.5776,143.597,46.17,23.9224,70.0219,0.02,66.32,33.66
9c 5d 4c,7.99465,54.24,86.2754,142.033,45.76,24.2246,71.5309,0.00,66.13,33.87
9c 6c 2c,5.60546,54.60,88.8555,145.292,45.40,21.6445,64.4316,0.00,56.83,43.17
9c 6c 2d,8.37073,52.84,86.1517,145.56,47.16,24.3483,69.7765,0.00,65.99,34.01
9c 6c 3c,6.2007,56.00,88.6166,141.297,44.00,21.8834,67.2042,0.00,56.79,43.21
9c 6c 3d,8.97739,53.38,86.1137,144.027,46.62,24.3863,70.6934,0.00,66.04,33.96
9c 6c 4c,6.23255,56.61,88.5464,139.666,43.39,21.9536,68.367,0.00,56.92,43.08
9c 6c 4d,7.38943,53.29,86.3487,144.676,46.71,24.1513,69.8712,0.00,65.81,34.19
9c 6c 5c,6.01305,56.29,87.3521,138.566,43.71,23.1479,71.5581,0.00,58.23,41.77
9c 6c 5d,6.194,54.23,86.2922,142.066,45.77,24.2077,71.4774,0.00,67.16,32.84
9c 6d 6c,12.7057,54.25,85.8984,141.369,45.75,24.6017,72.6703,0.00,63.97,36.03
9c 6d 2c,8.52232,53.07,86.277,145.161,46.93,24.223,69.7462,0.00,65.89,34.11
9c 6d 3c,9.24597,53.56,86.2526,143.776,46.44,24.2474,70.5623,0.00,66.10,33.90
9c 6d 4c,7.84959,53.41,86.4446,144.517,46.59,24.0555,69.7696,0.00,66.00,34.00
9c 6d 5c,6.28208,54.28,86.2413,141.86,45.72,24.2587,71.7012,0.00,67.30,32.70
9c 7c 2c,4.73373,56.54,89.0442,140.623,43.46,21.4558,66.7105,0.00,56.19,43.81
9c 7c 2d,8.46143,54.04,86.2595,142.529,45.96,24.2405,71.2684,0.00,65.33,34.67
9c 7c 3c,5.62862,55.92,88.4435,141.216,44.08,22.0565,67.6174,0.00,57.41,42.59
9c 7c 3d,9.08552,53.89,86.2832,142.963,46.11,24.2168,70.9678,0.00,66.02,33.98
9c 7c 4c,5.49301,56.22,88.5639,140.66,43.78,21.9361,67.7054,0.00,57.64,42.36
9c 7c 4d,7.81121,53.70,86.3223,143.521,46.30,24.1777,70.5698,0.00,65.79,34.21
9c 7c 5c,5.27273,56.44,87.7711,138.839,43.56,22.7289,70.5189,0.00,58.37,41.63
9c 7c 5d,6.04094,54.23,86.4693,142.356,45.77,24.0307,70.9555,0.00,67.13,32.87
9c 7c 6c,5.49406,56.17,87.4579,139.032,43.84,23.0421,71.0344,0.00,58.02,41.98
9c 7c 6d,7.61466,54.36,85.8171,140.949,45.64,24.6829,73.0861,0.00,66.22,33.78
9c 7d 7c,11.1798,54.71,86.0336,140.415,45.29,24.4664,72.9959,0.00,63.24,36.76
9c 7d 2c,8.709,54.24,86.3446,142.124,45.76,24.1554,71.34,0.00,65.29,34.71
9c 7d 3c,9.50482,54.03,86.3974,142.781,45.97,24.1026,70.8487,0.00,66.06,33.94
9c 7d 4c,8.43563,53.88,86.4003,143.166,46.12,24.0997,70.6198,0.00,65.91,34.09
9c 7d 5c,6.27821,54.24,86.4894,142.384,45.76,24.0106,70.8996,0.00,67.26,32.74
9c 7d 6c,7.7981,54.41,85.8388,140.851,45.59,24.6612,73.1046,0.00,66.20,33.80
9c 8c 2c,4.61982,55.97,87.4477,139.506,44.03,23.0523,70.7473,0.00,57.27,42.73
9c 8c 2d,9.42699,54.57,87.0337,142.389,45.43,23.4663,69.8097,0.00,65.74,34.26
9c 8c 3c,5.15267,55.95,87.4047,139.469,44.05,23.0952,70.8588,0.00,57.83,42.17
9c 8c 3d,9.44254,54.76,87.1655,142.121,45.24,23.3345,69.7027,0.00,66.06,33.93
9c 8c 4c,5.89668,55.77,87.7004,140.397,44.23,22.7996,69.6645,0.00,58.21,41.79
9c 8c 4d,8.3772,54.62,87.3489,142.781,45.38,23.1511,68.9438,0.00,66.48,33.52
9c 8c 5c,5.89763,55.72,86.6666,138.864,44.28,23.8334,72.7421,0.00,59.01,40.99
9c 8c 5d,7.21827,54.52,87.2025,142.812,45.48,23.2975,69.2221,0.00,68.92,31.08
9c 8c 6c,4.99551,56.16,86.4611,137.465,43.84,24.0389,74.0954,0.00,58.42,41.58
9c 8c 6d,6.81038,55.19,86.9243,140.633,44.81,23.5757,71.0932,0.00,67.22,32.78
9c 8c 7c,5.08407,54.78,85.5737,139.466,45.22,24.9263,74.4958,0.00,58.56,41.44
9c 8c 7d,6.34671,54.72,86.6535,141.386,45.28,23.8465,71.1712,0.00,65.96,34.04
9c 8d 8c,13.0101,55.38,86.0876,138.796,44.62,24.4124,73.9337,0.00,62.88,37.12
9c 8d 2c,9.57038,54.79,86.9652,141.721,45.21,23.5348,70.3458,0.00,65.80,34.20
9c 8d 3c,9.75508,54.97,87.1478,141.558,45.03,23.3523,70.0758,0.00,66.11,33.89
9c 8d 4c,8.94363,54.82,87.3436,142.25,45.18,23.1564,69.2658,0.00,66.41,33.59
9c 8d 5c,7.38523,54.56,87.3551,142.946,45.44,23.1449,68.8357,0.00,68.77,31.23
9c 8d 6c,6.89102,55.16,87.035,140.876,44.84,23.465,70.7196,0.00,67.02,32.98
9c 8d 7c,6.2884,54.74,86.6967,141.406,45.26,23.8033,71.0727,0.00,65.92,34.08
9d 9c 2c,12.1613,54.91,85.0632,138.305,45.09,25.4368,76.2416,0.00,62.33,37.67
9d 9c 3c,12.6852,54.96,84.9148,137.958,45.04,25.5852,76.7579,0.00,62.65,37.35
9d 9c 4c,11.6763,54.85,84.7247,137.907,45.15,25.7753,77.1527,0.00,62.89,37.11
9d 9c 5c,11.3983,54.65,84.5819,138.175,45.35,25.9181,77.2396,0.00,63.21,36.79
9d 9c 6c,12.457,54.54,85.1731,139.437,45.46,25.3269,75.2852,0.00,63.17,36.83
9d 9c 7c,11.5707,54.87,85.3926,138.957,45.13,25.1074,75.1774,0.00,62.91,37.09
9d 9c 8c,12.0328,55.35,85.6464,138.157,44.65,24.8536,75.2207,0.00,62.65,37.35
9h 9d 9c,15.6551,53.93,86.1072,142.551,46.07,24.3928,71.5544,0.00,67.32,32.68
9d 3c 2c,10.2018,54.76,86.7152,141.395,45.24,23.7848,71.0432,0.00,65.54,34.46
9d 4c 2c,8.974,54.61,86.8768,142.032,45.39,23.6232,70.3367,0.00,65.39,34.61
9d 4c 3c,8.94501,54.53,86.5473,141.72,45.47,23.9527,71.1804,0.00,65.56,34.44
9d 5c 2c,7.93049,53.58,86.6389,144.373,46.42,23.8611,69.4643,0.00,65.91,34.09
9d 5c 3c,7.84982,53.71,86.8048,144.288,46.28,23.6952,69.1812,0.00,66.26,33.74
9d 5c 4c,8.27838,54.16,86.4339,142.48,45.84,24.0661,70.9527,0.00,66.18,33.82
9d 6c 2c,8.84543,52.95,86.4979,145.866,47.05,24.0021,68.9323,0.00,66.05,33.95
9d 6c 3c,9.23876,53.47,86.4528,144.352,46.53,24.0472,69.8442,0.00,66.19,33.81
9d 6c 4c,7.64672,53.38,86.6839,144.99,46.62,23.8161,69.0353,0.00,66.08,33.92
9d 6c 5c,6.52841,54.16,86.5806,142.728,45.84,23.9194,70.5167,0.00,67.29,32.71
9d 7c 2c,8.92332,54.19,86.563,142.612,45.81,23.937,70.6195,0.00,65.46,34.54
9d 7c 3c,9.78467,53.96,86.5812,143.265,46.04,23.9188,70.2043,0.00,66.20,33.80
9d 7c 4c,8.2077,53.81,86.6059,143.709,46.19,23.8941,69.9023,0.00,65.87,34.13
9d 7c 5c,6.28262,54.13,86.6583,142.933,45.87,23.8417,70.243,0.00,67.11,32.89
9d 7c 6c,8.12229,54.30,86.0276,141.453,45.70,24.4724,72.3666,0.00,66.19,33.81
9d 8c 2c,9.8408,54.77,87.2041,142.167,45.23,23.2959,69.5979,0.00,65.65,34.35
9d 8c 3c,10.065,54.94,87.4032,142.043,45.06,23.0968,69.2677,0.00,66.01,33.99
9d 8c 4c,9.24919,54.79,87.5796,142.715,45.21,22.9204,68.5127,0.00,66.29,33.71
9d 8c 5c,7.26596,54.60,87.475,143.045,45.40,23.025,68.5352,0.00,68.52,31.48
9d 8c 6c,7.04883,55.12,87.0522,141.014,44.88,23.4478,70.6004,0.00,66.89,33.11
9d 8c 7c,6.65164,54.56,86.6932,141.882,45.44,23.8068,70.7923,0.00,65.90,34.10
9h 9d 2c,13.1152,51.71,84.9934,146.765,48.29,25.5066,71.373,0.00,66.36,33.64
9h 9d 3c,13.2157,51.84,84.9406,146.293,48.16,25.5593,71.7198,0.00,66.69,33.31
9h 9d 4c,12.3245,52.21,84.6218,144.727,47.79,25.8782,73.1683,0.00,66.45,33.55
9h 9d 5c,12.8489,52.56,84.5418,143.618,47.44,25.9582,73.9412,0.00,66.08,33.92
9h 9d 6c,15.0739,52.58,85.5505,145.26,47.42,24.9495,71.1067,0.00,65.45,34.55
9h 9d 7c,15.1166,53.72,85.6495,142.356,46.28,24.8505,72.5613,0.00,64.54,35.46
9h 9d 8c,14.9397,53.91,85.7212,141.983,46.09,24.7788,72.6444,0.00,63.96,36.04
9h 2d 2c,12.4068,54.18,86.7851,143.006,45.82,23.7149,69.9479,0.00,67.66,32.34
9h 3d 3c,12.3262,53.80,85.9507,142.644,46.20,24.5492,71.8056,0.00,67.85,32.15
9h 3d 2c,8.92404,53.11,86.9308,146.155,46.89,23.5692,67.9195,0.00,70.57,29.43
9h 4d 4c,8.79531,52.40,86.5354,147.461,47.60,23.9646,68.0292,0.00,67.59,32.41
9h 4d 2c,7.80817,52.76,86.6498,146.627,47.24,23.8502,68.2313,0.00,69.92,30.08
9h 4d 3c,7.93607,52.48,86.0687,146.431,47.52,24.4313,69.4764,0.00,70.63,29.37
9h 5d 5c,9.18344,51.60,86.5402,149.752,48.40,23.9598,66.8929,0.00,67.52,32.48
9h 5d 2c,7.24095,51.66,85.9576,148.555,48.34,24.5423,68.6129,0.00,70.21,29.79
9h 5d 3c,6.93407,51.50,85.9826,149.067,48.50,24.5174,68.3135,0.00,70.81,29.19
9h 5d 4c,6.64441,52.23,85.6689,146.449,47.77,24.8311,70.2438,0.00,70.55,29.45
9h 6d 6c,12.2931,52.08,86.2906,147.928,47.92,24.2094,68.2748,0.00,67.24,32.76
9h 6d 2c,8.86581,51.35,86.2289,149.946,48.65,24.2711,67.4112,0.00,69.86,30.14
9h 6d 3c,8.78207,51.33,85.8429,149.309,48.67,24.6571,68.4667,0.00,70.06,29.94
9h 6d 4c,7.0009,50.96,85.9594,150.601,49.04,24.5406,67.6273,0.00,69.83,30.17
9h 6d 5c,6.88009,52.72,86.8325,147.059,47.28,23.6675,67.6459,0.00,70.50,29.50
9h 7d 7c,12.7937,53.14,86.4153,145.189,46.86,24.0847,69.4588,0.00,65.68,34.32
9h 7d 2c,10.5321,53.23,86.1347,144.49,46.77,24.3653,70.3938,0.00,67.98,32.02
9h 7d 3c,10.0887,52.43,85.8959,146.28,47.57,24.6041,69.8928,0.00,69.13,30.87
9h 7d 4c,8.57464,52.07,85.7966,147.109,47.93,24.7034,69.654,0.00,68.79,31.21
9h 7d 5c,7.30778,53.67,87.0847,144.876,46.33,23.4153,68.2969,0.00,69.05,30.95
9h 7d 6c,8.88881,53.80,86.1296,142.931,46.20,24.3704,71.2882,0.00,67.67,32.33
9h 8d 8c,15.6926,53.99,85.9793,142.189,46.01,24.5207,72.0185,0.00,64.36,35.64
9h 8d 2c,12.0502,53.36,86.1098,144.092,46.64,24.3902,70.6647,0.00,66.58,33.42
9h 8d 3c,12.5244,53.63,86.2298,143.562,46.37,24.2702,70.7286,0.00,66.62,33.38
9h 8d 4c,11.1159,53.46,86.3183,144.168,46.54,24.1817,70.2123,0.00,66.66,33.34
9h 8d 5c,8.60777,54.18,87.5414,144.258,45.82,22.9586,67.714,0.00,69.54,30.46
9h 8d 6c,8.58926,54.73,87.3184,142.439,45.27,23.1816,69.2055,0.00,67.18,32.82
9h 8d 7c,8.69737,54.36,87.9184,144.416,45.64,22.5816,66.8553,0.00,65.65,34.35
Ac 2d 2c,7.73834,54.42,90.0561,147.749,45.58,20.444,60.6139,0.00,57.35,42.65
Ac 3c 2c,1.8363,56.47,89.4826,141.486,43.53,21.0174,65.2447,0.00,56.99,43.01
Ac 3c 2d,5.13238,54.95,90.6827,147.35,45.05,19.8173,59.4435,0.00,60.20,39.80
Ac 3d 3c,6.92711,53.69,87.4345,145.416,46.31,23.0655,67.2994,0.00,56.74,43.26
Ac 3d 2c,5.23968,54.85,90.5669,147.43,45.15,19.9332,59.6586,0.00,60.44,39.56
Ac 4c 2c,1.62971,58.97,90.5754,137.135,41.03,19.9245,65.6256,0.00,55.84,44.16
Ac 4c 2d,3.73353,57.21,92.6896,144.66,42.79,17.8104,56.2458,0.00,58.71,41.29
Ac 4c 3c,1.93017,59.54,89.641,134.427,40.46,20.859,69.6668,0.00,56.04,43.96
Ac 4c 3d,4.97916,57.29,91.5844,142.74,42.71,18.9156,59.8453,0.00,59.19,40.81
Ac 4d 4c,5.69631,54.78,88.716,144.586,45.22,21.784,65.1059,0.00,56.57,43.43
Ac 4d 2c,3.59715,57.17,92.4977,144.453,42.83,18.0024,56.8032,0.00,58.69,41.31
Ac 4d 3c,4.71501,57.33,91.3903,142.332,42.67,19.1097,60.5196,0.00,59.16,40.84
Ac 5c 2c,1.67778,59.04,90.4425,136.765,40.96,20.0575,66.1807,0.00,55.72,44.28
Ac 5c 2d,3.76229,56.04,92.5206,147.397,43.96,17.9794,55.2751,0.00,59.60,40.40
Ac 5c 3c,2.36765,59.74,89.0451,133.095,40.26,21.4548,72.0057,0.00,55.93,44.07
Ac 5c 3d,5.55659,56.49,90.976,143.791,43.51,19.524,60.6395,0.00,60.04,39.96
Ac 5c 4c,3.34394,60.14,89.1393,132.337,39.86,21.3607,72.4192,0.00,55.79,44.21
Ac 5c 4d,5.65562,57.54,91.4069,141.833,42.46,19.0931,60.7692,0.00,59.28,40.72
Ac 5d 5c,6.82666,54.82,88.8412,144.693,45.18,21.6588,64.7842,0.00,56.77,43.23
Ac 5d 2c,3.4961,56.23,92.2324,146.445,43.77,18.2676,56.4029,0.00,59.42,40.58
Ac 5d 3c,5.03482,56.89,90.9429,142.728,43.11,19.5571,61.3057,0.00,59.86,40.14
Ac 5d 4c,5.45401,57.69,91.193,141.127,42.31,19.307,61.6715,0.00,59.19,40.81
Ac 6c 2c,2.33133,56.92,90.0671,141.285,43.08,20.4329,64.0922,0.00,55.08,44.92
Ac 6c 2d,5.92074,52.82,90.8197,153.524,47.18,19.6803,56.3674,0.00,58.57,41.43
Ac 6c 3c,2.48088,58.55,89.5808,136.611,41.45,20.9191,68.1974,0.00,55.04,44.96
Ac 6c 3d,6.51905,54.14,89.976,148.374,45.86,20.524,60.483,0.00,58.14,41.86
Ac 6c 4c,2.71064,58.40,88.8904,135.906,41.60,21.6096,70.194,0.00,56.00,44.00
Ac 6c 4d,5.68347,55.48,90.7211,145.997,44.52,19.7789,60.0382,0.00,58.53,41.47
Ac 6c 5c,3.44693,58.08,88.9441,136.739,41.92,21.5559,69.4842,0.00,56.52,43.48
Ac 6c 5d,5.8369,55.80,90.6353,145.034,44.20,19.8648,60.7292,0.00,58.66,41.34
Ac 6d 6c,9.17117,54.56,88.2886,144.479,45.44,22.2113,66.0563,0.00,57.06,42.94
Ac 6d 2c,5.92098,53.06,90.6051,152.474,46.94,19.8949,57.2713,0.00,58.48,41.52
Ac 6d 3c,6.4355,54.49,90.0374,147.536,45.51,20.4626,60.759,0.00,58.13,41.87
Ac 6d 4c,5.8418,55.50,90.5439,145.668,44.50,19.9561,60.5984,0.00,58.50,41.50
Ac 6d 5c,6.2003,55.70,90.6714,145.334,44.30,19.8286,60.4913,0.00,58.81,41.19
Ac 7c 2c,2.40631,57.52,89.3737,138.72,42.48,21.1263,67.213,0.00,54.99,45.01
Ac 7c 2d,5.93617,53.38,90.364,151.142,46.62,20.136,58.3697,0.00,58.71,41.29
Ac 7c 3c,2.79218,58.64,89.1893,135.806,41.36,21.3107,69.6243,0.00,55.19,44.81
Ac 7c 3d,6.88825,54.83,89.95,146.487,45.17,20.55,61.4735,0.00,58.37,41.63
Ac 7c 4c,2.80669,58.27,88.3591,135.387,41.73,22.1408,71.701,0.00,56.34,43.66
Ac 7c 4d,5.90208,55.66,90.114,144.546,44.34,20.386,62.1352,0.00,58.55,41.45
Ac 7c 5c,3.25091,58.00,88.2805,135.899,42.00,22.2195,71.492,0.00,56.74,43.26
Ac 7c 5d,5.94472,55.89,89.9578,143.714,44.11,20.5422,62.9307,0.00,58.84,41.16
Ac 7c 6c,3.51017,56.91,88.2407,138.439,43.09,22.2593,69.8083,0.00,57.45,42.55
Ac 7c 6d,7.17412,55.06,89.4187,144.99,44.94,21.0813,63.3977,0.00,60.57,39.43
Ac 7d 7c,9.15688,54.24,88.7581,146.11,45.76,21.7419,64.2046,0.00,57.11,42.89
Ac 7d 2c,5.71655,53.80,90.281,149.837,46.20,20.2189,59.1367,0.00,58.61,41.39
Ac 7d 3c,6.5341,55.40,90.1037,145.205,44.60,20.3963,61.8056,0.00,58.26,41.74
Ac 7d 4c,5.9524,55.81,90.0411,144.041,44.19,20.4589,62.5689,0.00,58.55,41.45
Ac 7d 5c,6.19953,55.94,90.0859,143.791,44.06,20.4141,62.6083,0.00,59.07,40.93
Ac 7d 6c,6.95585,55.25,89.3617,144.422,44.75,21.1383,63.8268,0.00,60.72,39.28
Ac 8c 2c,2.67455,56.92,88.9334,139.498,43.08,21.5666,67.6536,0.00,54.80,45.20
Ac 8c 2d,7.094,54.08,90.3199,149.13,45.92,20.1801,59.3812,0.00,59.62,40.38
Ac 8c 3c,2.91378,58.61,89.4484,136.267,41.39,21.0516,68.7301,0.00,54.36,45.64
Ac 8c 3d,7.97663,55.03,90.2019,146.351,44.97,20.2981,60.996,0.00,59.22,40.78
Ac 8c 4c,3.5487,57.16,88.6669,138.496,42.84,21.8331,68.8744,0.00,56.39,43.61
Ac 8c 4d,7.21325,54.82,89.7888,146.243,45.18,20.7112,61.9458,0.00,59.50,40.50
Ac 8c 5c,3.49297,56.30,87.9147,139.424,43.70,22.5853,69.8409,0.00,57.07,42.93
Ac 8c 5d,7.09545,54.42,89.0061,146.017,45.58,21.4939,63.7319,0.00,60.24,39.76
Ac 8c 6c,3.46264,56.55,87.7443,138.529,43.45,22.7557,70.7791,0.00,56.88,43.12
Ac 8c 6d,7.7501,54.61,89.1291,145.728,45.39,21.3709,63.623,0.00,60.81,39.19
Ac 8c 7c,3.85789,56.43,86.5591,136.961,43.57,23.9409,74.2512,0.00,57.86,42.14
Ac 8c 7d,7.25697,55.11,88.3324,143.121,44.89,22.1676,66.7262,0.00,63.19,36.81
Ac 8d 8c,12.9661,54.88,88.4824,143.944,45.12,22.0176,65.9488,0.00,57.47,42.53
Ac 8d 2c,6.7294,54.22,89.7993,147.865,45.78,20.7007,61.1104,0.00,59.40,40.60
Ac 8d 3c,7.39541,55.48,89.8787,144.644,44.52,20.6213,62.5939,0.00,58.87,41.13
Ac 8d 4c,7.17095,55.03,89.5636,145.32,44.97,20.9364,62.9115,0.00,59.65,40.35
Ac 8d 5c,7.26043,54.42,88.962,145.971,45.58,21.538,63.8489,0.00,60.64,39.36
Ac 8d 6c,7.33391,54.75,89.0649,145.252,45.25,21.4351,64.011,0.00,60.90,39.10
Ac 8d 7c,7.03842,55.13,88.2843,142.976,44.87,22.2157,66.9101,0.00,63.26,36.74
Ac 9c 2c,1.64202,56.79,88.3933,138.972,43.21,22.1067,69.1368,0.00,55.18,44.82
Ac 9c 2d,6.20723,54.59,90.2917,147.672,45.41,20.2083,60.1411,0.00,60.23,39.77
Ac 9c 3c,2.01676,58.39,88.879,135.91,41.61,21.621,70.2155,0.00,54.62,45.38
Ac 9c 3d,7.21394,55.13,90.1165,145.946,44.87,20.3835,61.3901,0.00,60.05,39.95
Ac 9c 4c,2.43926,57.82,88.727,137.021,42.18,21.773,69.7496,0.00,55.63,44.37
Ac 9c 4d,6.35258,55.13,89.9569,145.688,44.87,20.5431,61.8709,0.00,59.91,40.09
Ac 9c 5c,3.06227,56.81,88.3229,138.819,43.19,22.1771,69.3849,0.00,56.75,43.25
Ac 9c 5d,6.68539,54.73,89.2758,145.641,45.27,21.2242,63.3573,0.00,60.62,39.38
Ac 9c 6c,2.64737,57.44,88.1995,137.103,42.56,22.3005,70.805,0.00,56.22,43.78
Ac 9c 6d,7.18966,54.85,89.4536,145.617,45.15,21.0464,62.9907,0.00,61.36,38.64
Ac 9c 7c,2.47545,57.46,87.1514,135.422,42.54,23.3486,74.1711,0.00,56.95,43.05
Ac 9c 7d,6.8805,55.35,88.4937,142.748,44.65,22.0063,66.6044,0.00,62.40,37.60
Ac 9c 8c,2.79082,56.48,86.1077,136.118,43.52,24.3923,75.7444,0.00,58.54,41.46
Ac 9c 8d,6.35599,55.47,88.001,141.641,44.53,22.499,68.2821,0.00,65.01,34.99
Ac 9d 9c,6.86928,57.13,89.1079,139.268,42.87,21.3921,67.4293,0.00,57.44,42.56
Ac 9d 2c,6.0544,54.69,90.0919,147.094,45.31,20.4081,60.8604,0.00,59.84,40.16
Ac 9d 3c,6.78825,55.42,89.9285,144.886,44.58,20.5715,62.3561,0.00,59.68,40.32
Ac 9d 4c,6.43718,55.44,89.9223,144.83,44.56,20.5777,62.3993,0.00,59.86,40.14
Ac 9d 5c,6.9499,54.89,89.6414,145.815,45.11,20.8586,62.4847,0.00,61.09,38.91
Ac 9d 6c,7.00784,54.87,89.4465,145.539,45.13,21.0535,63.0473,0.00,61.36,38.64
Ac 9d 7c,6.9179,55.24,88.4923,143.032,44.76,22.0077,66.4436,0.00,62.45,37.55
Ac 9d 8c,6.5081,55.34,88.0365,142.029,44.66,22.4634,67.977,0.00,64.94,35.06
Ad Ac 2c,14.9961,54.77,84.8476,138.308,45.23,25.6523,76.6491,0.00,59.39,40.61
Ad Ac 3c,15.0824,55.26,83.9442,135.625,44.74,26.5558,80.2157,0.00,59.62,40.38
Ad Ac 4c,14.6532,54.63,84.2984,137.779,45.37,26.2016,78.0392,0.00,59.71,40.29
Ad Ac 5c,16.2247,54.63,84.2164,137.643,45.37,26.2836,78.2847,0.00,59.99,40.01
Ad Ac 6c,17.1301,54.96,83.9127,136.311,45.04,26.5873,79.7784,0.00,60.39,39.61
Ad Ac 7c,18.9211,54.96,84.5494,137.366,45.04,25.9507,77.8533,0.00,60.43,39.57
Ad Ac 8c,21.3445,55.43,85.0588,137.017,44.57,25.4412,77.1328,0.00,60.81,39.19
Ad Ac 9c,17.3224,56.42,85.805,135.789,43.58,24.695,76.5748,0.00,60.58,39.42
Ah Ad Ac,12.3583,55.39,86.5263,139.482,44.61,23.9737,72.6181,0.00,61.85,38.15
Ad Ac Jc,12.043,58.91,87.6015,132.782,41.09,22.8985,75.299,0.00,59.57,40.43
Ad Ac Kc,9.43533,59.92,85.5298,127.445,40.08,24.9702,84.1916,1.27,58.86,39.87
Ad Ac Qc,6.67721,59.57,85.987,128.891,40.44,24.513,81.923,0.91,59.26,39.83
Ad Ac Tc,15.2868,58.32,87.6588,134.201,41.68,22.8412,74.0568,0.00,59.72,40.28
Ac Jc 2c,1.31042,54.66,88.3843,144.373,45.34,22.1157,65.9157,0.00,57.40,42.60
Ac Jc 2d,6.57731,56.70,90.46,142.436,43.29,20.04,62.5501,0.00,62.21,37.79
Ac Jc 3c,1.65095,55.94,88.9767,142.011,44.06,21.5234,66.0159,0.00,56.67,43.33
