Aggregation analysis,PioViewer 3.2.9, EV in chips
File, D:\Database\SimpleTree\3BP\b66\BTNvSB\Th9d8c.cfr
Action Line,Root BET 152
Flop,Global %,OOP Equity,OOP EV,OOP EQR,IP Equity,IP EV,IP EQR,RAISE 880 freq,RAISE 366 freq,CALL freq,FOLD freq
8d 7c 4c,42.0604,52.74,278.816,138.394,47.26,101.684,93.546,4.01,1.42,66.08,28.49
8d 7c 5c,40.6961,53.15,282.928,139.348,46.85,97.5726,90.5523,8.04,3.81,58.41,29.74
8d 7c 6c,8.51292,52.02,282.124,141.974,47.98,98.3758,89.1448,5.30,9.92,54.53,30.25
8h 8d 2c,65.0101,54.93,302.994,144.385,45.07,77.5059,74.7767,0.00,13.32,58.94,27.74
8h 8d 3c,63.9718,54.65,296.022,141.793,45.35,84.4781,80.9952,0.00,10.93,61.53,27.54
8h 8d 4c,63.4,54.28,297.114,143.292,45.72,83.3856,79.2967,0.00,13.43,60.03,26.54
8h 8d 5c,63.0365,53.75,290.664,141.563,46.25,89.8356,84.4513,0.00,11.69,62.03,26.29
8h 8d 6c,70.287,54.07,290.985,140.893,45.93,89.5148,84.7277,1.68,8.67,63.97,25.68
8h 8d 7c,80.4715,54.40,288.954,139.061,45.60,91.5456,87.2765,9.27,1.06,64.81,24.87
8h 2d 2c,61.461,55.60,322.727,151.936,44.40,57.7736,56.5799,0.00,16.79,56.08,27.13
8h 3d 3c,64.9543,55.48,316.671,149.414,44.52,63.8297,62.3389,0.00,16.94,54.16,28.89
8h 3d 2c,53.1558,54.40,306.995,147.722,45.60,73.505,70.0889,0.00,10.04,65.68,24.28
8h 4d 4c,63.4814,54.54,305.417,146.584,45.46,75.083,71.8153,0.00,16.07,56.35,27.58
8h 4d 2c,54.191,54.17,308.81,149.223,45.83,71.6897,68.0172,0.00,13.27,62.12,24.60
8h 4d 3c,50.0392,53.88,303.505,147.463,46.12,76.9954,72.5837,0.00,11.71,63.71,24.57
8h 5d 5c,61.2477,53.92,295.752,143.595,46.08,84.7477,79.9573,0.00,12.88,59.75,27.37
8h 5d 2c,52.2112,53.76,303.891,147.976,46.24,76.6087,72.0342,0.00,12.10,63.01,24.89
8h 5d 3c,48.8491,53.46,298.119,145.981,46.54,82.3809,76.9613,0.00,10.25,64.98,24.77
8h 5d 4c,39.1451,51.93,280.32,141.32,48.07,100.18,90.6029,0.00,6.82,68.73,24.45
8h 6d 6c,68.6912,54.26,297.786,143.677,45.74,82.714,78.6182,0.83,11.85,61.43,25.89
8h 6d 2c,53.3751,53.53,304.166,148.734,46.47,76.3342,71.4271,0.00,9.70,66.74,23.57
8h 6d 3c,50.3084,53.20,298.493,146.867,46.80,82.0068,76.1934,0.00,7.65,68.82,23.53
8h 6d 4c,49.892,53.01,295.345,145.856,46.99,85.1553,78.7885,0.00,12.24,61.78,25.98
8h 6d 5c,42.1988,52.82,285.746,141.608,47.18,94.754,87.3266,7.55,5.85,58.95,27.65
8h 7d 7c,80.5694,54.67,296.241,141.852,45.33,84.2592,80.8162,10.28,3.14,60.74,25.84
8h 7d 2c,60.6729,53.89,296.531,144.049,46.11,83.9687,79.1737,2.98,6.13,66.62,24.27
8h 7d 3c,57.0788,53.63,291.457,142.277,46.37,89.0429,83.4829,2.30,5.03,68.58,24.10
8h 7d 4c,50.5024,52.62,280.918,139.766,47.38,99.5825,91.3732,5.76,3.48,64.96,25.80
8h 7d 5c,42.9401,52.96,284.122,140.445,47.04,96.3783,89.0774,14.51,0.75,56.12,28.62
8h 7d 6c,21.2612,52.59,278.424,138.588,47.41,102.076,93.6141,8.59,8.54,51.97,30.89
9c 2d 2c,64.4386,55.45,309.08,145.911,44.55,71.4203,69.7054,0.00,9.01,62.81,28.18
9c 3c 2c,13.4188,52.33,288.164,144.147,47.67,92.3359,84.2205,0.00,0.01,58.41,41.59
9c 3c 2d,55.0998,54.21,292.758,141.367,45.79,87.7416,83.3159,0.50,6.48,65.18,27.84
9c 3d 3c,64.2289,55.52,306.191,144.378,44.48,74.3096,72.6312,0.11,8.54,61.93,29.42
9c 3d 2c,55.3498,54.22,292.765,141.353,45.78,87.7348,83.3216,0.53,6.34,65.30,27.82
9c 4c 2c,24.9192,52.56,287.895,143.397,47.44,92.6047,84.8656,0.00,0.00,58.30,41.70
9c 4c 2d,59.709,54.11,295.644,143.035,45.89,84.8562,80.3933,0.00,8.16,64.42,27.42
9c 4c 3c,16.5235,52.52,287.325,143.216,47.48,93.1751,85.32,0.22,0.39,58.48,40.92
9c 4c 3d,53.9215,53.87,290.476,141.159,46.13,90.0245,84.8467,0.47,6.85,65.01,27.67
9c 4d 4c,62.3839,54.78,296.67,141.774,45.22,83.8299,80.5987,0.00,7.61,62.99,29.40
9c 4d 2c,58.7894,54.02,294.509,142.73,45.98,85.9914,81.3044,0.00,7.47,64.97,27.56
9c 4d 3c,52.462,53.76,289.316,140.877,46.24,91.1839,85.7397,0.34,6.44,65.57,27.66
9c 5c 2c,22.5831,52.56,290.006,144.432,47.44,90.4941,82.9421,0.00,0.00,58.41,41.59
9c 5c 2d,59.4034,53.58,291.252,142.298,46.42,89.2475,83.5929,0.00,8.25,63.79,27.96
9c 5c 3c,14.6044,52.79,290.263,143.95,47.21,90.2375,83.0977,0.43,0.30,58.65,40.62
9c 5c 3d,51.9482,53.50,287.023,140.433,46.50,93.4771,87.41,0.07,6.91,64.72,28.30
9c 5c 4c,13.8955,52.81,290.984,144.25,47.19,89.5159,82.4692,0.66,0.25,58.46,40.64
9c 5c 4d,50.7395,53.36,284.744,139.693,46.64,95.7561,89.2645,0.19,5.31,66.32,28.18
9c 5d 5c,59.6362,54.03,288.35,139.7,45.97,92.1503,87.1607,0.00,5.52,65.87,28.61
9c 5d 2c,57.5055,53.49,289.97,141.919,46.51,90.5299,84.6234,0.00,7.03,65.10,27.87
9c 5d 3c,50.0618,53.38,285.001,139.758,46.62,95.4988,89.0697,0.25,5.83,65.68,28.25
9c 5d 4c,49.9976,53.32,284.085,139.476,46.68,96.415,89.8003,0.26,4.89,66.64,28.20
9c 6c 2c,16.7182,52.25,294.757,147.67,47.75,85.7428,78.0764,0.00,0.00,57.31,42.69
9c 6c 2d,58.58,53.44,290.101,142.103,46.56,90.3987,84.4188,0.00,6.93,64.11,28.96
9c 6c 3c,8.1642,52.64,297.833,148.113,47.36,82.6668,75.891,0.00,0.00,58.33,41.67
9c 6c 3d,52.0652,53.22,285.095,140.231,46.78,95.405,88.6728,0.33,4.49,66.34,28.84
9c 6c 4c,19.7795,52.31,292.085,146.166,47.69,88.4147,80.6092,0.00,0.00,58.19,41.81
9c 6c 4d,55.032,53.09,287.374,141.695,46.91,93.1262,86.317,0.00,5.38,65.97,28.65
9c 6c 5c,4.26351,52.75,304.596,151.163,47.25,75.9042,69.8442,0.61,3.86,53.77,41.76
9c 6c 5d,37.5936,52.40,275.657,137.722,47.60,104.843,95.7576,0.45,2.41,67.95,29.19
9c 6d 6c,62.1001,54.26,290.411,140.108,45.74,90.0895,85.6363,0.00,8.34,61.74,29.92
9c 6d 2c,56.9599,53.35,289.013,141.826,46.65,91.4872,85.2586,0.00,6.32,64.59,29.09
9c 6d 3c,49.6994,53.12,284.066,139.989,46.88,96.4346,89.4375,0.70,3.60,66.92,28.79
9c 6d 4c,54.3683,53.06,287.456,141.824,46.94,93.0442,86.1801,0.00,5.55,65.79,28.66
9c 6d 5c,38.4732,52.43,275.888,137.744,47.57,104.612,95.6177,0.06,2.77,68.13,29.05
9c 7c 2c,17.319,52.28,293.586,147.01,47.72,86.9145,79.1864,0.00,0.00,57.58,42.42
9c 7c 2d,60.7055,53.85,290.898,141.416,46.15,89.6019,84.4129,0.00,9.01,60.54,30.44
9c 7c 3c,10.4951,52.54,292.675,145.815,47.46,87.8255,80.463,0.19,0.37,58.26,41.19
9c 7c 3d,54.652,53.33,285.947,140.357,46.67,94.5534,88.0908,0.24,7.25,62.87,29.63
9c 7c 4c,21.3535,52.59,289.84,144.264,47.41,90.6596,83.1482,0.02,0.03,58.99,40.96
9c 7c 4d,56.0597,53.03,286.943,141.653,46.97,93.5575,86.5984,0.00,8.36,61.99,29.65
9c 7c 5c,17.9109,53.17,293.133,144.316,46.83,87.3668,81.1176,1.74,0.01,58.13,40.12
9c 7c 5d,47.9541,53.31,285.102,140.008,46.69,95.3983,88.8295,2.99,4.70,62.00,30.32
9c 7c 6c,3.40661,53.05,303.325,149.667,46.95,77.1756,71.4748,1.05,5.65,50.63,42.67
9c 7c 6d,44.9147,52.50,274.52,136.876,47.50,105.98,97.0123,5.31,3.51,61.35,29.83
9c 7d 7c,70.8021,54.54,289.614,139.015,45.46,90.8864,86.9191,0.03,9.78,59.75,30.44
9c 7d 2c,59.6908,53.75,290,141.232,46.25,90.5003,85.0817,0.00,8.35,61.01,30.64
9c 7d 3c,53.2501,53.21,284.854,140.137,46.79,95.6463,88.8796,0.26,6.67,63.44,29.63
9c 7d 4c,55.9057,53.00,287.292,141.887,47.00,93.2082,86.2329,0.00,8.31,62.08,29.60
9c 7d 5c,48.7809,53.30,285.498,140.211,46.70,95.0026,88.4555,2.39,5.55,61.70,30.36
9c 7d 6c,45.3861,52.53,274.8,136.939,47.47,105.7,96.8166,5.20,3.69,61.00,30.11
9c 8c 2c,14.8853,52.94,294.55,145.655,47.06,85.9503,79.4054,0.37,0.09,58.14,41.41
9c 8c 2d,56.4255,53.39,284.835,139.659,46.61,95.665,89.2372,1.60,5.85,63.04,29.51
9c 8c 3c,8.85677,52.75,292.972,145.379,47.25,87.5281,80.5486,1.00,1.46,56.54,41.00
9c 8c 3d,51.0844,53.18,280.597,138.129,46.82,99.903,92.769,1.71,4.35,64.58,29.36
9c 8c 4c,20.2133,53.43,291.241,142.706,46.57,89.2593,83.3252,0.59,0.00,59.20,40.20
9c 8c 4d,53.1094,52.60,280.663,139.69,47.40,99.8369,91.5697,1.29,5.38,64.23,29.11
9c 8c 5c,11.6005,52.84,295.334,146.308,47.16,85.1659,78.5206,2.66,3.98,52.75,40.61
9c 8c 5d,37.9623,51.42,270.694,137.798,48.58,109.806,98.2839,1.86,1.03,68.99,28.11
9c 8c 6c,14.5482,53.93,298.613,144.948,46.07,81.8875,77.2809,2.39,3.49,52.95,41.16
9c 8c 6d,47.5814,53.03,280.398,138.426,46.97,100.102,92.6531,10.34,1.79,56.95,30.91
9c 8c 7c,9.47964,53.80,295.591,143.842,46.21,84.9094,79.8984,1.61,8.54,48.29,41.56
9c 8c 7d,29.1547,52.75,278.7,138.312,47.25,101.8,93.6713,5.79,10.35,53.17,30.70
9c 8d 8c,70.9234,54.07,278.52,134.852,45.93,101.98,96.5312,3.67,3.03,64.77,28.52
9c 8d 2c,56.6201,53.47,285.627,139.838,46.53,94.8734,88.6504,1.74,5.88,62.30,30.08
9c 8d 3c,50.5255,53.26,281.551,138.377,46.74,98.9494,92.0504,2.01,4.34,63.96,29.69
9c 8d 4c,54.618,52.74,282.478,140.21,47.26,98.0222,90.1782,1.34,5.91,63.29,29.46
9c 8d 5c,39.7764,51.66,272.513,138.081,48.34,107.987,97.1348,2.34,1.42,67.41,28.83
9c 8d 6c,48.5497,53.18,281.803,138.709,46.82,98.6973,91.6598,10.38,2.44,55.61,31.56
9c 8d 7c,30.0667,52.84,279.195,138.317,47.16,101.305,93.398,6.20,9.93,52.93,30.94
9d 9c 2c,62.4362,54.31,285.885,137.787,45.69,94.6149,90.0444,0.06,3.79,66.98,29.17
9d 9c 3c,56.9784,54.05,279.822,135.522,45.95,100.678,95.2657,0.17,2.33,67.83,29.67
9d 9c 4c,63.974,53.79,280.926,136.726,46.21,99.5736,93.6815,0.00,4.41,66.41,29.18
9d 9c 5c,61.1366,53.32,276.415,135.717,46.68,104.085,96.9389,0.01,3.01,68.40,28.57
9d 9c 6c,62.5995,53.64,276.163,134.77,46.36,104.337,97.8571,0.37,2.58,67.45,29.60
9d 9c 7c,69.0563,53.89,275.809,133.967,46.11,104.691,98.7258,1.04,2.61,67.45,28.90
9d 9c 8c,72.4523,53.75,273.071,133.003,46.25,107.429,100.983,4.82,0.00,67.52,27.65
9h 9d 9c,80.8311,56.35,316.821,147.191,43.65,63.6793,63.424,0.00,23.22,45.29,31.49
9d 3c 2c,52.8791,53.85,289.677,140.825,46.15,90.8227,85.5618,0.64,4.58,66.41,28.37
9d 4c 2c,57.5688,53.78,292.602,142.418,46.22,87.8978,82.69,0.00,6.53,65.09,28.38
9d 4c 3c,51.159,53.51,287.187,140.491,46.49,93.3129,87.2713,0.19,5.36,66.39,28.06
9d 5c 2c,57.2801,53.38,288.496,141.468,46.62,92.0041,85.8128,0.00,6.09,65.46,28.45
9d 5c 3c,48.7454,53.30,283.896,139.435,46.70,96.6037,89.9382,0.63,4.16,66.82,28.39
9d 5c 4c,45.9306,53.10,280.623,138.333,46.90,99.8772,92.5998,0.74,2.43,68.64,28.19
9d 6c 2c,56.2544,53.17,287.047,141.315,46.83,93.453,86.7721,0.32,4.18,65.99,29.51
9d 6c 3c,47.6687,53.05,282.816,139.56,46.95,97.6837,90.4595,1.73,1.44,67.62,29.20
9d 6c 4c,53.3569,52.91,285.214,141.116,47.09,95.2866,87.9763,0.18,3.76,67.01,29.06
9d 6c 5c,32.8681,52.23,275.587,138.129,47.77,104.913,95.4852,1.07,0.89,68.80,29.24
9d 7c 2c,58.6975,53.54,287.741,140.697,46.46,92.759,86.7994,0.00,7.35,61.56,31.09
9d 7c 3c,51.8443,53.08,282.718,139.436,46.92,97.782,90.606,1.44,4.73,63.74,30.09
9d 7c 4c,54.5543,52.85,284.678,141.019,47.15,95.8225,88.353,0.02,6.80,63.25,29.93
9d 7c 5c,46.4937,53.26,284.49,139.837,46.74,96.0101,89.3055,1.80,4.59,63.32,30.29
9d 7c 6c,38.6973,52.12,272.918,137.073,47.88,107.582,97.6946,4.72,3.45,62.28,29.54
9d 8c 2c,56.2348,53.48,285.171,139.588,46.52,95.3295,89.0969,1.90,5.07,62.60,30.43
9d 8c 3c,49.6494,53.26,281.311,138.264,46.74,99.1887,92.2702,2.73,3.22,64.03,30.02
9d 8c 4c,53.9537,52.73,281.939,139.961,47.27,98.5609,90.6609,1.57,4.90,63.80,29.73
9d 8c 5c,38.1883,51.70,273.204,138.346,48.30,107.296,96.5769,1.85,1.54,67.66,28.95
9d 8c 6c,47.752,53.16,281.586,138.674,46.84,98.9143,91.8074,8.65,3.29,56.52,31.54
9d 8c 7c,23.9779,52.92,281.749,139.361,47.08,98.7514,91.2054,5.74,10.04,53.56,30.66
9h 9d 2c,68.2714,54.31,292.831,141.136,45.69,87.6685,83.4333,0.00,10.61,62.33,27.06
9h 9d 3c,66.8121,53.92,285.721,138.716,46.08,94.7794,89.428,0.00,8.58,64.58,26.83
9h 9d 4c,70.0161,53.74,286.564,139.588,46.26,93.9362,88.2901,0.00,11.21,62.04,26.75
9h 9d 5c,67.5717,53.15,281.094,138.453,46.85,99.4061,92.2476,0.00,10.10,63.82,26.08
9h 9d 6c,71.3038,53.36,279.507,137.131,46.64,100.993,94.1414,0.05,7.20,67.23,25.52
9h 9d 7c,79.1641,53.77,278.824,135.738,46.23,101.676,95.63,0.12,7.00,67.65,25.22
9h 9d 8c,91.4667,54.09,278.04,134.568,45.91,102.46,97.0291,4.79,2.18,69.03,24.00
9h 2d 2c,67.3177,55.46,316.005,149.158,44.54,64.4956,62.9587,0.00,12.91,62.76,24.32
9h 3d 3c,69.1595,55.39,311.644,147.277,44.61,68.8565,67.115,0.00,14.24,59.14,26.62
9h 3d 2c,58.6315,54.00,298.33,144.629,46.00,82.1702,77.6621,0.00,9.77,67.58,22.64
9h 4d 4c,68.7327,54.29,299.299,144.324,45.71,81.2016,77.2331,0.00,13.88,59.37,26.75
9h 4d 2c,62.2624,53.91,300.692,146.024,46.09,79.8078,75.278,0.00,10.82,66.76,22.41
9h 4d 3c,57.0026,53.37,292.424,143.447,46.63,88.0764,82.1145,0.00,9.81,67.92,22.27
9h 5d 5c,64.468,53.42,290.292,142.267,46.58,90.2083,84.1932,0.00,12.04,62.23,25.73
9h 5d 2c,61.9084,53.51,296.005,144.82,46.49,84.4949,79.0153,0.00,9.26,68.95,21.78
9h 5d 3c,52.619,52.99,290.072,143.31,47.01,90.4278,83.628,0.00,8.93,68.31,22.75
9h 5d 4c,52.38,52.79,288.17,142.911,47.21,92.3302,85.0243,0.00,7.44,70.17,22.39
9h 6d 6c,68.7822,53.86,292.014,141.926,46.14,88.4856,83.3836,0.00,13.25,60.65,26.10
9h 6d 2c,62.9954,53.14,293.671,144.661,46.86,86.8286,80.5672,0.00,8.56,68.88,22.57
9h 6d 3c,55.2422,52.76,288.945,143.368,47.24,91.5555,84.2637,0.00,7.68,69.32,22.99
9h 6d 4c,59.5622,52.69,290.421,144.284,47.31,90.0795,82.7867,0.00,8.90,67.80,23.30
9h 6d 5c,39.2558,51.41,275.358,140.225,48.59,105.142,94.072,0.00,7.24,66.15,26.61
9h 7d 7c,78.8531,54.26,290.72,140.268,45.74,89.7806,85.3348,0.00,12.46,61.41,26.13
9h 7d 2c,63.7097,53.51,294.282,143.958,46.49,86.2184,80.6395,0.00,8.71,68.16,23.13
9h 7d 3c,58.8276,53.01,289.046,142.74,46.99,91.4543,84.6193,0.01,7.47,69.68,22.84
9h 7d 4c,60.7424,52.70,289.779,143.941,47.30,90.7209,83.3921,0.01,8.82,67.71,23.46
9h 7d 5c,48.4367,52.29,286.351,143.367,47.71,94.1489,85.7912,1.16,8.53,64.24,26.07
9h 7d 6c,46.0838,52.42,273.531,136.592,47.58,106.969,97.7527,4.82,6.96,59.29,28.92
9h 8d 8c,89.9435,54.18,282.178,136.33,45.82,98.3217,93.304,3.91,3.76,68.21,24.11
9h 8d 2c,64.5285,53.45,288.138,141.122,46.55,92.3624,86.2664,1.53,4.13,70.87,23.47
9h 8d 3c,58.2422,53.19,283.83,139.681,46.81,96.6703,89.7958,2.77,2.65,70.38,24.20
9h 8d 4c,61.9666,52.51,283.27,141.22,47.49,97.2304,89.016,2.70,3.39,70.00,23.90
9h 8d 5c,39.5225,50.98,270.032,138.654,49.02,110.468,97.9835,4.02,1.60,66.48,27.91
9h 8d 6c,50.8275,52.47,279.376,139.381,47.53,101.124,92.5056,14.08,0.01,55.50,30.40
9h 8d 7c,37.2246,52.85,275.965,136.694,47.15,104.535,96.3936,9.85,6.98,52.83,30.34
Ac 2d 2c,36.1423,60.19,319.619,139.014,39.81,60.8811,66.4873,0.00,0.00,50.29,49.71
Ac 3c 2c,0.00321,61.42,376.059,160.269,38.58,4.44103,5.00545,1.15,2.12,50.79,45.94
Ac 3c 2d,14.983,59.12,297.249,131.617,40.88,83.2507,88.5445,0.00,0.00,54.51,45.49
Ac 3d 3c,33.3361,60.40,319.076,138.288,39.60,61.4242,67.4415,0.00,0.00,50.83,49.17
Ac 3d 2c,14.6821,59.09,297.244,131.685,40.91,83.2565,88.4822,0.00,0.00,54.57,45.43
Ac 4c 2c,3.56103,58.09,320.621,144.492,41.91,59.879,62.1163,0.00,0.00,52.51,47.49
Ac 4c 2d,26.5138,59.62,304.096,133.52,40.38,76.404,82.2679,0.00,0.00,54.27,45.73
Ac 4c 3c,0.85393,57.61,321.98,146.305,42.39,58.5195,60.0232,0.62,1.51,51.35,46.52
Ac 4c 3d,21.1554,59.89,300.699,131.434,40.11,79.8011,86.5041,0.00,0.00,55.17,44.83
Ac 4d 4c,30.8962,59.64,310.827,136.434,40.36,69.6735,75.055,0.00,0.00,50.84,49.16
Ac 4d 2c,26.3448,59.64,303.828,133.364,40.36,76.6717,82.5916,0.00,0.00,54.37,45.63
Ac 4d 3c,20.9379,59.95,300.752,131.331,40.05,79.7484,86.5709,0.00,0.00,55.32,44.68
Ac 5c 2c,4.53668,58.76,318.611,141.934,41.24,61.8888,65.2538,0.45,0.01,51.93,47.61
Ac 5c 2d,23.5118,59.24,305.218,134.878,40.76,75.2824,80.2996,0.00,0.00,53.69,46.31
Ac 5c 3c,2.03989,58.84,317.975,141.475,41.16,62.5255,66.0422,0.66,0.61,52.20,46.53
Ac 5c 3d,19.0184,59.57,303.177,133.231,40.43,77.3229,83.1524,0.00,0.00,54.69,45.31
Ac 5c 4c,1.87827,58.85,321.621,143.054,41.15,58.879,62.2175,1.46,1.51,50.99,46.03
Ac 5c 4d,17.6808,59.54,301.986,132.765,40.46,78.5139,84.3787,0.00,0.00,55.39,44.61
Ac 5d 5c,26.3303,59.69,307.118,134.687,40.31,73.3816,79.153,0.00,0.00,51.44,48.56
Ac 5d 2c,22.7063,59.25,304.645,134.597,40.75,75.855,80.9348,0.00,0.00,54.08,45.92
Ac 5d 3c,18.1945,59.67,302.593,132.754,40.33,77.9074,83.9859,0.00,0.00,54.84,45.16
Ac 5d 4c,17.1919,59.65,302.203,132.624,40.35,78.2965,84.3672,0.00,0.00,55.47,44.53
Ac 6c 2c,11.6468,58.17,313.767,141.198,41.83,66.7329,69.3664,0.00,0.00,51.36,48.64
Ac 6c 2d,27.2751,58.87,310.513,138.077,41.13,69.9867,73.9829,0.00,0.00,52.02,47.98
Ac 6c 3c,5.9948,58.42,318.102,142.545,41.58,62.3979,65.2449,0.09,0.00,52.40,47.51
Ac 6c 3d,21.8552,58.97,307.032,136.304,41.03,73.4683,77.8468,0.00,0.00,53.05,46.95
Ac 6c 4c,8.45463,58.23,317.557,142.758,41.77,62.9428,65.5193,0.00,0.00,51.75,48.25
Ac 6c 4d,25.6435,59.14,307.444,136.082,40.86,73.0556,77.7424,0.00,0.00,53.25,46.75
Ac 6c 5c,4.14982,57.93,320.343,144.758,42.07,60.1567,62.1723,0.82,1.05,50.84,47.28
Ac 6c 5d,19.4302,59.33,304.424,134.32,40.67,76.0762,81.329,0.00,0.00,54.37,45.63
Ac 6d 6c,27.3724,59.67,312.36,137.03,40.33,68.14,73.4639,0.00,0.00,50.48,49.52
Ac 6d 2c,25.6304,58.88,309.014,137.391,41.12,71.4857,75.5821,0.00,0.00,52.33,47.67
Ac 6d 3c,19.9287,59.28,305.83,135.061,40.72,74.6696,79.7218,0.00,0.00,53.26,46.74
Ac 6d 4c,24.7173,59.10,306.179,135.631,40.90,74.3206,78.9967,0.00,0.00,53.32,46.68
Ac 6d 5c,18.8777,59.49,303.679,133.622,40.51,76.8207,82.4571,0.00,0.00,54.21,45.79
Ac 7c 2c,12.7154,57.58,312.867,142.244,42.42,67.633,69.3177,0.00,0.00,51.37,48.63
Ac 7c 2d,30.3564,58.30,308.978,138.733,41.70,71.5221,74.5753,0.00,0.00,52.02,47.98
Ac 7c 3c,6.76637,57.45,314.437,143.269,42.55,66.0634,67.5099,0.03,0.00,52.72,47.25
Ac 7c 3d,24.7621,58.30,304.454,136.709,41.70,76.0462,79.2867,0.00,0.00,53.60,46.40
Ac 7c 4c,9.75144,57.64,316.896,143.93,42.36,63.6045,65.2787,0.00,0.00,52.11,47.89
Ac 7c 4d,28.1722,58.54,305.624,136.669,41.46,74.8756,78.5206,0.00,0.00,53.57,46.43
Ac 7c 5c,9.48347,57.80,314.412,142.411,42.20,66.0877,68.0822,0.00,0.00,52.23,47.77
Ac 7c 5d,25.7402,58.65,304.768,136.024,41.35,75.7323,79.6355,0.00,0.00,54.08,45.92
Ac 7c 6c,8.39743,57.17,311.287,142.541,42.83,69.2131,70.2585,1.44,0.53,51.99,46.05
Ac 7c 6d,25.3192,58.44,302.209,135.366,41.56,78.2913,81.9107,0.00,0.00,55.76,44.24
Ac 7d 7c,28.7378,59.40,310.927,137.026,40.60,69.5732,74.5064,0.00,0.00,50.51,49.49
Ac 7d 2c,28.4752,58.33,307.417,137.956,41.67,73.0832,76.2621,0.00,0.00,52.51,47.49
Ac 7d 3c,22.7165,58.45,303.097,135.756,41.55,77.4026,80.9876,0.00,0.00,53.95,46.05
Ac 7d 4c,26.2572,58.48,304.576,136.331,41.52,75.9243,79.5129,0.00,0.00,53.77,46.23
Ac 7d 5c,24.5705,58.53,303.875,135.918,41.47,76.6251,80.329,0.00,0.00,54.09,45.91
Ac 7d 6c,24.6388,58.28,301.192,135.289,41.72,79.3083,82.6496,0.00,0.01,55.81,44.18
Ac 8c 2c,12.7487,57.55,311.551,141.715,42.45,68.9489,70.6193,0.00,0.00,52.12,47.88
Ac 8c 2d,29.3184,57.67,302.773,137.442,42.33,77.7267,79.8308,0.00,0.00,52.74,47.26
Ac 8c 3c,7.1756,57.14,313.938,143.827,42.86,66.562,67.5219,0.00,0.00,52.98,47.02
Ac 8c 3d,24.4147,57.44,299.316,136.417,42.56,81.1836,82.9306,0.00,0.00,53.46,46.54
Ac 8c 4c,10.8108,57.08,311.33,142.774,42.92,69.17,70.0747,0.00,0.00,52.63,47.37
Ac 8c 4d,27.0593,57.51,299.915,136.513,42.49,80.5851,82.4626,0.00,0.00,54.33,45.67
Ac 8c 5c,9.14567,57.80,313.457,141.971,42.20,67.0429,69.0712,0.07,0.00,52.94,47.00
Ac 8c 5d,23.4034,57.88,298.5,135.006,42.12,81.9995,84.6429,0.00,0.00,54.83,45.17
Ac 8c 6c,15.5057,57.46,308.719,140.65,42.54,71.7811,73.3637,0.17,0.00,52.69,47.14
Ac 8c 6d,27.7815,58.25,302.091,135.77,41.75,78.4095,81.6481,0.00,0.00,54.64,45.36
Ac 8c 7c,14.6489,57.24,305.615,139.774,42.76,74.8848,76.1389,2.26,1.31,50.77,45.66
Ac 8c 7d,29.8306,58.13,301.941,135.965,41.87,78.5588,81.5841,0.71,0.00,56.03,43.26
Ac 8d 8c,24.3353,58.43,304.022,136.2,41.57,76.4777,79.9952,0.00,0.00,51.27,48.73
Ac 8d 2c,28.2862,57.86,302.216,136.729,42.14,78.2838,80.7734,0.00,0.00,53.04,46.96
Ac 8d 3c,23.4506,57.65,298.563,135.567,42.35,81.9371,84.1243,0.00,0.00,53.67,46.33
Ac 8d 4c,25.8569,57.54,299.443,136.244,42.47,81.057,82.9908,0.00,0.00,54.18,45.82
Ac 8d 5c,22.8288,57.88,298.703,135.089,42.12,81.7966,84.4413,0.00,0.00,54.61,45.39
Ac 8d 6c,27.8192,58.27,302.203,135.77,41.73,78.2973,81.5735,0.00,0.00,54.46,45.54
Ac 8d 7c,30.0838,58.18,302.321,136.026,41.82,78.1789,81.2812,0.95,0.01,55.50,43.54
Ac 9c 2c,14.8468,59.30,307.016,135.525,40.70,73.4839,78.5057,1.25,0.00,51.38,47.37
Ac 9c 2d,26.4579,58.49,298.957,133.805,41.51,81.5432,85.4068,0.00,0.00,52.59,47.41
Ac 9c 3c,9.73304,59.00,306.98,136.207,41.00,73.5199,77.9629,0.84,0.01,52.97,46.18
Ac 9c 3d,21.1417,58.13,294.822,132.761,41.87,85.678,88.9752,0.00,0.00,53.60,46.40
Ac 9c 4c,11.6774,58.92,309.927,137.703,41.08,70.5728,74.6901,0.47,0.00,52.44,47.09
Ac 9c 4d,22.7008,57.92,295.156,133.412,42.09,85.3436,88.1682,0.00,0.00,53.00,47.00
Ac 9c 5c,12.7459,58.28,304.893,136.945,41.72,75.6075,78.7983,1.72,0.26,51.57,46.45
Ac 9c 5d,20.479,58.48,296.2,132.585,41.52,84.3002,88.2811,0.00,0.00,55.08,44.92
Ac 9c 6c,17.3726,58.57,304.812,136.239,41.43,75.6875,79.4271,2.13,0.01,51.32,46.55
Ac 9c 6d,22.7917,59.23,301.496,133.262,40.77,79.0044,84.2434,0.00,0.00,54.77,45.23
Ac 9c 7c,21.3283,58.49,303.964,136.048,41.51,76.5356,80.1604,3.24,0.18,50.25,46.33
Ac 9c 7d,27.5352,59.17,299.375,132.439,40.83,81.125,86.3962,0.00,0.00,55.17,44.83
Ac 9c 8c,18.1499,58.37,303.997,136.344,41.63,76.5029,79.8948,5.05,0.22,51.13,43.61
