Aggregation analysis,PioViewer 3.2.9, EV in chips
File, D:\Database\SimpleTree\3BP\b66\BTNvSB\Th9d8c.cfr
Action Line,Root BET 152 RAISE 880
Flop,Global %,OOP Equity,OOP EV,OOP EQR,IP Equity,IP EV,IP EQR,CALL freq,FOLD freq
9c 6d 3c,0.34691,42.59,216.537,95.2006,57.41,1043.96,144.103,50.46,49.54
9c 6d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
9c 6d 5c,0.02407,43.79,223.18,95.4319,56.21,1037.32,146.244,51.22,48.78
9c 7c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
9c 7c 2d,0,nan,nan,nan,nan,nan,nan,nan,nan
9c 7c 3c,0.01965,36.81,167.248,85.0756,63.19,1093.25,137.102,52.15,47.85
9c 7c 3d,0.13248,42.30,199.72,88.4185,57.70,1060.78,145.677,49.56,50.44
9c 7c 4c,0.00403,45.72,284.92,116.713,54.28,975.574,142.404,52.40,47.60
9c 7c 4d,0.00114,42.70,144.792,63.5028,57.30,1115.7,154.284,48.81,51.19
9c 7c 5c,0.31137,38.49,181.087,88.1093,61.51,1079.41,139.05,53.92,46.08
9c 7c 5d,1.4319,46.11,267.715,108.726,53.89,992.785,145.979,50.70,49.30
9c 7c 6c,0.03586,38.70,202.837,98.1481,61.30,1057.67,136.721,51.03,48.97
9c 7c 6d,2.38689,44.87,241.119,100.637,55.13,1019.38,146.512,51.10,48.90
9c 7d 7c,0.01862,54.19,346.584,119.764,45.81,913.913,158.094,49.90,50.10
9c 7d 2c,0.00002,53.72,361.84,126.131,46.28,898.659,153.874,47.90,52.10
9c 7d 3c,0.13905,42.72,211.276,92.6199,57.28,1049.22,145.141,49.77,50.23
9c 7d 4c,0.00267,43.09,215.832,93.789,56.91,1044.67,145.469,48.03,51.97
9c 7d 5c,1.1646,47.45,287.258,113.375,52.55,973.242,146.747,50.57,49.43
9c 7d 6c,2.36189,44.83,239.016,99.8358,55.17,1021.48,146.722,50.97,49.03
9c 8c 2c,0.05451,34.91,155.867,83.6071,65.09,1104.63,134.48,52.52,47.48
9c 8c 2d,0.90179,45.70,233.778,95.8032,54.30,1026.72,149.818,47.97,52.03
9c 8c 3c,0.08848,35.69,163.475,85.7766,64.31,1097.03,135.169,51.23,48.77
9c 8c 3d,0.87291,46.21,250.58,101.557,53.79,1009.92,148.761,47.94,52.06
9c 8c 4c,0.12001,37.19,164.505,82.8237,62.81,1096,138.279,51.59,48.41
9c 8c 4d,0.68347,45.95,236.906,96.5439,54.05,1023.59,150.069,48.08,51.92
9c 8c 5c,0.30894,38.86,194.39,93.6875,61.15,1066.11,138.16,52.08,47.92
9c 8c 5d,0.70771,45.48,256.758,105.716,54.52,1003.74,145.89,51.96,48.04
9c 8c 6c,0.34823,39.07,185.788,89.0586,60.93,1074.72,139.756,52.80,47.20
9c 8c 6d,4.92166,46.40,247.452,99.879,53.60,1013.05,149.751,51.18,48.82
9c 8c 7c,0.15273,41.56,224.87,101.333,58.44,1035.63,140.413,50.35,49.65
9c 8c 7d,1.68701,45.11,244.221,101.395,54.89,1016.28,146.698,50.54,49.46
9c 8d 8c,2.60453,47.36,244.81,96.7999,52.64,1015.69,152.893,49.28,50.72
9c 8d 2c,0.98789,45.78,234.319,95.8596,54.23,1026.18,149.956,47.27,52.73
9c 8d 3c,1.01319,45.48,234.545,96.5769,54.52,1025.95,149.11,47.63,52.37
9c 8d 4c,0.73385,46.23,237.969,96.3858,53.77,1022.53,150.701,47.48,52.52
9c 8d 5c,0.93079,45.88,256.673,104.755,54.12,1003.83,146.985,50.98,49.02
9c 8d 6c,5.03901,46.15,242.562,98.4189,53.85,1017.94,149.797,50.91,49.09
9c 8d 7c,1.86291,44.91,239.893,100.028,55.09,1020.61,146.805,50.64,49.36
9d 9c 2c,0.03983,44.45,249.501,105.117,55.55,1011,144.212,48.56,51.44
9d 9c 3c,0.09485,45.46,254.308,104.752,54.54,1006.19,146.194,49.69,50.31
9d 9c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
9d 9c 5c,0.00709,46.70,300.527,120.514,53.30,959.97,142.712,47.71,52.29
9d 9c 6c,0.23148,45.69,252.86,103.64,54.31,1007.64,147.014,49.59,50.41
9d 9c 7c,0.72057,47.35,261.129,103.274,52.65,999.37,150.408,49.70,50.30
9d 9c 8c,3.49519,47.26,250.972,99.4386,52.74,1009.53,151.688,51.08,48.92
9h 9d 9c,0,nan,nan,nan,nan,nan,nan,nan,nan
9d 3c 2c,0.34076,43.25,217.386,94.125,56.75,1043.12,145.649,47.93,52.07
9d 4c 2c,0.00008,43.93,255.437,108.885,56.07,1005.06,142.043,50.04,49.96
9d 4c 3c,0.09746,44.72,247.081,103.458,55.28,1013.42,145.274,49.63,50.37
9d 5c 2c,0.00049,50.03,363.927,136.207,49.97,896.578,142.188,50.27,49.73
9d 5c 3c,0.30869,44.17,235.286,99.7479,55.83,1025.21,145.514,49.60,50.40
9d 5c 4c,0.33779,44.13,234.182,99.3724,55.87,1026.32,145.563,49.74,50.26
9d 6c 2c,0.18084,41.38,199.822,90.4216,58.62,1060.68,143.387,50.01,49.99
9d 6c 3c,0.82699,43.80,230.897,98.719,56.20,1029.61,145.171,49.12,50.88
9d 6c 4c,0.09542,41.37,191.768,86.7954,58.63,1068.73,144.451,49.14,50.86
9d 6c 5c,0.35185,42.11,209.935,93.367,57.89,1050.56,143.792,51.55,48.45
9d 7c 2c,0.0024,44.90,151.378,63.1359,55.10,1109.12,159.501,46.57,53.43
9d 7c 3c,0.74664,44.71,224.185,93.9048,55.29,1036.32,148.512,48.85,51.15
9d 7c 4c,0.01123,44.15,223.689,94.8789,55.85,1036.81,147.104,47.64,52.36
9d 7c 5c,0.83638,47.03,270.031,107.525,52.97,990.468,148.164,50.35,49.65
9d 7c 6c,1.82771,43.17,210.721,91.4114,56.83,1049.78,146.369,50.38,49.62
9d 8c 2c,1.06892,45.64,229.733,94.2599,54.36,1030.76,150.255,47.12,52.88
9d 8c 3c,1.35323,45.31,227.906,94.1874,54.69,1032.59,149.619,47.72,52.28
9d 8c 4c,0.84915,46.09,241.509,98.1277,53.91,1018.99,149.774,46.52,53.48
9d 8c 5c,0.70791,45.76,246.127,100.727,54.24,1014.37,148.186,50.66,49.34
9d 8c 6c,4.13215,46.02,238.375,96.9936,53.98,1022.13,150.051,50.51,49.49
9d 8c 7c,1.37539,45.71,248.154,101.672,54.29,1012.35,147.747,50.64,49.36
9h 9d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
9h 9d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
9h 9d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
9h 9d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
9h 9d 6c,0.03583,54.57,355.191,121.879,45.43,905.308,157.919,49.64,50.36
9h 9d 7c,0.09772,53.30,344.387,121.003,46.70,916.115,155.435,50.02,49.98
9h 9d 8c,4.38053,48.37,268.128,103.81,51.63,992.376,152.302,52.05,47.95
9h 2d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
9h 3d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
9h 3d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
9h 4d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
9h 4d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
9h 4d 3c,0.00078,53.43,288.836,101.234,46.57,971.663,165.327,47.07,52.93
9h 5d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
9h 5d 2c,0.00197,40.81,209.666,96.2039,59.19,1050.83,140.685,47.66,52.34
9h 5d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
9h 5d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
9h 6d 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
9h 6d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
9h 6d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
9h 6d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
9h 6d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
9h 7d 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
9h 7d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
9h 7d 3c,0.0037,41.90,228.372,102.06,58.10,1032.13,140.772,47.93,52.07
9h 7d 4c,0.00691,44.88,280.856,117.196,55.12,979.644,140.826,48.49,51.51
9h 7d 5c,0.56097,47.94,287.617,112.357,52.06,972.883,148.073,49.05,50.95
9h 7d 6c,2.22226,48.31,291.385,112.951,51.69,969.115,148.562,50.53,49.47
9h 8d 8c,3.51368,47.09,242.034,96.2485,52.91,1018.46,152.532,51.01,48.99
9h 8d 2c,0.9849,47.49,247.028,97.4063,52.51,1013.47,152.942,48.80,51.20
9h 8d 3c,1.61566,48.14,257.567,100.198,51.86,1002.93,153.238,49.06,50.94
9h 8d 4c,1.67437,47.78,250.609,98.2249,52.22,1009.89,153.239,48.84,51.16
9h 8d 5c,1.58741,48.06,267.299,104.151,51.94,993.2,151.525,50.47,49.53
9h 8d 6c,7.15642,45.94,243.785,99.3801,54.06,1016.71,149.02,51.62,48.38
9h 8d 7c,3.66703,47.21,260.785,103.44,52.79,999.716,150.066,48.96,51.04
Ac 2d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac 3c 2c,0.00004,45.08,316.303,131.386,54.92,944.196,136.237,32.38,67.62
Ac 3c 2d,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac 3d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac 3d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac 4c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac 4c 2d,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac 4c 3c,0.00531,42.66,307.083,134.816,57.34,953.419,131.744,45.52,54.48
Ac 4c 3d,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac 4d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac 4d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac 4d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac 5c 2c,0.02031,41.43,308.547,139.458,58.57,951.954,128.793,50.71,49.29
Ac 5c 2d,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac 5c 3c,0.0135,43.49,313.285,134.897,56.51,947.215,132.823,49.47,50.53
Ac 5c 3d,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac 5c 4c,0.0275,42.52,262.909,115.796,57.48,997.59,137.518,50.93,49.07
Ac 5c 4d,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac 5d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac 5d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac 5d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac 5d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac 6c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac 6c 2d,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac 6c 3c,0.00548,40.06,301.818,141.081,59.94,958.676,126.741,52.05,47.95
Ac 6c 3d,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac 6c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac 6c 4d,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac 6c 5c,0.03412,39.50,263.923,125.126,60.50,996.577,130.524,49.83,50.17
Ac 6c 5d,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac 6d 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac 6d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac 6d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac 6d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac 6d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac 7c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac 7c 2d,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac 7c 3c,0.00221,39.36,296.69,141.163,60.64,963.811,125.94,53.07,46.93
Ac 7c 3d,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac 7c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac 7c 4d,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac 7c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac 7c 5d,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac 7c 6c,0.12055,39.40,230.958,109.774,60.60,1029.54,134.62,47.28,52.72
Ac 7c 6d,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac 7d 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac 7d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac 7d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac 7d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac 7d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac 7d 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac 8c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac 8c 2d,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac 8c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac 8c 3d,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac 8c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac 8c 4d,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac 8c 5c,0.00614,38.51,265.676,129.209,61.49,994.823,128.188,49.07,50.93
Ac 8c 5d,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac 8c 6c,0.02563,36.37,165.957,85.4587,63.63,1094.54,136.297,51.75,48.25
Ac 8c 6d,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac 8c 7c,0.33138,39.83,212.555,99.9238,60.17,1047.95,138.018,48.99,51.01
Ac 8c 7d,0.21279,36.31,77.6844,40.0608,63.69,1182.82,147.167,56.03,43.97
Ac 8d 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac 8d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac 8d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac 8d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac 8d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac 8d 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac 8d 7c,0.28579,37.53,87.6605,43.7412,62.47,1172.84,148.767,57.03,42.97
Ac 9c 2c,0.1858,38.78,178.015,85.9617,61.22,1082.48,140.112,55.42,44.58
Ac 9c 2d,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac 9c 3c,0.08134,39.52,193.98,91.9237,60.48,1066.52,139.727,51.10,48.90
Ac 9c 3d,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac 9c 4c,0.05505,38.55,196.617,95.5231,61.45,1063.88,137.177,49.67,50.33
Ac 9c 4d,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac 9c 5c,0.21922,38.77,174.494,84.2931,61.23,1086.01,140.532,54.50,45.50
Ac 9c 5d,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac 9c 6c,0.36924,38.06,165.668,81.5149,61.94,1094.83,140.06,55.07,44.93
Ac 9c 6d,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac 9c 7c,0.69072,38.14,167.608,82.2906,61.86,1092.89,139.998,52.63,47.37
Ac 9c 7d,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac 9c 8c,0.91567,40.99,196.592,89.8187,59.01,1063.91,142.859,51.94,48.06
Ac 9c 8d,0.25875,35.82,60.1295,31.4394,64.18,1200.37,148.193,54.01,45.99
Ac 9d 9c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac 9d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac 9d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac 9d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac 9d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac 9d 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac 9d 7c,0.06465,35.59,121.15,63.7474,64.41,1139.35,140.166,55.90,44.10
Ac 9d 8c,0.42862,36.30,68.6242,35.4062,63.70,1191.87,148.252,53.67,46.33
Ad Ac 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad Ac 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad Ac 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad Ac 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad Ac 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad Ac 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad Ac 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad Ac 9c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Ad Ac,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad Ac Jc,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad Ac Kc,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad Ac Qc,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad Ac Tc,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac Jc 2c,0.05258,39.70,124.734,58.8444,60.30,1135.77,149.239,58.47,41.53
Ac Jc 2d,0.00108,26.18,36.7717,26.3006,73.82,1223.73,131.363,41.71,58.29
Ac Jc 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac Jc 3d,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac Jc 4c,0.00654,38.56,102.671,49.8574,61.44,1157.83,149.337,54.29,45.71
Ac Jc 4d,0.00607,33.06,92.3895,52.3337,66.94,1168.11,138.274,42.72,57.28
Ac Jc 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac Jc 5d,0.00679,38.97,135.631,65.1703,61.03,1124.86,146.056,44.81,55.19
Ac Jc 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac Jc 6d,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac Jc 7c,0.04289,37.86,141.864,70.1607,62.13,1118.63,142.657,51.40,48.60
Ac Jc 7d,0.08413,43.19,190.942,82.7973,56.81,1069.56,149.175,46.76,53.24
Ac Jc 8c,0.16644,40.83,151.675,69.5682,59.17,1108.82,148.488,52.26,47.74
Ac Jc 8d,0.32533,41.82,153.291,68.6453,58.18,1107.21,150.792,47.64,52.36
Ac Jc 9c,0.30523,39.05,161.129,77.2725,60.95,1099.37,142.923,50.81,49.19
Ac Jc 9d,0.37418,39.56,115.397,54.6278,60.44,1145.1,150.126,50.04,49.96
Ac Jd Jc,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac Jc Tc,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac Jc Td,0.11662,34.13,96.4516,52.9233,65.87,1164.05,140.031,50.21,49.79
Ac Jd 2c,0.3128,37.52,98.1324,48.9763,62.48,1162.37,147.42,46.92,53.08
Ac Jd 3c,0.20854,36.78,82.1195,41.8085,63.22,1178.38,147.703,46.93,53.07
Ac Jd 4c,0.17097,37.06,90.5475,45.7497,62.94,1169.95,147.301,45.89,54.11
Ac Jd 5c,0.05322,34.12,66.3802,36.4347,65.88,1194.12,143.622,45.25,54.75
Ac Jd 6c,0.07815,38.20,128.653,63.0645,61.80,1131.85,145.13,46.77,53.23
Ac Jd 7c,0.30508,40.52,123.71,57.1744,59.48,1136.79,151.442,47.94,52.06
Ac Jd 8c,0.23606,40.46,120.633,55.8319,59.54,1139.87,151.704,47.46,52.54
Ac Jd 9c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac Jd Tc,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac Kc 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac Kc 2d,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac Kc 3c,0.00088,31.54,127.386,75.6425,68.46,1133.12,131.147,46.15,53.85
Ac Kc 3d,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac Kc 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac Kc 4d,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac Kc 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac Kc 5d,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac Kc 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac Kc 6d,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac Kc 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac Kc 7d,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac Kc 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac Kc 8d,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac Kc 9c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac Kc 9d,0.00126,36.49,223.691,114.797,63.51,1036.81,129.361,43.84,56.16
Ac Kc Jc,1.19842,38.24,114.873,56.2553,61.76,1145.62,146.984,54.01,45.99
Ac Kc Jd,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac Kd Kc,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac Kc Qc,0.77075,38.52,92.0937,44.7686,61.48,1168.41,150.597,56.13,43.87
Ac Kc Qd,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac Kc Tc,0.00514,33.73,97.2901,54.0093,66.27,1163.21,139.093,53.22,46.78
Ac Kc Td,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac Kd 2c,0.11561,39.43,169.178,80.358,60.57,1091.32,142.759,44.00,56.00
Ac Kd 3c,0.07965,39.61,182.388,86.2192,60.39,1078.11,141.472,44.54,55.46
Ac Kd 4c,0.12918,39.82,190.046,89.3851,60.18,1070.45,140.937,43.88,56.12
Ac Kd 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac Kd 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac Kd 7c,0.00932,39.86,211.217,99.2364,60.14,1049.29,138.248,46.37,53.63
Ac Kd 8c,0.00552,36.44,224.156,115.19,63.56,1036.34,129.2,44.63,55.37
Ac Kd 9c,0.00818,37.74,244.443,121.292,62.26,1016.05,129.315,44.77,55.23
Ac Kd Jc,0.00395,40.86,295.66,135.518,59.14,964.833,129.266,48.62,51.38
Ac Kd Qc,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac Kd Tc,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac Qc 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac Qc 2d,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac Qc 3c,0.00096,33.26,117.78,66.3136,66.74,1142.72,135.675,49.31,50.69
Ac Qc 3d,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac Qc 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac Qc 4d,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac Qc 5c,0.00005,52.00,369.389,133.026,48.00,891.116,147.107,47.59,52.41
Ac Qc 5d,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac Qc 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac Qc 6d,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac Qc 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac Qc 7d,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac Qc 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac Qc 8d,0.18584,39.67,120.159,56.7251,60.33,1140.34,149.773,47.70,52.30
Ac Qc 9c,0.00172,32.41,104.074,60.1295,67.59,1156.42,135.579,46.04,53.96
Ac Qc 9d,0.09929,38.04,90.7632,44.6791,61.96,1169.74,149.601,50.11,49.89
Ac Qc Jc,0.00508,38.30,172.864,84.5287,61.70,1087.63,139.673,45.54,54.46
Ac Qc Jd,0.33849,37.83,96.0363,47.5456,62.17,1164.46,148.407,50.22,49.78
Ac Qd Qc,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac Qc Tc,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac Qc Td,0.1247,36.57,141.611,72.5152,63.43,1118.89,139.775,51.28,48.72
Ac Qd 2c,0.04159,37.16,75.9697,38.2854,62.84,1184.53,149.363,47.57,52.43
Ac Qd 3c,0.06862,35.21,56.9408,30.2862,64.79,1203.56,147.191,46.70,53.30
Ac Qd 4c,0.00022,47.86,196.773,76.9943,52.14,1063.73,161.657,49.00,51.00
Ac Qd 5c,0.0001,18.28,-103.274,-105.802,81.72,1363.78,132.237,40.60,59.40
Ac Qd 6c,0.01222,36.09,67.9611,35.266,63.91,1192.54,147.853,47.44,52.56
Ac Qd 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac Qd 8c,0.10183,37.29,76.2971,38.3145,62.71,1184.2,149.636,47.24,52.76
Ac Qd 9c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac Qd Jc,0.00943,38.28,93.2251,45.6097,61.72,1167.28,149.853,50.38,49.62
Ac Qd Tc,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac Tc 2c,0.87178,37.92,137.8,68.0592,62.08,1122.7,143.292,57.35,42.65
Ac Tc 2d,0.00122,24.81,-11.1186,-8.39363,75.19,1271.61,134.002,42.27,57.73
Ac Tc 3c,0.73388,37.36,134.339,67.3443,62.64,1126.16,142.45,56.85,43.15
Ac Tc 3d,0.00085,25.57,1.19518,0.87532,74.43,1259.31,134.069,42.40,57.60
Ac Tc 4c,0.84578,36.90,134.157,68.0801,63.10,1126.35,141.449,55.61,44.39
Ac Tc 4d,0.00195,33.57,170.854,95.319,66.43,1089.64,129.967,41.66,58.34
Ac Tc 5c,0.96647,37.40,139.709,69.9457,62.60,1120.79,141.881,54.63,45.37
Ac Tc 5d,0.00084,27.48,41.4337,28.2378,72.52,1219.07,133.198,42.97,57.03
Ac Tc 6c,0.91882,37.09,123.167,62.192,62.91,1137.33,143.247,54.43,45.57
Ac Tc 6d,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac Tc 7c,1.13227,37.30,124.257,62.389,62.70,1136.24,143.589,53.39,46.61
Ac Tc 7d,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac Tc 8c,1.75961,38.49,144.202,70.159,61.51,1116.3,143.804,51.10,48.90
Ac Tc 8d,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac Tc 9c,1.88654,38.86,148.838,71.7258,61.14,1111.66,144.075,52.76,47.24
Ac Tc 9d,0.08758,38.98,94.4462,45.3718,61.02,1166.05,151.425,49.12,50.88
Ac Td Tc,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac Td 2c,0.04919,33.81,93.7341,51.9223,66.19,1166.76,139.672,47.59,52.41
Ac Td 3c,0.03271,34.48,105.395,57.2355,65.52,1155.11,139.703,48.30,51.70
Ac Td 4c,0.00173,41.93,173.823,77.6387,58.07,1086.68,148.274,48.82,51.18
Ac Td 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac Td 6c,0.00151,29.46,68.1447,43.3148,70.54,1192.35,133.942,45.47,54.53
Ac Td 7c,0.16993,40.71,129.631,59.6366,59.29,1130.87,151.126,49.20,50.80
Ac Td 8c,0.32902,38.95,122.456,58.8788,61.05,1138.04,147.707,49.05,50.95
Ac Td 9c,0.05825,39.37,117.545,55.9062,60.63,1142.96,149.383,49.13,50.87
Ad 3c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad 4c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad 4c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
