Aggregation analysis,PioViewer 3.2.9, EV in chips
File, D:\Database\SimpleTree\SRP\b25\SBvBB\3d3h2c.cfr
Action Line,Root CHECK
Flop,Global %,OOP Equity,OOP EV,OOP EQR,IP Equity,IP EV,IP EQR,BET 15 freq,CHECK freq
9c 4c 2d,45.1081,52.76,23.3523,73.7667,47.24,28.8005,101.614,55.44,44.56
9c 4c 3c,32.5279,51.10,24.0038,78.2838,48.90,29.0733,99.0997,49.86,50.14
9c 4c 3d,55.4411,52.54,23.0918,73.2551,47.46,28.9233,101.566,55.05,44.95
9c 4d 4c,48.6368,55.21,25.3662,76.5766,44.79,27.2496,101.395,58.57,41.43
9c 4d 2c,39.4926,52.66,23.3273,73.8296,47.34,28.8504,101.572,54.98,45.02
9c 4d 3c,52.5958,52.48,23.0653,73.2537,47.52,28.9618,101.574,54.82,45.18
9c 5c 2c,31.7357,51.15,24.0525,78.3751,48.85,29.0189,99.0033,48.95,51.05
9c 5c 2d,54.23,52.17,23.0831,73.7464,47.83,28.9433,100.85,52.57,47.43
9c 5c 3c,38.2745,51.20,23.9678,78.016,48.80,29.0229,99.1276,49.98,50.02
9c 5c 3d,60.2616,52.20,22.9182,73.1724,47.80,28.9604,100.981,54.68,45.32
9c 5c 4c,43.4509,51.41,23.9593,77.6691,48.59,29.0088,99.5083,50.81,49.19
9c 5c 4d,66.3815,52.53,22.9792,72.9123,47.47,28.9191,101.528,55.12,44.88
9c 5d 5c,60.224,54.14,24.7108,76.0693,45.86,27.7625,100.898,59.24,40.76
9c 5d 2c,46.6501,51.99,23.0375,73.8488,48.01,29.0351,100.8,51.70,48.30
9c 5d 3c,55.0475,52.08,22.8805,73.2195,47.92,29.0251,100.954,54.21,45.79
9c 5d 4c,63.709,52.44,22.9348,72.8861,47.56,28.9739,101.544,55.00,45.00
9c 6c 2c,25.5213,50.51,23.7681,78.4204,49.49,29.3928,98.994,46.49,53.51
9c 6c 2d,50.7843,51.90,23.0636,74.0579,48.10,29.0242,100.579,51.42,48.58
9c 6c 3c,35.4257,50.61,23.6743,77.9624,49.39,29.3917,99.1839,47.27,52.73
9c 6c 3d,56.8103,51.89,22.8721,73.4583,48.11,29.0563,100.667,52.95,47.05
9c 6c 4c,35.781,50.77,23.7714,78.044,49.23,29.2946,99.1659,47.28,52.72
9c 6c 4d,51.6722,51.90,22.9206,73.6019,48.10,29.0286,100.589,52.87,47.13
9c 6c 5c,55.7306,50.10,23.2761,77.4267,49.90,29.7662,99.4266,50.57,49.43
9c 6c 5d,71.8672,51.67,22.9971,74.1853,48.33,29.0324,100.11,51.73,48.27
9c 6d 6c,65.5998,53.98,24.7488,76.4135,46.02,27.6732,100.222,57.87,42.13
9c 6d 2c,44.7591,51.73,22.953,73.9526,48.27,29.18,100.751,50.92,49.08
9c 6d 3c,53.1482,51.81,22.8097,73.3814,48.19,29.1424,100.782,52.77,47.23
9c 6d 4c,50.8042,51.84,22.895,73.6051,48.16,29.065,100.589,52.78,47.22
9c 6d 5c,73.637,51.67,22.9905,74.1513,48.33,29.0422,100.163,51.76,48.24
9c 7c 2c,37.7399,50.96,24.2324,79.2567,49.04,29.0504,98.7256,43.26,56.74
9c 7c 2d,60.8712,52.30,23.5989,75.2094,47.70,28.6235,100.004,50.51,49.49
9c 7c 3c,46.0981,50.91,23.9012,78.2392,49.09,29.2352,99.2662,45.29,54.71
9c 7c 3d,67.0686,52.16,23.1639,74.0182,47.84,28.83,100.435,50.92,49.08
9c 7c 4c,46.7461,50.95,23.9303,78.2792,49.05,29.2178,99.2804,44.88,55.12
9c 7c 4d,62.1838,52.08,23.1541,74.1027,47.92,28.8473,100.324,50.84,49.16
9c 7c 5c,71.0434,50.48,23.6145,77.9608,49.52,29.4687,99.1883,48.48,51.52
9c 7c 5d,94.5914,52.05,23.4746,75.1601,47.95,28.4952,99.0546,53.37,46.63
9c 7c 6c,53.4038,50.14,23.4404,77.9237,49.86,29.7869,99.5589,46.28,53.72
9c 7c 6d,67.2208,51.31,23.2694,75.5862,48.69,29.0329,99.3776,49.47,50.53
9c 7d 7c,89.1331,54.44,25.1416,76.966,45.56,27.3879,100.197,57.51,42.49
9c 7d 2c,57.6026,52.23,23.5833,75.255,47.77,28.6731,100.038,50.33,49.67
9c 7d 3c,66.0429,52.12,23.15,74.0332,47.88,28.8618,100.458,51.00,49.00
9c 7d 4c,63.6514,52.06,23.152,74.1161,47.94,28.8505,100.306,51.14,48.86
9c 7d 5c,96.5563,51.98,23.3591,74.9016,48.02,28.6071,99.2834,54.28,45.72
9c 7d 6c,68.405,51.28,23.2614,75.6009,48.72,29.0564,99.4019,49.34,50.66
9c 8c 2c,28.1746,51.43,24.6778,79.9757,48.57,28.6329,98.2483,40.50,59.50
9c 8c 2d,44.0361,52.36,23.7464,75.5827,47.64,28.5886,100.022,48.07,51.93
9c 8c 3c,34.8601,51.54,24.6156,79.6077,48.46,28.6641,98.5733,41.10,58.90
9c 8c 3d,45.577,52.38,23.6677,75.3031,47.62,28.6612,100.319,47.99,52.01
9c 8c 4c,40.1014,51.89,24.7159,79.3849,48.11,28.5289,98.8333,41.20,58.80
9c 8c 4d,43.6229,52.56,23.6876,75.1149,47.44,28.6197,100.544,47.52,52.48
9c 8c 5c,55.0453,50.13,23.3998,77.8031,49.87,29.7541,99.4312,46.82,53.18
9c 8c 5d,74.0372,52.09,23.5134,75.2303,47.91,28.5417,99.2932,49.77,50.23
9c 8c 6c,60.8022,50.46,23.7679,78.5108,49.54,29.4576,99.0953,44.04,55.96
9c 8c 6d,86.5514,52.33,24.1142,76.7949,47.67,28.1028,98.264,49.70,50.30
9c 8c 7c,48.3822,49.47,23.2623,78.3714,50.53,30.1508,99.4487,43.48,56.52
9c 8c 7d,64.207,51.69,23.9537,77.2313,48.31,28.6834,98.9613,46.04,53.96
9c 8d 8c,49.8724,54.25,25.4686,78.2505,45.75,27.2548,99.2797,52.47,47.53
9c 8d 2c,40.8484,52.30,23.723,75.6058,47.70,28.6476,100.087,47.95,52.05
9c 8d 3c,44.977,52.35,23.6527,75.2985,47.65,28.6988,100.387,48.06,51.94
9c 8d 4c,45.3172,52.59,23.7142,75.1483,47.41,28.6041,100.565,47.86,52.14
9c 8d 5c,78.1678,52.11,23.5156,75.2157,47.89,28.5494,99.3515,50.18,49.82
9c 8d 6c,87.6134,52.28,24.0263,76.5943,47.72,28.2015,98.4972,50.26,49.74
9c 8d 7c,65.1797,51.72,23.958,77.2037,48.28,28.6938,99.0543,46.03,53.97
9d 9c 2c,10.721,54.26,24.4162,75.0024,45.74,28.083,102.321,59.46,40.54
9d 9c 3c,15.4454,54.17,24.2239,74.5238,45.83,28.2055,102.584,60.72,39.28
9d 9c 4c,15.2673,54.39,24.3571,74.6377,45.61,28.1101,102.718,59.93,40.07
9d 9c 5c,25.1638,53.19,23.972,75.1122,46.81,28.4374,101.255,57.77,42.23
9d 9c 6c,25.9419,52.71,23.9835,75.8312,47.29,28.4825,100.388,56.32,43.68
9d 9c 7c,40.6504,53.23,24.6777,77.266,46.77,27.9111,99.4647,54.28,45.72
9d 9c 8c,26.4644,53.23,24.9017,77.962,46.77,27.818,99.1405,50.85,49.15
9h 9d 9c,0.00146,48.89,18.2012,62.0481,51.11,35.0837,114.406,24.70,75.30
9d 3c 2c,34.9738,52.31,23.1397,73.726,47.69,29.0189,101.415,55.09,44.91
9d 4c 2c,36.5391,52.56,23.2261,73.6475,47.44,28.9463,101.698,55.08,44.92
9d 4c 3c,49.2733,52.39,22.9937,73.1461,47.61,29.0387,101.66,54.57,45.43
9d 5c 2c,49.0421,52.03,23.0141,73.7225,47.97,29.0413,100.898,51.89,48.11
9d 5c 3c,54.3637,52.10,22.8686,73.1589,47.90,29.0357,101.025,54.11,45.89
9d 5c 4c,60.3815,52.45,22.9189,72.8255,47.55,28.9959,101.636,54.49,45.51
9d 6c 2c,44.4093,51.67,22.9002,73.8735,48.33,29.2271,100.781,50.90,49.10
9d 6c 3c,52.2307,51.76,22.7649,73.2961,48.24,29.183,100.835,52.60,47.40
9d 6c 4c,48.1073,51.79,22.8408,73.5052,48.21,29.1298,100.703,52.59,47.41
9d 6c 5c,71.4205,51.70,22.9835,74.0987,48.30,29.049,100.229,51.31,48.69
9d 7c 2c,57.6064,52.18,23.5469,75.2167,47.82,28.7075,100.045,50.14,49.86
9d 7c 3c,65.4132,52.09,23.143,74.0411,47.91,28.8664,100.429,50.68,49.32
9d 7c 4c,61.4537,52.01,23.1203,74.0848,47.99,28.8987,100.37,50.85,49.15
9d 7c 5c,96.7882,52.02,23.3933,74.9506,47.98,28.5826,99.285,53.59,46.41
9d 7c 6c,65.711,51.26,23.241,75.5679,48.74,29.0832,99.4471,48.81,51.19
9d 8c 2c,40.352,52.24,23.7017,75.6245,47.76,28.6672,100.03,47.82,52.18
9d 8c 3c,43.6097,52.26,23.6079,75.2869,47.74,28.7475,100.366,47.81,52.19
9d 8c 4c,44.2376,52.51,23.6547,75.0836,47.49,28.6648,100.594,47.60,52.40
9d 8c 5c,77.4524,52.10,23.5229,75.2496,47.90,28.5524,99.3469,49.71,50.29
9d 8c 6c,85.9239,52.29,24.0288,76.5941,47.71,28.207,98.5279,49.77,50.23
9d 8c 7c,63.5146,51.68,23.9416,77.2103,48.32,28.7196,99.0611,45.72,54.28
9h 9d 2c,10.4851,54.36,23.4464,71.8826,45.64,28.7269,104.91,61.56,38.44
9h 9d 3c,12.2947,54.22,23.2496,71.4717,45.78,28.8601,105.06,60.83,39.17
9h 9d 4c,9.2162,54.34,23.2912,71.4302,45.65,28.8596,105.354,60.15,39.85
9h 9d 5c,21.0304,53.64,23.3104,72.4325,46.36,28.7521,103.359,60.10,39.90
9h 9d 6c,21.7035,53.21,23.5484,73.7648,46.79,28.5949,101.847,59.74,40.26
9h 9d 7c,38.615,53.27,24.0567,75.2732,46.73,28.248,100.739,59.00,41.00
9h 9d 8c,25.7873,53.27,24.409,76.3725,46.73,28.1044,100.231,55.60,44.40
9h 2d 2c,56.692,54.74,24.4405,74.4201,45.26,27.9772,103.014,58.02,41.98
9h 3d 3c,60.5473,55.06,24.4138,73.8992,44.94,27.925,103.566,59.77,40.23
9h 3d 2c,47.159,52.69,22.8572,72.2976,47.31,29.0375,102.3,54.51,45.49
9h 4d 4c,43.1254,55.29,24.7591,74.6344,44.71,27.6643,103.124,59.46,40.54
9h 4d 2c,46.0012,52.95,22.9594,72.2617,47.05,28.9599,102.595,54.03,45.97
9h 4d 3c,59.1284,52.90,22.8541,72.0036,47.10,28.9565,102.465,53.13,46.87
9h 5d 5c,59.8122,54.57,24.3037,74.2227,45.43,27.9331,102.485,61.64,38.36
9h 5d 2c,55.5388,52.49,22.8039,72.403,47.51,28.9596,101.598,51.55,48.45
9h 5d 3c,63.3582,52.53,22.6774,71.9516,47.47,28.9524,101.65,53.53,46.47
9h 5d 4c,71.0222,52.91,22.7535,71.6746,47.09,28.8993,102.283,54.08,45.92
9h 6d 6c,65.7615,54.37,24.4158,74.8436,45.63,27.7791,101.467,61.17,38.83
9h 6d 2c,53.8633,52.29,22.8838,72.943,47.71,28.8843,100.896,51.98,48.02
9h 6d 3c,62.086,52.28,22.7286,72.4552,47.72,28.897,100.93,53.22,46.78
9h 6d 4c,56.5826,52.32,22.7752,72.5528,47.68,28.8685,100.908,53.09,46.91
9h 6d 5c,76.124,52.01,22.9511,73.5516,47.99,28.8551,100.205,50.24,49.76
9h 7d 7c,90.4796,54.61,24.6129,75.1149,45.39,27.691,101.682,62.58,37.42
9h 7d 2c,65.2018,52.48,23.3071,74.0214,47.52,28.6101,100.341,53.19,46.81
9h 7d 3c,73.1474,52.48,23.0169,73.092,47.52,28.6802,100.599,53.08,46.92
9h 7d 4c,68.0698,52.41,22.9927,73.1154,47.59,28.696,100.501,53.24,46.76
9h 7d 5c,99.7647,52.21,22.9641,73.3056,47.79,28.7134,100.14,57.56,42.44
9h 7d 6c,69.2407,51.52,23.2385,75.175,48.48,28.8662,99.2395,50.30,49.70
9h 8d 8c,49.1185,54.31,24.911,76.4447,45.69,27.5897,100.645,58.78,41.22
9h 8d 2c,44.0891,52.34,23.2215,73.9508,47.66,28.797,100.693,53.03,46.97
9h 8d 3c,45.2286,52.36,23.1005,73.5336,47.64,28.9062,101.124,53.02,46.98
9h 8d 4c,40.303,52.59,23.0318,72.9903,47.41,28.9275,101.695,53.17,46.83
9h 8d 5c,78.1875,52.31,23.2787,74.1685,47.69,28.5407,99.7447,51.92,48.08
9h 8d 6c,94.559,52.57,23.9678,75.986,47.43,28.0279,98.49,52.85,47.15
9h 8d 7c,70.4323,51.92,24.1651,77.5692,48.08,28.346,98.2629,46.39,53.61
Ac 2d 2c,56.1169,55.79,26.8984,80.3615,44.21,26.434,99.6448,50.55,49.45
Ac 3c 2c,58.8457,53.37,26.3225,82.1977,46.63,27.379,97.8644,36.33,63.67
Ac 3c 2d,75.4667,54.17,25.6982,79.0627,45.83,27.4081,99.6787,51.25,48.75
Ac 3d 3c,61.7575,55.77,26.9074,80.4074,44.23,26.4055,99.5075,50.15,49.85
Ac 3d 2c,74.9696,54.17,25.7044,79.091,45.83,27.4156,99.6924,51.08,48.92
Ac 4c 2c,58.879,53.54,26.2413,81.6929,46.46,27.4137,98.3343,36.96,63.04
Ac 4c 2d,64.7626,54.16,25.4019,78.1735,45.84,27.6343,100.468,51.72,48.28
Ac 4c 3c,64.8337,53.12,25.8997,81.2626,46.88,27.6621,98.3423,37.62,62.38
Ac 4c 3d,66.9918,53.62,24.9333,77.4984,46.38,27.9906,100.587,52.62,47.38
Ac 4d 4c,46.2263,55.23,26.2881,79.3251,44.77,27.0232,100.607,53.89,46.11
Ac 4d 2c,60.6649,54.21,25.4623,78.28,45.79,27.6009,100.467,51.29,48.71
Ac 4d 3c,63.6525,53.65,24.9695,77.5664,46.35,27.9725,100.589,52.12,47.88
Ac 5c 2c,66.8866,53.46,26.1259,81.4432,46.54,27.4759,98.4048,38.04,61.96
Ac 5c 2d,61.1701,53.89,25.0447,77.4541,46.11,27.9133,100.898,53.52,46.48
Ac 5c 3c,69.1116,53.30,25.9596,81.181,46.70,27.6005,98.4937,37.80,62.20
Ac 5c 3d,65.7108,53.66,24.8338,77.131,46.34,28.0421,100.86,54.19,45.81
Ac 5c 4c,73.7721,52.73,25.4515,80.4477,47.27,28.0157,98.7768,38.39,61.61
Ac 5c 4d,76.5497,53.34,24.577,76.7892,46.66,28.1911,100.704,51.09,48.91
Ac 5d 5c,44.7528,54.90,25.8596,78.5121,45.10,27.4116,101.289,57.25,42.75
Ac 5d 2c,53.9176,53.93,25.1129,77.614,46.07,27.8919,100.897,52.85,47.15
Ac 5d 3c,58.9405,53.70,24.8792,77.2169,46.30,28.0358,100.921,53.45,46.55
Ac 5d 4c,73.7032,53.35,24.6074,76.8791,46.65,28.1909,100.71,50.49,49.51
Ac 6c 2c,46.2248,54.15,26.6655,82.0673,45.85,26.9955,98.138,37.42,62.58
Ac 6c 2d,30.3602,54.04,25.0628,77.2992,45.96,27.947,101.342,53.61,46.39
Ac 6c 3c,52.5638,53.73,26.2931,81.5648,46.27,27.2981,98.3212,37.99,62.01
Ac 6c 3d,37.7645,53.55,24.687,76.8328,46.45,28.2454,101.35,54.37,45.63
Ac 6c 4c,51.457,53.25,25.9707,81.2877,46.75,27.577,98.3107,37.66,62.34
Ac 6c 4d,32.6277,52.83,24.2332,76.4484,47.17,28.6392,101.194,53.17,46.83
Ac 6c 5c,62.7864,53.25,25.8708,80.9775,46.75,27.612,98.4322,37.84,62.16
Ac 6c 5d,38.2265,53.11,24.5068,76.9123,46.89,28.3292,100.685,50.52,49.48
Ac 6d 6c,47.8565,54.78,25.7646,78.3945,45.22,27.4441,101.14,59.71,40.29
Ac 6d 2c,20.1065,54.07,25.0769,77.304,45.93,27.9731,101.497,53.09,46.91
Ac 6d 3c,28.9221,53.56,24.694,76.8386,46.44,28.2608,101.429,54.12,45.88
Ac 6d 4c,28.5619,52.79,24.2234,76.4761,47.21,28.6678,101.209,52.82,47.18
Ac 6d 5c,36.9863,53.07,24.4549,76.8015,46.93,28.3676,100.744,50.73,49.27
Ac 7c 2c,52.1168,53.66,26.3276,81.7711,46.34,27.3246,98.2785,37.07,62.93
Ac 7c 2d,39.4206,53.76,24.8493,77.0379,46.24,28.0652,101.158,53.00,47.00
Ac 7c 3c,58.4526,53.28,25.9962,81.3119,46.71,27.5833,98.4101,37.91,62.09
Ac 7c 3d,47.551,53.44,24.5602,76.5992,46.56,28.2494,101.12,53.59,46.41
Ac 7c 4c,57.5606,52.69,25.6006,80.9846,47.31,27.936,98.4067,37.73,62.27
Ac 7c 4d,44.0663,52.65,24.0505,76.1269,47.35,28.713,101.077,52.09,47.91
Ac 7c 5c,70.0065,52.64,25.515,80.7824,47.36,27.9707,98.4358,38.14,61.86
Ac 7c 5d,48.6879,52.84,24.237,76.4509,47.16,28.4956,100.701,51.32,48.68
Ac 7c 6c,62.9101,52.95,25.7216,80.9563,47.05,27.765,98.3606,36.08,63.92
Ac 7c 6d,41.897,52.81,24.5574,77.4991,47.19,28.2217,99.6787,45.67,54.33
Ac 7d 7c,69.5455,54.54,25.8313,78.9326,45.46,27.3333,100.217,61.14,38.86
Ac 7d 2c,30.2652,53.82,24.8965,77.0991,46.18,28.0736,101.318,52.52,47.48
Ac 7d 3c,39.5937,53.55,24.6476,76.7174,46.45,28.2111,101.216,52.91,47.09
Ac 7d 4c,40.5385,52.68,24.0701,76.1472,47.32,28.7183,101.157,51.61,48.39
Ac 7d 5c,48.1296,52.83,24.2217,76.4209,47.17,28.5085,100.72,51.25,48.75
Ac 7d 6c,42.161,52.79,24.5655,77.5621,47.21,28.222,99.6263,45.40,54.60
Ac 8c 2c,49.146,55.05,27.1808,82.2851,44.95,26.542,98.4223,34.82,65.18
Ac 8c 2d,30.4261,55.46,25.7925,77.512,44.54,27.19,101.742,50.87,49.13
Ac 8c 3c,51.8802,54.95,27.0634,82.0907,45.05,26.6407,98.5513,34.94,65.06
Ac 8c 3d,31.0315,55.39,25.7569,77.4974,44.61,27.2404,101.78,50.84,49.16
Ac 8c 4c,55.1492,54.20,26.4603,81.363,45.80,27.1424,98.7763,35.86,64.14
Ac 8c 4d,31.6936,54.66,25.1872,76.7958,45.34,27.6605,101.685,48.71,51.29
Ac 8c 5c,61.4472,53.77,26.1272,80.978,46.23,27.4108,98.8298,36.40,63.60
Ac 8c 5d,34.1625,54.33,24.9842,76.6438,45.67,27.7889,101.411,48.86,51.14
Ac 8c 6c,62.8829,53.83,26.2586,81.3008,46.17,27.3019,98.5557,34.79,65.21
Ac 8c 6d,39.5594,54.36,25.2729,77.4924,45.64,27.5939,100.757,45.50,54.50
Ac 8c 7c,60.1798,53.63,26.1377,81.2324,46.37,27.4208,98.5531,33.46,66.54
Ac 8c 7d,39.7599,53.94,25.3818,78.4312,46.06,27.4625,99.3649,41.45,58.55
Ac 8d 8c,27.2118,56.34,27.2398,80.5868,43.66,26.1166,99.6889,51.17,48.83
Ac 8d 2c,21.8948,55.57,25.8442,77.5056,44.42,27.1988,102.04,50.46,49.54
Ac 8d 3c,22.8669,55.48,25.7781,77.4454,44.52,27.2647,102.06,50.51,49.49
Ac 8d 4c,28.3664,54.66,25.1805,76.7787,45.34,27.6871,101.777,48.45,51.55
Ac 8d 5c,34.1447,54.30,24.9626,76.6216,45.70,27.8114,101.424,48.63,51.37
Ac 8d 6c,40.6397,54.29,25.2492,77.5094,45.71,27.6206,100.716,45.41,54.59
Ac 8d 7c,40.5877,53.92,25.3637,78.3922,46.08,27.4887,99.4342,41.32,58.68
Ac 9c 2c,51.4688,56.24,28.0585,83.1469,43.76,25.7879,98.2233,31.47,68.53
Ac 9c 2d,25.7913,57.20,27.0848,78.9208,42.80,26.0841,101.57,47.82,52.18
Ac 9c 3c,54.5947,56.07,27.8218,82.6977,43.93,25.9783,98.5626,32.57,67.43
Ac 9c 3d,25.597,57.20,26.7983,78.0849,42.80,26.3264,102.516,48.99,51.01
Ac 9c 4c,54.002,55.83,27.6163,82.4384,44.17,26.178,98.782,32.14,67.86
Ac 9c 4d,16.3027,57.04,26.6399,77.8459,42.96,26.5164,102.862,48.16,51.84
Ac 9c 5c,61.075,54.92,26.9181,81.6936,45.08,26.7622,98.9363,33.36,66.64
Ac 9c 5d,25.5922,56.16,26.1655,77.6528,43.84,26.8046,101.902,45.06,54.94
Ac 9c 6c,57.7504,54.99,27.0952,82.1251,45.01,26.6161,98.5514,31.31,68.69
Ac 9c 6d,19.6513,55.80,26.311,78.5865,44.20,26.7837,100.996,42.22,57.78
Ac 9c 7c,67.8178,54.69,26.8866,81.9411,45.31,26.7934,98.5486,31.34,68.66
Ac 9c 7d,43.9729,55.87,26.5082,79.0815,44.13,26.4926,100.048,40.20,59.80
Ac 9c 8c,60.6724,55.02,27.0627,81.9837,44.98,26.6259,98.6503,30.00,70.00
Ac 9c 8d,41.4503,56.59,27.3062,80.4191,43.41,25.7561,98.8905,34.51,65.49
Ac 9d 9c,1.10741,58.62,29.3605,83.4793,41.38,24.3129,97.9213,35.05,64.95
Ac 9d 2c,14.7717,57.47,27.1985,78.8733,42.53,26.0424,102.062,46.52,53.48
Ac 9d 3c,15.0318,57.39,26.8254,77.9044,42.61,26.3495,103.064,48.54,51.46
Ac 9d 4c,10.4009,57.05,26.6314,77.802,42.95,26.5524,103.035,47.49,52.51
Ac 9d 5c,22.0959,56.10,26.0943,77.5227,43.90,26.8694,102.011,45.10,54.90
Ac 9d 6c,18.447,55.70,26.2317,78.4846,44.30,26.8727,101.112,41.99,58.01
Ac 9d 7c,43.0046,55.83,26.4638,78.9983,44.17,26.5486,100.18,40.06,59.94
Ac 9d 8c,39.6838,56.59,27.2848,80.3629,43.41,25.7909,99.0129,34.42,65.58
Ad Ac 2c,0.01526,53.35,30.4077,95.0013,46.65,22.7156,81.1495,28.52,71.48
Ad Ac 3c,0.01191,49.15,22.7864,77.2679,50.85,30.9011,101.282,24.29,75.71
Ad Ac 4c,0.01256,52.58,29.7086,94.1699,47.42,23.4662,82.476,23.90,76.10
Ad Ac 5c,0.01865,49.08,24.4549,83.0411,50.92,29.0315,95.0269,22.43,77.57
Ad Ac 6c,0.00226,48.71,23.8855,81.7193,51.29,29.4578,95.7311,19.27,80.73
Ad Ac 7c,0.0154,44.13,19.306,72.9084,55.87,34.7628,103.707,25.10,74.90
Ad Ac 8c,0.01029,49.01,26.9815,91.7521,50.99,26.683,87.2194,15.81,84.19
Ad Ac 9c,0.00706,49.78,27.3238,91.4905,50.22,26.6042,88.2836,11.14,88.86
Ah Ad Ac,0.00165,49.31,34.4443,116.414,50.69,18.0371,59.3085,11.48,88.52
Ad Ac Jc,0.00486,50.74,29.4778,96.8339,49.26,24.563,83.1004,10.52,89.48
Ad Ac Kc,0.00864,55.46,31.4614,94.5512,44.54,22.1143,82.7459,19.18,80.82
Ad Ac Qc,0.00456,54.00,28.506,87.9835,46.00,25.3484,91.8395,14.70,85.30
Ad Ac Tc,0.01253,54.01,28.3916,87.614,45.99,25.851,93.6808,9.51,90.49
Ac Jc 2c,58.54,56.45,28.4152,83.9018,43.55,25.4324,97.3202,28.78,71.22
Ac Jc 2d,21.993,58.30,28.593,81.7474,41.70,24.7665,98.9763,39.33,60.67
Ac Jc 3c,55.5389,56.34,28.2651,83.6193,43.66,25.5645,97.5823,29.07,70.93
Ac Jc 3d,18.5497,58.07,28.1812,80.8795,41.93,25.1267,99.8816,40.52,59.48
Ac Jc 4c,53.7513,56.12,27.9645,83.0568,43.88,25.8277,98.0889,29.31,70.69
Ac Jc 4d,5.88269,57.94,27.8589,80.1342,42.06,25.4018,100.663,40.15,59.85
Ac Jc 5c,62.9203,55.71,27.6032,82.573,44.29,26.1277,98.3307,30.48,69.52
Ac Jc 5d,7.24751,57.56,27.2963,79.0319,42.44,25.8755,101.625,41.94,58.06
Ac Jc 6c,57.7345,55.80,27.7686,82.9361,44.20,26.0149,98.1027,27.88,72.12
Ac Jc 6d,0.08313,56.17,26.8747,79.7424,43.83,26.5177,100.835,36.42,63.58
Ac Jc 7c,65.7209,55.57,27.6138,82.8155,44.43,26.1297,98.0243,27.00,73.00
Ac Jc 7d,25.1317,56.87,27.403,80.305,43.13,25.7583,99.5439,36.07,63.93
Ac Jc 8c,68.6104,56.06,27.9741,83.1741,43.94,25.8043,97.867,27.49,72.51
Ac Jc 8d,29.9384,58.23,28.5679,81.7699,41.77,24.6986,98.5461,31.99,68.01
Ac Jc 9c,68.4371,56.42,28.2686,83.5114,43.58,25.5709,97.7859,26.59,73.41
Ac Jc 9d,25.2062,58.84,29.1956,82.6956,41.16,24.2274,98.1059,29.34,70.66
Ac Jd Jc,0.0477,58.04,29.8465,85.7112,41.96,24.042,95.4887,25.91,74.09
Ac Jc Tc,49.204,55.16,26.9991,81.5776,44.84,26.6022,98.8789,35.73,64.27
Ac Jc Td,12.9724,54.36,26.1186,80.0786,45.64,27.2497,99.5103,33.40,66.60
Ac Jd 2c,12.1453,58.77,28.9812,82.1911,41.23,24.4708,98.915,37.03,62.97
Ac Jd 3c,9.46428,58.50,28.5377,81.2972,41.50,24.8505,99.8128,38.44,61.56
Ac Jd 4c,1.69596,58.23,28.1214,80.4948,41.77,25.1977,100.532,38.24,61.76
Ac Jd 5c,4.30774,57.74,27.408,79.1105,42.26,25.7952,101.737,41.34,58.66
Ac Jd 6c,0.00909,50.60,23.7494,78.2294,49.40,30.0405,101.347,34.47,65.53
Ac Jd 7c,22.7203,56.84,27.3742,80.2678,43.16,25.8118,99.6732,36.24,63.76
Ac Jd 8c,26.4292,58.16,28.5226,81.7391,41.84,24.7641,98.6406,32.50,67.50
Ac Jd 9c,24.2079,58.71,29.1334,82.7064,41.29,24.3047,98.1022,29.84,70.16
Ac Jd Tc,12.9223,54.31,26.0953,80.0834,45.69,27.2842,99.5235,33.31,66.69
Ac Kc 2c,69.1169,55.79,28.2065,84.2593,44.21,25.7293,97.0033,22.67,77.33
Ac Kc 2d,38.1431,57.02,28.0378,81.9597,42.98,25.516,98.9349,32.93,67.07
Ac Kc 3c,70.0037,55.66,28.0178,83.8912,44.34,25.8839,97.2997,23.18,76.82
Ac Kc 3d,38.1596,57.02,27.8247,81.3367,42.98,25.698,99.6408,34.23,65.77
Ac Kc 4c,69.5314,55.47,27.7976,83.5184,44.53,26.0754,97.5994,23.31,76.69
Ac Kc 4d,27.6705,56.94,27.5318,80.5861,43.06,25.963,100.493,35.48,64.52
Ac Kc 5c,74.9446,55.03,27.4307,83.0718,44.97,26.3874,97.8053,24.01,75.99
Ac Kc 5d,27.3468,56.61,27.146,79.9156,43.39,26.2865,100.979,35.69,64.31
Ac Kc 6c,70.9436,55.26,27.5826,83.1837,44.74,26.244,97.7748,21.42,78.58
Ac Kc 6d,15.4273,56.01,26.7727,79.663,43.99,26.6881,101.12,35.58,64.42
Ac Kc 7c,72.6903,54.97,27.3343,82.8809,45.03,26.4629,97.9389,21.30,78.70
Ac Kc 7d,22.9459,55.16,26.2268,79.2504,44.84,27.1514,100.91,35.62,64.38
Ac Kc 8c,69.127,55.75,27.8548,83.2735,44.25,26.0149,97.9837,19.67,80.33
Ac Kc 8d,16.8904,56.11,27.1086,80.5183,43.89,26.3781,100.174,31.97,68.03
Ac Kc 9c,73.3676,56.56,28.5448,84.1137,43.44,25.409,97.4868,20.02,79.98
Ac Kc 9d,19.7742,58.07,28.7357,82.4683,41.93,24.8777,98.8957,28.30,71.70
Ac Kc Jc,62.8103,54.90,27.3182,82.9272,45.10,26.4714,97.8334,28.80,71.20
Ac Kc Jd,28.9121,55.74,27.7992,83.1272,44.26,25.9269,97.6232,27.64,72.36
