Aggregation analysis,PioViewer 3.2.9, EV in chips
File, D:\Database\SimpleTree\SRP\b25\SBvBB\3d3h2c.cfr
Action Line,Root BET 15
Flop,Global %,OOP Equity,OOP EV,OOP EQR,IP Equity,IP EV,IP EQR,RAISE 60 freq,CALL freq,FOLD freq
8h 5d 2c,23.5729,55.84,45.3885,108.383,44.16,18.9926,71.6769,10.09,83.97,5.94
8h 5d 3c,20.83,55.86,45.3679,108.288,44.14,19.0514,71.9364,10.61,83.12,6.27
8h 5d 4c,0.00669,56.36,54.0605,127.894,43.64,8.96899,34.2536,15.46,78.85,5.70
8h 6d 6c,17.2621,56.62,45.3902,106.895,43.38,19.9784,76.752,19.11,66.70,14.20
8h 6d 2c,13.7965,55.51,45.2451,108.687,44.49,19.1928,71.8915,12.12,79.18,8.70
8h 6d 3c,13.2994,55.49,45.2191,108.646,44.51,19.2375,72.0408,11.95,79.62,8.44
8h 6d 4c,0.11839,55.63,46.5416,111.551,44.37,17.6708,66.3769,13.56,78.23,8.21
8h 6d 5c,0.00114,51.92,43.7251,112.286,48.08,20.1462,69.8378,17.88,74.32,7.80
8h 7d 7c,4.79478,56.09,45.1518,107.338,43.91,20.4027,77.4357,18.13,68.41,13.46
8h 7d 2c,29.6409,55.04,45.1461,109.358,44.96,19.5095,72.3282,9.22,80.70,10.08
8h 7d 3c,28.7838,55.05,45.2479,109.593,44.95,19.3584,71.7771,8.66,81.98,9.36
8h 7d 4c,3.29053,54.84,45.5782,110.821,45.16,18.8031,69.3899,11.70,77.95,10.36
8h 7d 5c,18.1258,55.31,45.1373,108.803,44.69,19.5692,72.9876,9.48,80.26,10.26
8h 7d 6c,19.764,55.64,45.9989,110.239,44.36,19.221,72.2083,7.57,80.15,12.28
9c 2d 2c,45.6533,57.61,45.9925,106.437,42.39,19.8528,78.0652,22.60,53.88,23.52
9c 3c 2c,84.4614,55.10,45.0122,108.93,44.90,21.9651,81.5261,4.68,76.06,19.26
9c 3c 2d,56.4207,56.51,45.3384,106.978,43.49,19.8519,76.0752,15.31,67.89,16.80
9c 3d 3c,36.7942,57.54,46.1112,106.85,42.46,19.7684,77.5963,23.19,53.57,23.24
9c 3d 2c,59.2917,56.48,45.3434,107.042,43.52,19.8552,76.0392,15.12,68.08,16.80
9c 4c 2c,77.8206,55.30,45.0531,108.633,44.70,21.9154,81.7069,5.39,75.29,19.32
9c 4c 2d,54.8919,56.77,45.4589,106.763,43.23,19.7549,76.1663,15.25,68.05,16.70
9c 4c 3c,67.4721,55.31,44.8818,108.198,44.69,21.9365,81.8071,6.00,75.73,18.27
9c 4c 3d,44.5589,56.83,45.3633,106.431,43.17,19.6443,75.8401,14.45,70.71,14.84
9c 4d 4c,51.3632,57.65,46.284,107.049,42.35,19.7649,77.7809,22.01,54.60,23.39
9c 4d 2c,60.5074,56.73,45.457,106.845,43.27,19.7795,76.1796,14.77,68.64,16.58
9c 4d 3c,47.4042,56.79,45.344,106.456,43.21,19.6743,75.89,14.14,71.11,14.75
9c 5c 2c,68.2643,54.98,44.7648,108.563,45.02,22.0647,81.6817,5.50,76.48,18.02
9c 5c 2d,45.77,56.58,45.4472,107.106,43.42,19.5826,75.1606,12.69,72.95,14.36
9c 5c 3c,61.7255,54.93,44.5947,108.249,45.07,22.1481,81.9002,6.10,76.42,17.48
9c 5c 3d,39.7384,56.44,45.114,106.586,43.57,19.7981,75.7413,13.45,72.94,13.61
9c 5c 4c,56.5491,55.07,44.4779,107.681,44.93,22.2604,82.5809,6.84,75.67,17.49
9c 5c 4d,33.6185,56.79,45.1447,105.996,43.21,19.8052,76.3874,13.76,72.88,13.36
9c 5d 5c,39.776,57.30,45.8423,106.68,42.70,20.1618,78.6875,19.50,60.46,20.03
9c 5d 2c,53.3499,56.47,45.4388,107.286,43.53,19.6181,75.1142,12.00,73.79,14.22
9c 5d 3c,44.9525,56.35,45.078,106.67,43.65,19.8548,75.8032,12.88,73.61,13.51
9c 5d 4c,36.291,56.72,45.1012,106.015,43.28,19.8584,76.4775,13.49,73.22,13.29
9c 6c 2c,74.4787,54.85,45.0337,109.466,45.15,21.7932,80.4522,3.89,78.03,18.08
9c 6c 2d,49.2157,56.15,45.5973,108.282,43.85,19.4424,73.8913,11.63,73.74,14.63
9c 6c 3c,64.5743,54.76,44.8869,109.285,45.24,21.8311,80.4348,4.40,78.10,17.51
9c 6c 3d,43.1897,55.89,45.2069,107.847,44.11,19.6774,74.3497,11.87,74.66,13.46
9c 6c 4c,64.219,54.84,44.8765,109.116,45.16,21.8619,80.6766,4.63,77.81,17.56
9c 6c 4d,48.3278,55.94,45.2409,107.84,44.06,19.6779,74.4292,12.03,74.27,13.70
9c 6c 5c,44.2694,55.62,45.4913,109.055,44.38,21.0757,79.147,5.67,78.01,16.32
9c 6c 5d,28.1328,56.03,45.7827,108.946,43.97,19.1764,72.6893,11.50,76.12,12.37
9c 6d 6c,34.4002,57.29,45.8984,106.827,42.71,20.0319,78.1648,18.51,61.67,19.83
9c 6d 2c,55.2409,56.09,45.5577,108.302,43.91,19.5119,74.0554,11.06,74.50,14.44
9c 6d 3c,46.8518,55.80,45.1102,107.782,44.20,19.8015,74.6734,11.51,75.12,13.37
9c 6d 4c,49.1958,55.89,45.1605,107.733,44.11,19.7782,74.7341,11.75,74.70,13.55
9c 6d 5c,26.363,56.04,45.7717,108.91,43.96,19.2016,72.7931,11.48,76.18,12.33
9c 7c 2c,62.2601,55.45,45.6352,109.725,44.55,21.3335,79.8188,2.75,77.76,19.49
9c 7c 2d,39.1288,56.61,45.8451,107.981,43.39,19.4253,74.6131,11.66,70.89,17.45
9c 7c 3c,53.9019,55.25,45.423,109.613,44.75,21.3484,79.5145,3.39,78.53,18.08
9c 7c 3d,32.9314,56.37,45.6194,107.911,43.63,19.3195,73.7951,11.11,74.08,14.81
9c 7c 4c,53.2539,55.29,45.4385,109.583,44.71,21.3549,79.5992,3.64,78.18,18.18
9c 7c 4d,37.8162,56.32,45.5688,107.888,43.68,19.3804,73.9417,11.26,73.90,14.85
9c 7c 5c,28.9566,55.61,45.6531,109.463,44.39,20.9976,78.8353,4.96,77.88,17.15
9c 7c 5d,5.40859,55.94,46.0434,109.743,44.06,18.7715,71.0091,13.35,72.17,14.47
9c 7c 6c,46.5962,55.81,45.9923,109.887,44.19,20.7245,78.1567,4.29,77.61,18.10
9c 7c 6d,32.7792,56.21,46.1255,109.416,43.79,19.1407,72.8472,9.35,76.15,14.50
9c 7d 7c,10.8669,57.60,45.9597,106.387,42.40,20.1959,79.3873,18.26,61.03,20.71
9c 7d 2c,42.3973,56.50,45.8097,108.099,43.50,19.4865,74.6668,11.53,70.97,17.50
9c 7d 3c,33.9571,56.25,45.5436,107.96,43.75,19.4196,73.9754,11.11,74.07,14.82
9c 7d 4c,36.3486,56.22,45.4933,107.891,43.78,19.4684,74.1172,11.47,73.72,14.81
9c 7d 5c,3.4437,55.87,46.0804,109.975,44.13,18.7293,70.7312,13.83,71.70,14.47
9c 7d 6c,31.595,56.18,46.1335,109.481,43.82,19.1523,72.8525,9.27,76.23,14.50
9c 8c 2c,71.8254,55.63,45.8666,109.941,44.37,21.1531,79.4499,2.52,76.82,20.66
9c 8c 2d,55.9639,56.73,45.7545,107.538,43.27,19.6965,75.8659,10.49,70.34,19.17
9c 8c 3c,65.1399,55.68,45.8217,109.73,44.32,21.153,79.5425,2.87,76.76,20.37
9c 8c 3d,54.423,56.78,45.819,107.594,43.22,19.5983,75.5762,10.31,70.86,18.84
9c 8c 4c,59.8986,55.80,45.8669,109.596,44.20,21.0919,79.5339,3.27,76.36,20.36
9c 8c 4d,56.377,57.04,46.1022,107.757,42.96,19.2401,74.6518,9.99,71.69,18.32
9c 8c 5c,44.9547,55.87,45.9772,109.717,44.13,20.6601,78.0335,4.13,78.93,16.94
9c 8c 5d,25.9628,56.43,46.3045,109.401,43.57,18.5294,70.8865,11.90,72.74,15.35
9c 8c 6c,39.1978,55.98,46.2001,110.042,44.02,20.5269,77.7158,3.76,77.49,18.75
9c 8c 6d,13.4486,56.02,46.23,110.023,43.98,18.9519,71.8282,12.52,69.84,17.64
9c 8c 7c,51.6178,56.55,46.946,110.683,43.45,19.844,76.1239,3.05,78.49,18.45
9c 8c 7d,35.793,56.03,46.5601,110.788,43.97,19.186,72.7321,8.96,73.01,18.03
9c 8d 8c,50.1277,57.64,46.1821,106.827,42.36,20.141,79.2469,16.08,61.76,22.16
9c 8d 2c,59.1516,56.63,45.6729,107.535,43.37,19.8279,76.1967,10.42,70.40,19.18
9c 8d 3c,55.023,56.69,45.718,107.523,43.31,19.7445,75.9857,10.29,70.92,18.80
9c 8d 4c,54.6828,56.93,45.9512,107.612,43.07,19.4341,75.2112,10.19,71.45,18.36
9c 8d 5c,21.8322,56.42,46.3,109.415,43.58,18.5766,71.0463,11.96,72.71,15.33
9c 8d 6c,12.3866,55.95,46.2033,110.107,44.05,19.0033,71.8999,12.38,70.17,17.45
9c 8d 7c,34.8203,56.02,46.5346,110.763,43.98,19.238,72.8995,8.99,73.01,18.00
9d 9c 2c,89.279,57.10,45.531,106.316,42.90,20.4902,79.6073,23.99,53.93,22.08
9d 9c 3c,84.5545,57.14,45.448,106.057,42.86,20.4802,79.6338,23.76,55.23,21.01
9d 9c 4c,84.7327,57.34,45.6144,106.066,42.66,20.3432,79.4794,23.47,55.29,21.25
9d 9c 5c,74.8362,56.93,45.5243,106.612,43.07,20.3586,78.7901,19.63,61.51,18.86
9d 9c 6c,74.0581,56.88,45.757,107.269,43.12,20.1867,78.0164,16.75,64.46,18.79
9d 9c 7c,59.3496,57.18,46.0181,107.302,42.82,20.0741,78.138,15.81,63.90,20.29
9d 9c 8c,73.5356,57.40,46.2367,107.397,42.60,20.0035,78.2663,14.76,63.82,21.42
9h 9d 9c,99.9985,58.54,48.0883,109.537,41.46,17.6393,70.9008,12.86,69.76,17.39
9d 3c 2c,65.0262,56.39,45.2333,106.961,43.61,19.9831,76.364,14.57,69.05,16.37
9d 4c 2c,63.4609,56.64,45.3217,106.681,43.36,19.9311,76.6186,14.46,69.32,16.22
9d 4c 3c,50.7267,56.72,45.2277,106.32,43.28,19.8112,76.2885,13.74,71.89,14.37
9d 5c 2c,50.9579,56.48,45.3373,107.028,43.52,19.7254,75.5421,11.91,74.17,13.92
9d 5c 3c,45.6363,56.36,45.0211,106.501,43.64,19.9195,76.082,12.76,73.99,13.25
9d 5c 4c,39.6185,56.75,45.0583,105.86,43.25,19.897,76.6777,13.02,74.08,12.90
9d 6c 2c,55.5907,56.08,45.5009,108.177,43.92,19.574,74.2823,10.69,75.17,14.13
9d 6c 3c,47.7693,55.80,45.0632,107.675,44.20,19.8471,74.841,11.16,75.76,13.08
9d 6c 4c,51.8927,55.89,45.1122,107.612,44.11,19.8396,74.9709,11.44,75.19,13.37
9d 6c 5c,28.5795,56.07,45.7388,108.764,43.93,19.2353,72.9789,11.05,76.92,12.04
9d 7c 2c,42.3936,56.54,45.7865,107.968,43.46,19.5257,74.8858,11.13,71.56,17.31
9d 7c 3c,34.5868,56.26,45.498,107.833,43.74,19.4854,74.2427,10.58,74.87,14.55
9d 7c 4c,38.5463,56.27,45.485,107.779,43.73,19.5096,74.3551,10.95,74.43,14.62
9d 7c 5c,3.21182,55.89,46.0307,109.815,44.11,18.8128,71.0804,13.06,72.79,14.15
9d 7c 6c,34.289,56.22,46.1307,109.398,43.78,19.1646,72.9638,8.94,76.72,14.34
9d 8c 2c,59.648,56.64,45.6529,107.475,43.36,19.8622,76.3412,10.19,70.71,19.09
9d 8c 3c,56.3903,56.71,45.7102,107.466,43.29,19.7658,76.1037,9.95,71.37,18.68
9d 8c 4c,55.7624,56.96,45.9566,107.577,43.04,19.4397,75.2778,9.93,71.82,18.25
9d 8c 5c,22.5476,56.40,46.2004,109.228,43.60,18.7084,71.509,11.55,73.30,15.15
9d 8c 6c,14.0761,56.04,46.2061,109.929,43.96,19.0243,72.1325,12.02,70.63,17.35
9d 8c 7c,36.4854,56.04,46.5265,110.698,43.96,19.2583,73.0147,8.76,73.30,17.94
9h 9d 2c,89.5149,57.16,45.7081,106.612,42.84,19.9344,77.562,25.11,55.62,19.26
9h 9d 3c,87.7053,57.23,45.6515,106.357,42.77,19.8888,77.5039,24.13,58.05,17.81
9h 9d 4c,90.7838,57.47,45.7516,106.155,42.53,19.834,77.7169,24.01,57.57,18.42
9h 9d 5c,78.9696,56.98,45.4463,106.34,43.02,20.0356,77.6253,21.63,61.73,16.64
9h 9d 6c,78.2965,56.77,45.5513,106.98,43.23,20.07,77.3815,19.11,63.47,17.42
9h 9d 7c,61.385,57.17,45.666,106.496,42.83,20.1498,78.4167,17.69,64.10,18.21
9h 9d 8c,74.2127,57.43,45.9344,106.647,42.57,20.157,78.9146,17.30,62.53,20.17
9h 2d 2c,43.308,58.06,46.5598,106.916,41.94,19.0307,75.6336,23.15,55.45,21.40
9h 3d 3c,39.4527,57.91,46.581,107.257,42.09,19.0042,75.2452,24.30,54.63,21.07
9h 3d 2c,52.8411,56.62,45.5107,107.179,43.38,19.2457,73.9361,15.31,71.32,13.37
9h 4d 4c,56.8746,57.90,46.5927,107.302,42.10,19.1761,75.908,23.56,54.72,21.72
9h 4d 2c,53.9988,56.87,45.5758,106.849,43.13,19.2213,74.2815,15.02,71.76,13.22
9h 4d 3c,40.8716,56.94,45.5356,106.637,43.06,19.0829,73.8539,14.53,73.46,12.01
9h 5d 5c,40.1878,57.32,45.9947,106.991,42.68,19.7084,76.96,21.60,59.98,18.41
9h 5d 2c,44.4612,56.62,45.5581,107.28,43.38,18.9819,72.9322,12.14,77.81,10.05
9h 5d 3c,36.6418,56.60,45.3473,106.831,43.40,19.0848,73.2853,13.00,77.33,9.67
9h 5d 4c,28.9778,57.03,45.3563,106.045,42.97,19.1147,74.1356,13.55,77.02,9.42
9h 6d 6c,34.2386,57.20,45.8781,106.939,42.80,19.7949,77.0857,20.99,60.26,18.76
9h 6d 2c,46.1367,56.12,45.6344,108.422,43.88,18.9214,71.8671,11.28,78.43,10.28
9h 6d 3c,37.914,55.99,45.3488,108.001,44.01,19.0519,72.1432,11.60,79.11,9.29
9h 6d 4c,43.4174,56.03,45.3588,107.944,43.97,19.0777,72.3096,11.88,78.48,9.63
9h 6d 5c,23.876,55.92,45.3337,108.091,44.08,19.3835,73.2903,10.04,80.42,9.54
9h 7d 7c,9.52047,57.71,45.6439,105.448,42.29,20.2758,79.9157,20.94,60.41,18.65
9h 7d 2c,34.7982,56.74,45.8593,107.756,43.26,19.0264,73.3105,12.20,73.53,14.27
9h 7d 3c,26.8526,56.40,45.5061,107.588,43.60,19.0717,72.896,11.56,76.47,11.97
9h 7d 4c,31.9302,56.38,45.4628,107.521,43.62,19.1204,73.0516,11.82,76.24,11.94
9h 7d 5c,0.23528,55.90,46.325,110.488,44.10,18.0825,68.3448,14.80,72.82,12.37
9h 7d 6c,30.7593,55.91,45.379,108.228,44.09,19.7503,74.6519,8.91,78.85,12.24
9h 8d 8c,50.8815,57.68,45.7768,105.817,42.32,20.3679,80.2146,19.28,60.49,20.23
9h 8d 2c,55.9109,56.70,45.3859,106.724,43.30,19.7152,75.8898,11.51,72.88,15.61
9h 8d 3c,54.7714,56.75,45.4303,106.729,43.25,19.6459,75.7153,11.33,73.38,15.28
9h 8d 4c,59.697,56.83,45.4486,106.63,43.17,19.5737,75.5692,11.73,73.16,15.11
9h 8d 5c,21.8125,56.35,45.4524,107.552,43.65,19.1995,73.3045,12.10,74.48,13.43
9h 8d 6c,5.44104,55.91,45.5628,108.665,44.09,19.4866,73.6556,13.17,70.91,15.92
9h 8d 7c,29.5677,56.31,46.6483,110.465,43.69,19.0294,72.5849,8.07,75.76,16.17
Ac 2d 2c,43.883,57.16,47.1215,109.917,42.84,19.8568,77.2527,18.67,55.91,25.43
Ac 3c 2c,41.1543,55.39,46.4832,111.9,44.61,21.0157,78.5103,1.66,75.18,23.16
Ac 3c 2d,24.5333,55.81,46.198,110.365,44.19,20.3366,76.7057,11.97,66.44,21.60
Ac 3d 3c,38.2425,57.10,47.1884,110.193,42.90,19.8014,76.9244,18.82,55.78,25.40
Ac 3d 2c,25.0304,55.82,46.2253,110.419,44.18,20.3249,76.6714,11.95,66.41,21.64
Ac 4c 2c,41.121,55.36,46.3248,111.571,44.64,21.1277,78.8828,2.69,74.05,23.26
Ac 4c 2d,35.2374,56.11,46.1571,109.673,43.89,20.3162,77.1561,12.20,66.33,21.47
Ac 4c 3c,35.1663,55.27,46.2023,111.456,44.73,21.1082,78.6523,3.33,74.01,22.65
Ac 4c 3d,33.0082,55.93,45.7624,109.091,44.07,20.5357,77.6662,11.48,68.15,20.37
Ac 4d 4c,53.7737,57.02,46.9214,109.72,42.98,20.0927,77.9145,17.66,57.88,24.45
Ac 4d 2c,39.3351,56.17,46.1966,109.656,43.83,20.3211,77.2752,11.93,66.44,21.63
Ac 4d 3c,36.3476,56.01,45.8294,109.107,43.99,20.502,77.6692,11.17,68.34,20.50
Ac 5c 2c,33.1134,55.10,46.0823,111.519,44.90,21.3153,79.1154,3.50,73.54,22.95
Ac 5c 2d,38.8299,56.10,45.9731,109.259,43.90,20.3763,77.3642,13.01,66.46,20.52
Ac 5c 3c,30.8884,54.96,45.9837,111.547,45.04,21.3529,79.0229,3.67,73.40,22.92
Ac 5c 3d,34.2892,55.83,45.6538,109.021,44.16,20.6182,77.8075,12.94,66.89,20.17
Ac 5c 4c,26.2279,55.12,45.9978,111.258,44.88,21.17,78.6249,3.83,74.30,21.87
Ac 5c 4d,23.4503,55.77,45.4457,108.658,44.23,20.6524,77.8152,11.57,68.90,19.52
Ac 5d 5c,55.2472,56.79,46.2318,108.537,43.21,20.8007,80.2385,17.63,58.72,23.65
Ac 5d 2c,46.0824,56.19,46.0443,109.26,43.81,20.3864,77.5546,12.50,66.80,20.70
Ac 5d 3c,41.0595,55.94,45.737,109.024,44.06,20.602,77.923,12.38,67.34,20.28
Ac 5d 4c,26.2968,55.81,45.543,108.809,44.19,20.5983,77.6846,11.20,69.19,19.61
Ac 6c 2c,53.7752,55.05,46.052,111.548,44.95,21.5056,79.732,2.93,73.22,23.85
Ac 6c 2d,69.6398,56.05,46.0968,109.654,43.95,20.4187,77.4336,12.11,67.31,20.58
Ac 6c 3c,47.4361,54.83,45.9464,111.728,45.17,21.493,79.3065,3.08,73.82,23.09
Ac 6c 3d,62.2355,55.92,45.8844,109.396,44.08,20.5033,77.531,11.76,68.45,19.80
Ac 6c 4c,48.543,54.79,45.8297,111.537,45.21,21.547,79.4256,2.44,74.97,22.58
Ac 6c 4d,67.3723,55.75,45.6404,109.16,44.25,20.6729,77.8595,10.03,70.98,18.99
Ac 6c 5c,37.2136,54.90,45.7839,111.184,45.10,21.5168,79.5235,2.90,74.62,22.48
Ac 6c 5d,61.7735,55.95,45.5193,108.468,44.05,20.7972,78.6953,9.79,70.67,19.53
Ac 6d 6c,52.1435,56.48,46.1483,108.942,43.52,20.8328,79.7832,17.33,59.78,22.88
Ac 6d 2c,79.8936,56.14,46.0729,109.432,43.86,20.5065,77.9167,11.92,67.25,20.83
Ac 6d 3c,71.0779,56.00,45.8709,109.217,44.00,20.5588,77.8738,11.53,68.64,19.83
Ac 6d 4c,71.4381,55.78,45.6624,109.146,44.22,20.6796,77.9448,9.74,71.26,19.01
Ac 6d 5c,63.0137,55.98,45.4839,108.333,44.02,20.8206,78.8304,9.89,70.66,19.46
Ac 7c 2c,47.8832,54.95,46.0752,111.79,45.05,21.4588,79.3968,2.05,74.88,23.08
Ac 7c 2d,60.5794,55.73,45.9557,109.953,44.27,20.4223,76.8813,11.48,68.48,20.04
Ac 7c 3c,41.5474,54.69,45.9551,112.041,45.31,21.4539,78.9126,2.18,75.46,22.36
Ac 7c 3d,52.449,55.48,45.6987,109.832,44.52,20.5262,76.8377,11.20,69.50,19.30
Ac 7c 4c,42.4394,54.51,45.7834,111.978,45.48,21.5533,78.9759,1.63,76.70,21.67
Ac 7c 4d,55.9337,55.21,45.4198,109.69,44.79,20.7091,77.06,9.53,72.09,18.38
Ac 7c 5c,29.9935,54.57,45.736,111.75,45.43,21.5442,79.0374,2.03,76.35,21.62
Ac 7c 5d,51.3121,55.46,45.3942,109.144,44.54,20.7468,77.625,9.84,71.26,18.90
Ac 7c 6c,37.0899,54.87,46.1877,112.244,45.13,21.0539,77.7456,1.88,75.99,22.13
Ac 7c 6d,58.103,55.73,45.8886,109.787,44.27,20.2453,76.22,8.07,72.07,19.86
Ac 7d 7c,30.4545,56.02,45.7237,108.824,43.98,21.267,80.5968,16.25,62.06,21.69
Ac 7d 2c,69.7348,55.83,45.9797,109.815,44.17,20.4664,77.2202,11.25,68.47,20.29
Ac 7d 3c,60.4063,55.56,45.7346,109.76,44.44,20.554,77.0799,10.90,69.52,19.58
Ac 7d 4c,59.4615,55.23,45.472,109.772,44.77,20.6827,77.0003,9.41,72.10,18.49
Ac 7d 5c,51.8704,55.47,45.3834,109.091,44.53,20.7458,77.6446,10.00,71.13,18.87
Ac 7d 6c,57.839,55.71,45.8945,109.837,44.29,20.2453,76.1888,8.03,72.14,19.83
Ac 8c 2c,50.854,55.97,46.658,111.142,44.03,20.965,79.3665,3.35,70.70,25.95
Ac 8c 2d,69.574,57.13,46.5658,108.677,42.87,19.9207,77.4475,13.05,63.20,23.74
Ac 8c 3c,48.1198,55.97,46.6123,111.035,44.03,20.9812,79.4259,3.30,71.09,25.62
Ac 8c 3d,68.9685,57.18,46.5837,108.624,42.82,19.9151,77.5153,13.15,63.10,23.75
Ac 8c 4c,44.8508,55.80,46.3858,110.833,44.20,21.0531,79.3902,2.88,72.90,24.22
Ac 8c 4d,68.3064,56.97,46.2527,108.254,43.03,20.0152,77.5207,10.90,67.11,21.98
Ac 8c 5c,38.5528,55.50,46.1748,110.937,44.50,21.1893,79.355,2.80,73.84,23.36
Ac 8c 5d,65.8375,56.62,46.0156,108.366,43.38,20.1542,77.4284,11.20,67.42,21.38
Ac 8c 6c,37.1171,55.85,46.4785,110.959,44.15,20.9038,78.913,2.12,74.14,23.74
Ac 8c 6d,60.4406,56.92,46.3221,108.508,43.08,19.925,77.0852,10.09,67.51,22.40
Ac 8c 7c,39.8202,55.84,46.8217,111.805,44.16,20.4691,77.2489,2.21,74.33,23.46
Ac 8c 7d,60.2401,56.73,46.766,109.912,43.27,19.3205,74.4213,8.78,68.99,22.23
Ac 8d 8c,72.7882,57.57,46.564,107.837,42.43,20.6913,81.2829,18.33,55.03,26.64
Ac 8d 2c,78.1052,57.22,46.5959,108.569,42.78,19.9648,77.7888,12.99,62.96,24.05
Ac 8d 3c,77.1331,57.26,46.5846,108.473,42.74,19.9759,77.8987,12.99,63.07,23.94
Ac 8d 4c,71.6336,56.98,46.2477,108.214,43.02,20.0462,77.6684,10.83,67.19,21.98
Ac 8d 5c,65.8553,56.62,45.9648,108.251,43.38,20.2043,77.6165,11.23,67.50,21.28
Ac 8d 6c,59.3603,56.92,46.3088,108.484,43.08,19.9487,77.1708,9.93,67.87,22.20
Ac 8d 7c,59.4123,56.71,46.7406,109.898,43.29,19.3595,74.5303,8.67,69.20,22.13
Ac 9c 2c,48.5312,56.90,47.3371,110.931,43.10,20.4327,79.0069,3.65,67.76,28.59
Ac 9c 2d,74.2087,58.40,47.4162,108.257,41.60,19.3311,77.4483,13.48,58.74,27.78
Ac 9c 3c,45.4053,56.81,47.1546,110.665,43.19,20.5587,79.3407,3.79,68.26,27.95
Ac 9c 3d,74.403,58.37,47.2539,107.947,41.63,19.4475,77.8525,14.08,58.45,27.47
Ac 9c 4c,45.998,56.93,47.1165,110.357,43.07,20.583,79.642,3.27,69.16,27.56
Ac 9c 4d,83.6973,58.51,47.2649,107.705,41.49,19.4667,78.2015,13.19,59.52,27.29
Ac 9c 5c,38.925,56.74,46.9128,110.242,43.26,20.6073,79.3916,3.03,71.10,25.87
Ac 9c 5d,74.4078,58.01,46.8883,107.777,41.99,19.5394,77.5498,11.72,63.01,25.27
Ac 9c 6c,42.2496,56.78,47.1111,110.625,43.22,20.4453,78.8455,2.31,71.55,26.14
Ac 9c 6d,80.3487,58.09,47.2303,108.402,41.91,19.2947,76.7359,10.11,64.00,25.89
Ac 9c 7c,32.1822,57.14,47.3869,110.577,42.86,20.0876,78.1108,1.98,72.50,25.52
Ac 9c 7d,56.0271,58.17,47.3402,108.507,41.83,19.0412,75.8703,9.71,64.56,25.74
Ac 9c 8c,39.3276,58.08,47.9935,110.176,41.92,19.4184,77.2059,2.74,71.15,26.12
Ac 9c 8d,58.5497,59.10,48.1779,108.685,40.90,18.2313,74.299,9.52,62.72,27.76
Ac 9d 9c,98.8926,59.17,48.2232,108.66,40.83,19.457,79.4292,19.01,47.35,33.64
Ac 9d 2c,85.2283,58.53,47.4329,108.052,41.47,19.414,78.026,13.46,58.20,28.35
Ac 9d 3c,84.9682,58.51,47.243,107.664,41.49,19.5265,78.4318,13.97,58.32,27.71
Ac 9d 4c,89.5991,58.56,47.2221,107.521,41.44,19.5474,78.6149,13.10,59.62,27.28
Ac 9d 5c,77.9041,57.99,46.7254,107.439,42.01,19.7138,78.2052,11.73,63.26,25.01
Ac 9d 6c,81.553,58.06,47.1508,108.276,41.94,19.3967,77.0856,9.86,64.52,25.62
Ac 9d 7c,56.9954,58.17,47.2867,108.387,41.83,19.1216,76.1883,9.43,65.03,25.54
Ac 9d 8c,60.3162,59.10,48.1463,108.615,40.90,18.2848,74.516,9.32,62.98,27.70
Ad Ac 2c,99.9847,57.50,48.0851,111.497,42.50,19.025,74.6125,7.04,69.68,23.27
Ad Ac 3c,99.9881,57.45,48.059,111.533,42.55,19.0428,74.5944,7.27,69.39,23.34
Ad Ac 4c,99.9874,57.47,48.2691,111.977,42.53,18.8656,73.9388,5.38,71.63,22.99
Ad Ac 5c,99.9813,57.34,48.1521,111.977,42.66,18.938,73.981,4.97,72.78,22.25
Ad Ac 6c,99.9977,57.20,48.4331,112.894,42.80,18.8296,73.3267,1.35,75.96,22.69
Ad Ac 7c,99.9846,56.79,47.7577,112.12,43.21,19.3781,74.7495,1.01,78.25,20.74
Ad Ac 8c,99.9897,58.43,49.1149,112.071,41.57,18.3767,73.6835,1.07,72.96,25.97
Ad Ac 9c,99.9929,59.81,50.2349,111.995,40.19,17.6881,73.3446,3.38,64.24,32.38
Ah Ad Ac,99.9983,58.44,50.9141,116.159,41.56,16.0075,64.1973,0.56,75.36,24.08
Ad Ac Jc,99.9951,59.68,50.4251,112.651,40.32,17.6602,73.0056,0.00,67.16,32.84
Ad Ac Kc,99.9914,58.70,49.4391,112.305,41.30,18.6767,75.3625,0.00,68.20,31.79
Ad Ac Qc,99.9954,59.05,49.8781,112.624,40.95,18.2026,74.0838,0.00,67.61,32.39
Ad Ac Tc,99.9875,60.04,50.7373,112.67,39.96,17.3392,72.3231,0.06,66.76,33.17
Ac Jc 2c,41.46,56.79,47.5982,111.746,43.21,20.1667,77.7919,2.18,68.92,28.91
Ac Jc 2d,78.007,58.29,47.5342,108.725,41.71,19.53,78.0443,9.64,59.83,30.54
Ac Jc 3c,44.4611,56.75,47.4876,111.579,43.25,20.2525,78.0379,2.17,69.21,28.62
Ac Jc 3d,81.4503,58.12,47.3193,108.558,41.88,19.6751,78.2965,9.92,60.28,29.80
Ac Jc 4c,46.2488,56.71,47.298,111.211,43.29,20.3936,78.5093,2.16,69.72,28.11
Ac Jc 4d,94.1173,58.27,47.2054,108.023,41.73,19.7296,78.7909,9.93,60.71,29.36
Ac Jc 5c,37.0798,56.52,47.1263,111.173,43.48,20.4857,78.5251,2.21,70.58,27.21
Ac Jc 5d,92.7525,58.23,47.1573,107.979,41.77,19.6244,78.3035,10.07,61.93,28.00
