Aggregation analysis,PioViewer 3.2.9, EV in chips
File, D:\Database\SimpleTree\SRP\b25\SBvBB\Th9d8c.cfr
Action Line,Root CHECK BET 15 RAISE 60
Flop,Global %,OOP Equity,OOP EV,OOP EQR,IP Equity,IP EV,IP EQR,RAISE 970 freq,RAISE 150 freq,CALL freq,FOLD freq
8h 8d 8c,0.22024,54.77,91.8159,124.172,45.23,28.7906,70.7303,0.00,12.23,52.57,35.20
8d 3c 2c,3.69861,56.54,97.5247,127.76,43.46,21.8514,55.8713,0.00,4.46,61.22,34.31
8d 4c 2c,4.66819,56.70,97.3086,127.117,43.30,21.8395,56.047,0.00,4.06,62.65,33.29
8d 4c 3c,4.96267,56.97,97.3464,126.578,43.03,21.8914,56.5242,0.00,4.49,62.15,33.36
8d 5c 2c,5.32946,56.62,97.417,127.445,43.38,21.7452,55.698,0.00,2.98,63.58,33.44
8d 5c 3c,5.63835,56.70,97.4644,127.331,43.30,21.857,56.086,0.00,3.42,62.66,33.91
8d 5c 4c,7.72989,55.52,95.4343,127.329,44.48,24.2309,60.5277,0.00,7.85,56.58,35.57
8d 6c 2c,5.47127,56.51,97.388,127.655,43.49,21.9003,55.954,0.00,4.24,61.31,34.45
8d 6c 3c,5.75286,56.65,97.5465,127.55,43.35,21.7766,55.8155,0.00,4.05,61.52,34.43
8d 6c 4c,7.0323,55.33,95.9557,128.459,44.67,23.4962,58.4455,0.00,7.27,57.05,35.68
8d 6c 5c,8.00959,55.01,95.3005,128.327,44.99,24.5182,60.553,0.00,9.47,54.36,36.17
8d 7c 2c,4.63176,56.59,98.1717,128.5,43.41,21.2403,54.3677,0.00,5.46,58.81,35.72
8d 7c 3c,5.01718,56.54,98.1188,128.546,43.46,21.2845,54.4177,0.00,5.62,58.78,35.60
8d 7c 4c,6.60099,54.29,96.2522,131.338,45.71,23.0905,56.123,0.00,9.97,53.53,36.50
8d 7c 5c,6.44777,55.54,96.6758,128.945,44.46,22.9847,57.4375,0.00,8.99,54.08,36.93
8d 7c 6c,5.29941,55.86,96.9752,128.593,44.14,23.3325,58.7354,0.00,6.77,56.58,36.64
8h 8d 2c,2.16937,53.89,94.4722,129.855,46.11,27.1207,65.3534,0.00,4.75,61.21,34.04
8h 8d 3c,2.32417,53.89,94.6224,130.058,46.11,26.9793,65.0146,0.00,4.49,61.56,33.96
8h 8d 4c,3.06463,54.89,95.0487,128.268,45.11,26.4703,65.1995,0.00,5.07,60.37,34.57
8h 8d 5c,3.87529,54.79,95.2077,128.724,45.21,26.3198,64.6817,0.00,4.78,60.42,34.81
8h 8d 6c,3.67221,55.46,95.9049,128.085,44.54,25.5699,63.7928,0.00,4.57,60.04,35.39
8h 8d 7c,5.17107,54.52,96.0089,130.437,45.48,25.3974,62.0512,0.00,5.94,58.06,36.00
8h 2d 2c,2.43867,54.79,95.1425,128.636,45.21,25.0407,61.5375,0.00,5.02,60.69,34.29
8h 3d 3c,2.6761,54.72,95.8054,129.698,45.28,24.6931,60.5896,0.00,4.80,60.92,34.29
8h 3d 2c,3.65548,55.49,97.542,130.216,44.51,21.0669,52.5864,0.00,1.70,68.41,29.89
8h 4d 4c,2.90445,54.75,96.1196,130.041,45.25,24.4075,59.9348,0.00,4.10,62.32,33.58
8h 4d 2c,4.53739,55.71,96.7656,128.663,44.29,21.6461,54.3037,0.00,1.70,69.14,29.16
8h 4d 3c,4.73915,56.10,96.8873,127.919,43.90,21.6195,54.7244,0.00,2.45,68.37,29.19
8h 5d 5c,4.04354,54.50,95.9555,130.413,45.50,25.2247,61.6019,0.00,1.72,63.95,34.33
8h 5d 2c,4.94078,55.67,97.1917,129.333,44.33,21.1958,53.1205,0.00,1.18,69.10,29.72
8h 5d 3c,5.34478,55.57,97.1992,129.564,44.43,21.3582,53.4133,0.00,2.23,67.33,30.44
8h 5d 4c,8.09385,54.90,95.9448,129.462,45.10,22.9756,56.5998,0.00,7.19,60.17,32.65
8h 6d 6c,4.07159,55.33,96.2608,128.873,44.67,24.8351,61.7728,0.00,3.19,61.75,35.06
8h 6d 2c,5.97816,55.31,96.7867,129.628,44.69,22.0069,54.7119,0.00,3.46,64.36,32.18
8h 6d 3c,6.14891,55.45,96.9714,129.546,44.55,21.8533,54.5015,0.00,3.49,64.28,32.23
8h 6d 4c,7.28796,54.34,95.9363,130.783,45.66,22.8646,55.6365,0.00,8.35,57.63,34.02
8h 6d 5c,9.37172,55.29,96.1904,128.869,44.71,23.4313,58.2307,0.00,8.64,55.84,35.53
8h 7d 7c,6.44956,54.53,96.7115,131.377,45.47,24.673,60.2899,0.00,5.44,58.06,36.49
8h 7d 2c,5.37433,55.09,97.6679,131.326,44.91,21.242,52.5536,0.00,3.59,63.65,32.77
8h 7d 3c,5.60964,55.12,97.7722,131.391,44.88,21.1125,52.27,0.00,3.82,63.53,32.65
8h 7d 4c,6.99355,53.47,96.6901,133.954,46.53,22.0233,52.5879,0.00,10.96,53.58,35.46
8h 7d 5c,6.88807,55.29,97.2121,130.243,44.71,22.0809,54.872,0.00,9.20,54.75,36.05
8h 7d 6c,6.81924,56.21,98.178,129.387,43.79,22.1686,56.2462,0.00,5.27,58.55,36.18
9c 2d 2c,1.07317,55.80,96.5414,128.15,44.20,24.2472,60.9576,0.00,7.63,53.86,38.51
9c 3c 2c,0.81415,59.60,99.3577,123.481,40.40,23.476,64.5697,0.00,0.00,56.42,43.58
9c 3c 2d,2.66981,57.71,97.3139,124.898,42.29,22.222,58.3912,0.00,5.40,58.14,36.47
9c 3d 3c,1.30455,55.98,96.6921,127.952,44.02,24.3627,61.4895,0.00,6.90,54.68,38.42
9c 3d 2c,2.51314,57.76,97.3127,124.805,42.24,22.2467,58.515,0.00,5.55,57.90,36.55
9c 4c 2c,1.10215,60.01,99.4263,122.728,39.99,23.4467,65.1459,0.00,0.11,56.23,43.65
9c 4c 2d,2.8257,58.03,97.3452,124.255,41.97,22.3217,59.0973,0.00,5.33,58.21,36.46
9c 4c 3c,1.79905,59.98,99.1977,122.504,40.02,23.5988,65.5222,0.00,0.14,56.75,43.10
9c 4c 3d,3.60594,58.00,97.2476,124.199,42.00,22.0372,58.2995,0.00,5.86,58.94,35.20
9c 4d 4c,1.15344,56.47,96.7713,126.941,43.53,24.608,62.8112,0.00,6.07,55.17,38.76
9c 4d 2c,2.52824,58.19,97.4445,124.037,41.81,22.2679,59.1825,0.00,5.04,58.41,36.55
9c 4d 3c,3.46562,58.09,97.2787,124.035,41.91,22.0369,58.4309,0.00,5.77,59.00,35.23
9c 5c 2c,1.65142,59.92,99.4104,122.897,40.08,23.385,64.825,0.00,0.22,56.55,43.24
9c 5c 2d,3.53377,58.25,97.9447,124.548,41.75,21.3613,56.8522,0.00,5.59,59.29,35.12
9c 5c 3c,2.12514,59.66,99.319,123.312,40.34,23.3897,64.4264,0.00,0.17,57.14,42.69
9c 5c 3d,4.15264,57.42,97.4587,125.728,42.58,21.7195,56.675,0.00,5.25,60.04,34.70
9c 5c 4c,2.31682,60.18,99.385,122.328,39.82,23.3318,65.1058,0.00,0.33,56.90,42.77
9c 5c 4d,4.51602,57.92,97.3678,124.533,42.08,21.9442,57.9374,0.00,5.00,60.62,34.38
9c 5d 5c,2.39204,56.80,97.3192,126.923,43.20,24.1641,62.1459,0.00,4.37,57.71,37.93
9c 5d 2c,3.07559,58.28,98.1064,124.693,41.72,21.1741,56.3925,0.00,5.39,59.42,35.19
9c 5d 3c,3.82991,57.44,97.5163,125.749,42.56,21.6612,56.555,0.00,5.47,59.74,34.79
9c 5d 4c,4.35492,57.93,97.4545,124.603,42.07,21.844,57.6986,0.00,5.36,60.26,34.39
9c 6c 2c,1.20725,59.90,100.095,123.784,40.10,22.5921,62.5961,0.00,0.01,56.31,43.68
9c 6c 2d,3.23834,57.80,98.3171,126.002,42.20,21.0504,55.4231,0.00,4.94,59.25,35.81
9c 6c 3c,1.79433,59.83,100.001,123.811,40.17,22.5917,62.4872,0.00,0.11,56.71,43.18
9c 6c 3d,3.8203,57.21,97.6552,126.447,42.79,21.4365,55.6605,0.00,3.60,61.85,34.55
9c 6c 4c,1.69759,60.01,100.043,123.496,39.99,22.572,62.71,0.00,0.14,56.74,43.13
9c 6c 4d,3.42729,57.29,97.7247,126.344,42.71,21.4504,55.81,0.00,3.77,61.33,34.90
9c 6c 5c,3.22104,59.37,100.186,124.996,40.63,22.3612,61.1532,0.00,0.00,57.10,42.90
9c 6c 5d,4.68508,56.39,96.8289,127.193,43.61,22.9725,58.5315,0.00,7.60,55.41,36.99
9c 6d 6c,2.6439,56.03,97.315,128.657,43.97,23.9671,60.5624,0.00,4.34,58.06,37.60
9c 6d 2c,2.88864,57.89,98.3908,125.89,42.11,20.9825,55.3686,0.00,4.73,59.45,35.82
9c 6d 3c,3.5955,57.25,97.7469,126.47,42.75,21.3596,55.5165,0.00,3.91,61.46,34.63
9c 6d 4c,3.36315,57.31,97.7737,126.364,42.69,21.4037,55.7138,0.00,4.06,61.16,34.78
9c 6d 5c,4.83177,56.39,96.6647,126.98,43.61,23.1635,59.016,0.00,7.66,55.34,37.00
9c 7c 2c,1.27875,60.27,99.9805,122.879,39.73,22.7744,63.6928,0.00,0.04,56.00,43.97
9c 7c 2d,3.52415,58.12,98.2802,125.266,41.88,21.3009,56.508,0.00,5.60,56.80,37.60
9c 7c 3c,1.92947,59.97,99.8809,123.367,40.03,22.7474,63.1437,0.00,0.02,56.79,43.19
9c 7c 3d,4.26883,57.54,97.5598,125.59,42.46,21.5709,56.4496,0.00,5.02,59.46,35.53
9c 7c 4c,1.83721,60.26,99.9722,122.894,39.74,22.6755,63.3959,0.00,0.00,56.84,43.15
9c 7c 4d,3.88148,57.58,97.7132,125.698,42.42,21.3651,55.9657,0.00,4.83,59.78,35.39
9c 7c 5c,3.52572,58.59,99.5234,125.822,41.41,23.1051,61.9976,0.00,0.01,57.26,42.74
9c 7c 5d,5.95777,55.39,96.538,129.111,44.61,22.8868,56.9996,0.00,9.00,54.08,36.92
9c 7c 6c,2.5404,59.37,98.3505,122.711,40.63,24.4116,66.7566,0.00,0.00,56.73,43.27
9c 7c 6d,4.52306,57.38,97.0755,125.321,42.62,23.2077,60.5014,0.00,8.26,53.01,38.74
9c 7d 7c,3.97704,56.18,97.3318,128.341,43.82,24.2904,61.5868,0.00,5.09,56.35,38.57
9c 7d 2c,3.30197,58.07,98.2304,125.305,41.93,21.3309,56.5238,0.00,6.15,56.25,37.60
9c 7d 3c,4.19082,57.52,97.6251,125.717,42.48,21.4915,56.216,0.00,6.09,58.16,35.75
9c 7d 4c,3.95496,57.51,97.6409,125.77,42.49,21.4179,56.0036,0.00,5.91,58.68,35.40
9c 7d 5c,6.18647,55.29,96.2112,128.899,44.71,23.2692,57.8265,0.00,9.39,53.46,37.15
9c 7d 6c,4.61218,57.40,96.9957,125.17,42.60,23.3167,60.8166,0.00,8.17,53.11,38.72
9c 8c 2c,0.87788,60.84,99.9363,121.678,39.16,22.7828,64.6397,0.00,0.66,55.32,44.02
9c 8c 2d,2.38068,59.28,99.2773,124.048,40.72,20.3233,55.4585,0.00,5.74,55.44,38.81
9c 8c 3c,1.07394,60.93,100.104,121.705,39.07,22.5705,64.1832,0.00,0.97,55.09,43.94
9c 8c 3d,2.4794,59.30,99.2253,123.949,40.70,20.3908,55.665,0.00,5.63,55.77,38.61
9c 8c 4c,1.19806,61.25,100.171,121.137,38.75,22.4761,64.4538,0.00,0.43,56.02,43.56
9c 8c 4d,2.36082,59.29,99.1836,123.908,40.71,20.3437,55.5296,0.00,5.40,56.37,38.23
9c 8c 5c,2.47967,58.87,100.179,126.048,41.13,22.3675,60.4274,0.00,0.00,57.18,42.82
9c 8c 5d,4.12102,56.26,97.3457,128.178,43.74,21.8513,55.5034,0.00,8.85,54.10,37.05
9c 8c 6c,2.41281,59.29,98.6757,123.279,40.71,23.9454,65.3565,0.00,0.00,56.95,43.05
9c 8c 6d,4.70076,56.56,97.1852,127.273,43.44,22.3899,57.2723,0.00,11.45,49.66,38.90
9c 8c 7c,1.68882,58.66,98.8605,124.841,41.34,23.8238,64.0301,0.00,0.00,56.90,43.10
9c 8c 7d,3.09386,57.06,97.9828,127.189,42.94,22.5937,58.4692,0.00,8.03,52.67,39.31
9c 8d 8c,1.9628,57.19,98.397,127.45,42.81,23.2156,60.2528,0.00,6.14,54.06,39.80
9c 8d 2c,2.20403,59.25,99.2708,124.105,40.75,20.3681,55.5382,0.00,5.60,55.82,38.58
9c 8d 3c,2.45984,59.26,99.1925,123.991,40.74,20.4666,55.8179,0.00,5.80,55.68,38.51
9c 8d 4c,2.44345,59.20,99.0838,123.983,40.80,20.4822,55.7769,0.00,5.93,55.93,38.14
9c 8d 5c,4.44151,56.24,97.0743,127.857,43.76,22.2492,56.4933,0.00,9.21,53.53,37.26
9c 8d 6c,4.79651,56.53,96.9483,127.04,43.47,22.7096,58.0442,0.00,11.29,49.77,38.95
9c 8d 7c,3.11166,57.11,97.9356,127.037,42.89,22.6564,58.6874,0.00,7.90,52.82,39.28
9d 9c 2c,0.41342,55.68,95.1981,126.653,44.32,26.6741,66.8683,0.00,10.10,50.78,39.12
9d 9c 3c,0.61236,55.70,95.0529,126.417,44.30,26.7758,67.1523,0.00,9.67,51.48,38.85
9d 9c 4c,0.57517,55.93,94.9714,125.785,44.07,26.8973,67.8115,0.00,9.73,51.24,39.02
9d 9c 5c,1.26769,56.73,96.0421,125.405,43.27,25.6291,65.8117,0.00,7.59,54.40,38.00
9d 9c 6c,1.39933,56.80,96.7774,126.212,43.20,24.9536,64.1791,0.00,6.19,55.05,38.76
9d 9c 7c,2.06178,57.18,96.864,125.49,42.82,24.8834,64.5638,0.00,6.98,53.48,39.54
9d 9c 8c,1.0752,57.55,97.9174,126.036,42.45,23.7136,62.0667,0.00,7.22,52.92,39.86
9h 9d 9c,0.00001,47.81,72.9875,113.088,52.19,42.5282,90.5385,0.07,28.26,32.82,38.84
9d 3c 2c,2.24355,57.92,97.5631,124.765,42.08,22.0706,58.2825,0.00,4.94,58.67,36.39
9d 4c 2c,2.4186,58.30,97.561,123.958,41.70,22.2384,59.2549,0.00,4.68,58.85,36.47
9d 4c 3c,3.32172,58.24,97.4499,123.954,41.76,21.9543,58.4076,0.00,5.22,59.82,34.96
9d 5c 2c,3.28697,58.41,98.1865,124.522,41.59,21.198,56.6293,0.00,4.97,60.13,34.91
9d 5c 3c,3.84114,57.65,97.7291,125.58,42.35,21.5379,56.5023,0.00,4.96,60.53,34.51
9d 5c 4c,4.19919,58.30,97.6782,124.113,41.70,21.6807,57.7648,0.00,4.49,61.60,33.91
9d 6c 2c,2.92608,57.99,98.5656,125.895,42.01,20.8778,55.2241,0.00,4.26,60.15,35.58
9d 6c 3c,3.59889,57.43,97.9831,126.389,42.57,21.1597,55.2229,0.00,3.33,62.41,34.26
9d 6c 4c,3.2437,57.55,98.0319,126.168,42.45,21.2144,55.5342,0.00,3.38,62.06,34.57
9d 6c 5c,4.70708,56.48,96.5655,126.652,43.52,23.3146,59.5215,0.00,6.89,56.68,36.43
9d 7c 2c,3.36327,58.26,98.4152,125.133,41.74,21.2429,56.5457,0.00,5.38,57.26,37.37
9d 7c 3c,4.22599,57.67,97.797,125.616,42.33,21.3993,56.17,0.00,5.16,59.43,35.41
9d 7c 4c,3.88491,57.73,97.8703,125.588,42.27,21.3126,56.0168,0.00,4.97,59.74,35.29
9d 7c 5c,6.20555,55.31,96.0586,128.643,44.69,23.4854,58.393,0.00,8.88,54.30,36.82
9d 7c 6c,4.38532,57.46,97.0584,125.118,42.54,23.2534,60.7386,0.00,7.46,54.22,38.32
9d 8c 2c,2.20076,59.36,99.3988,124.048,40.64,20.3249,55.5621,0.00,5.35,56.01,38.64
9d 8c 3c,2.40474,59.37,99.323,123.916,40.63,20.4203,55.848,0.00,5.59,55.78,38.63
9d 8c 4c,2.41552,59.32,99.235,123.916,40.68,20.409,55.7446,0.00,5.65,56.14,38.22
9d 8c 5c,4.40217,56.28,96.9994,127.663,43.72,22.3995,56.9293,0.00,8.90,53.97,37.13
9d 8c 6c,4.65857,56.49,96.8979,127.063,43.51,22.7948,58.2094,0.00,11.03,50.14,38.82
9d 8c 7c,3.03469,57.04,97.8884,127.112,42.96,22.7168,58.7598,0.00,7.76,53.02,39.21
9h 9d 2c,0.29912,53.80,94.8163,130.544,46.20,26.7556,64.3488,0.00,7.58,56.79,35.63
9h 9d 3c,0.38345,54.15,94.6343,129.451,45.85,26.9028,65.1975,0.00,7.57,57.11,35.32
9h 9d 4c,0.2897,54.60,94.4603,128.141,45.40,27.1471,66.4456,0.00,9.45,54.48,36.07
9h 9d 5c,0.95592,55.45,95.0889,127.033,44.55,26.3387,65.6865,0.00,6.72,57.95,35.33
9h 9d 6c,1.06176,55.94,96.1931,127.382,44.06,25.3057,63.8124,0.00,4.96,58.50,36.53
9h 9d 7c,2.0519,56.10,96.0603,126.836,43.90,25.539,64.6404,0.00,5.76,56.63,37.61
9h 9d 8c,0.92651,56.27,97.2748,128.044,43.73,24.3612,61.9038,0.00,5.72,55.91,38.38
9h 2d 2c,0.97133,54.76,95.2456,128.839,45.24,25.1804,61.8441,0.00,5.07,59.13,35.80
9h 3d 3c,0.99933,54.80,95.9405,129.685,45.20,24.7446,60.8269,0.00,6.11,57.73,36.17
9h 3d 2c,2.70033,56.89,97.2196,126.595,43.11,21.7004,55.925,0.00,1.80,66.33,31.88
9h 4d 4c,0.83286,55.05,96.4268,129.738,44.95,24.6388,60.9109,0.00,6.31,56.96,36.74
9h 4d 2c,2.72522,57.44,97.255,125.425,42.56,21.8352,57.0013,0.00,0.93,67.17,31.90
9h 4d 3c,3.50635,57.40,96.7503,124.844,42.59,21.946,57.2474,0.00,3.40,65.62,30.98
9h 5d 5c,2.24339,55.58,96.1979,128.208,44.42,25.139,62.8819,0.00,3.41,60.87,35.72
9h 5d 2c,3.49412,57.67,97.5993,125.352,42.33,21.0777,55.3319,0.00,2.69,66.70,30.61
9h 5d 3c,3.97629,56.68,97.0655,126.857,43.32,21.4871,55.1097,0.00,3.67,65.43,30.90
9h 5d 4c,4.44197,57.35,96.8046,125.042,42.65,21.9885,57.2793,0.00,3.96,65.21,30.84
9h 6d 6c,2.40736,55.13,96.5841,129.776,44.87,24.5701,60.841,0.00,2.83,61.46,35.71
9h 6d 2c,3.77906,57.23,98.215,127.111,42.77,20.614,53.5586,0.00,1.86,66.21,31.93
9h 6d 3c,4.37843,56.42,97.3347,127.792,43.58,21.2057,54.0651,0.00,2.50,66.06,31.44
9h 6d 4c,3.88193,56.58,97.4964,127.638,43.42,21.1298,54.0725,0.00,2.88,65.38,31.74
9h 6d 5c,4.89734,55.89,96.6207,128.062,44.11,22.7937,57.4133,0.00,6.37,59.78,33.85
9h 7d 7c,3.56423,55.44,96.8051,129.349,44.56,24.8113,61.8634,0.00,4.31,58.52,37.17
9h 7d 2c,4.40086,57.45,98.0862,126.472,42.55,21.2404,55.4635,0.00,3.72,60.87,35.41
9h 7d 3c,5.08573,56.76,97.6225,127.398,43.24,21.1258,54.2875,0.00,4.68,61.43,33.89
9h 7d 4c,4.74705,56.84,97.7346,127.369,43.16,21.006,54.0772,0.00,4.84,61.37,33.79
9h 7d 5c,6.21518,54.18,95.768,130.927,45.82,23.4137,56.7797,0.00,10.78,53.17,36.05
9h 7d 6c,4.78414,57.22,97.4395,126.131,42.78,22.5955,58.6923,0.00,5.52,58.35,36.13
9h 8d 8c,1.74748,56.00,97.6939,129.233,44.00,24.0152,60.6395,0.00,4.87,56.75,38.38
9h 8d 2c,2.92041,58.24,98.875,125.756,41.76,20.5958,54.7999,0.00,3.04,60.30,36.66
9h 8d 3c,3.01113,58.26,98.9888,125.868,41.74,20.476,54.5008,0.00,3.39,59.95,36.65
9h 8d 4c,2.60369,58.10,98.9272,126.135,41.90,20.4057,54.1073,0.00,3.87,59.81,36.32
9h 8d 5c,4.40942,55.42,96.8345,129.436,44.58,22.1601,55.2278,0.00,9.46,54.11,36.43
9h 8d 6c,5.58237,56.23,96.8097,127.527,43.77,22.6813,57.5794,0.00,11.41,50.27,38.32
9h 8d 7c,4.09206,56.90,98.7225,128.509,43.10,21.9309,56.5437,0.00,5.23,56.98,37.79
Ac 2d 2c,0.00078,48.00,95.5105,147.384,52.00,26.8215,57.3142,0.00,10.98,46.54,42.48
Ac 3c 2c,0.64345,60.80,99.4097,121.118,39.20,23.7832,67.4083,0.00,0.11,54.40,45.49
Ac 3c 2d,1.45149,57.26,98.2502,127.107,42.74,23.1172,60.0944,0.21,2.96,55.34,41.48
Ac 3d 3c,0.00144,55.57,104.809,139.704,44.43,16.9295,42.339,0.01,11.73,45.16,43.10
Ac 3d 2c,1.40751,57.22,98.2718,127.225,42.78,23.0712,59.9176,0.30,3.21,54.98,41.51
Ac 4c 2c,0.77336,60.86,99.1007,120.626,39.14,23.9588,68.0074,0.00,1.75,52.61,45.65
Ac 4c 2d,1.70614,57.90,98.4112,125.894,42.10,22.8912,60.4203,0.06,3.87,54.03,42.04
Ac 4c 3c,1.21218,61.10,98.5751,119.513,38.90,24.3478,69.5402,0.00,3.66,50.84,45.50
Ac 4c 3d,2.40539,58.85,98.2565,123.67,41.15,22.7243,61.3623,0.06,4.11,53.95,41.88
Ac 4d 4c,0.00325,55.16,98.8978,132.804,44.84,23.6082,58.503,0.00,7.15,50.08,42.78
Ac 4d 2c,1.58404,57.96,98.4229,125.776,42.04,22.9024,60.5378,0.04,3.99,53.93,42.04
Ac 4d 3c,2.29344,59.02,98.3701,123.465,40.98,22.6468,61.4004,0.02,3.89,54.25,41.83
Ac 5c 2c,0.92459,61.00,98.694,119.844,39.00,24.3088,69.2591,0.00,2.59,51.82,45.59
Ac 5c 2d,1.9028,57.81,98.4133,126.09,42.18,22.7482,59.9167,0.06,4.80,52.99,42.15
Ac 5c 3c,1.12659,61.13,98.639,119.526,38.87,24.3024,69.4685,0.00,3.17,51.43,45.40
Ac 5c 3d,2.402,58.19,98.2285,125.045,41.81,22.8222,60.6487,0.14,4.33,53.39,42.13
Ac 5c 4c,1.74983,61.35,98.4672,118.889,38.65,24.3753,70.0742,0.00,4.44,50.29,45.27
Ac 5c 4d,3.54012,59.52,97.6865,121.572,40.48,23.093,63.3875,0.00,5.71,53.07,41.22
Ac 5d 5c,0.02439,55.32,97.4297,130.464,44.68,25.4247,63.2244,0.00,4.85,52.17,42.98
Ac 5d 2c,1.69149,57.94,98.5023,125.925,42.06,22.745,60.0904,0.03,4.60,53.17,42.21
Ac 5d 3c,2.16369,58.31,98.3246,124.901,41.69,22.8025,60.7762,0.00,4.20,53.71,42.09
Ac 5d 4c,3.34732,59.48,97.7368,121.72,40.52,23.0843,63.298,0.00,5.74,52.95,41.31
Ac 6c 2c,0.48272,61.23,99.9052,120.869,38.77,23.0651,66.0965,0.00,1.42,52.63,45.95
Ac 6c 2d,1.11474,57.74,99.5571,127.725,42.26,21.8945,57.5631,0.00,2.87,55.31,41.82
Ac 6c 3c,0.73473,61.35,100.125,120.898,38.65,22.7982,65.5344,0.00,1.02,53.50,45.48
Ac 6c 3d,1.54867,57.80,99.3158,127.279,42.20,21.8909,57.6381,0.00,2.29,56.32,41.39
Ac 6c 4c,0.93234,61.47,100.277,120.831,38.53,22.6466,65.3131,0.00,0.83,53.87,45.30
Ac 6c 4d,1.72243,58.17,99.3931,126.561,41.83,21.8003,57.9115,0.00,1.93,56.68,41.39
Ac 6c 5c,1.19326,61.67,100.254,120.424,38.33,22.622,65.5718,0.00,1.43,53.51,45.06
Ac 6c 5d,1.90473,59.06,99.3244,124.578,40.94,21.6809,58.8393,0.00,3.34,55.58,41.08
Ac 6d 6c,0.14111,55.21,97.3043,130.558,44.79,25.5445,63.3643,0.00,3.03,54.47,42.50
Ac 6d 2c,0.74077,57.54,99.6294,128.267,42.46,21.8396,57.1451,0.00,3.09,55.02,41.89
Ac 6d 3c,1.21302,57.88,99.6297,127.513,42.12,21.5848,56.9349,0.00,2.11,56.60,41.29
Ac 6d 4c,1.52122,58.20,99.4769,126.604,41.80,21.7402,57.7919,0.00,1.73,56.92,41.35
Ac 6d 5c,1.86495,59.02,99.3556,124.704,40.98,21.6113,58.5915,0.00,3.44,55.48,41.07
Ac 7c 2c,0.49975,61.25,99.9752,120.906,38.75,23.0741,66.163,0.00,0.28,53.77,45.96
Ac 7c 2d,1.48468,57.91,99.7517,127.602,42.09,21.4974,56.7459,0.00,3.55,54.66,41.79
Ac 7c 3c,0.80296,61.16,100.366,121.554,38.84,22.5923,64.6345,0.00,0.01,54.64,45.35
Ac 7c 3d,2.08301,58.00,99.1702,126.66,42.00,21.7712,57.592,0.00,3.21,55.58,41.22
Ac 7c 4c,1.06436,61.29,100.58,121.562,38.71,22.3794,64.2347,0.00,0.02,54.72,45.26
Ac 7c 4d,2.39417,58.29,98.9664,125.767,41.71,21.9362,58.4348,0.00,2.76,56.20,41.04
Ac 7c 5c,1.36886,61.22,100.311,121.366,38.78,22.6504,64.9035,0.00,0.25,54.82,44.93
Ac 7c 5d,2.60453,58.59,98.8824,125.018,41.41,21.9585,58.917,0.00,3.64,55.39,40.97
Ac 7c 6c,0.98956,61.25,100.211,121.197,38.75,22.6655,64.9863,0.00,0.54,54.76,44.70
Ac 7c 6d,1.87875,58.57,99.5849,125.943,41.43,20.8455,55.9075,0.00,4.35,55.66,39.99
Ac 7d 7c,0.43812,55.62,98.2971,130.909,44.38,24.5516,61.4692,0.00,1.41,56.26,42.33
Ac 7d 2c,1.1074,57.79,99.7993,127.915,42.21,21.4759,56.5357,0.00,3.64,54.49,41.87
Ac 7d 3c,1.70071,58.13,99.4576,126.747,41.87,21.4855,57.0103,0.00,3.46,55.29,41.25
Ac 7d 4c,2.16479,58.35,99.1211,125.84,41.65,21.7545,58.0298,0.00,2.90,56.06,41.04
Ac 7d 5c,2.55371,58.55,98.9003,125.133,41.45,21.8736,58.6278,0.00,4.12,54.94,40.94
Ac 7d 6c,1.85652,58.54,99.6961,126.156,41.46,20.7137,55.5091,0.00,4.60,55.36,40.05
Ac 8c 2c,0.21737,61.26,99.1893,119.944,38.74,23.6822,67.9178,0.00,3.78,50.26,45.96
Ac 8c 2d,0.65095,58.41,99.6352,126.36,41.59,21.4693,57.3535,0.00,4.96,53.02,42.03
Ac 8c 3c,0.24024,61.55,99.3939,119.62,38.45,23.4183,67.6718,0.00,3.53,50.71,45.76
Ac 8c 3d,0.68367,58.59,99.4856,125.771,41.41,21.7014,58.2335,0.00,4.57,53.27,42.16
Ac 8c 4c,0.58269,61.74,99.4402,119.31,38.26,23.3848,67.908,0.00,2.58,52.08,45.33
Ac 8c 4d,1.11004,59.47,99.1849,123.544,40.53,21.5232,59.0032,0.00,4.89,54.32,40.79
Ac 8c 5c,0.7661,61.68,99.9211,119.998,38.32,22.8906,66.3737,0.00,1.69,53.31,45.00
Ac 8c 5d,1.30079,59.23,98.9314,123.726,40.77,21.7226,59.2003,0.00,4.42,55.00,40.58
Ac 8c 6c,0.64493,61.89,100.063,119.756,38.11,22.7267,66.2661,0.00,1.04,54.35,44.61
Ac 8c 6d,1.19085,59.17,99.0219,123.967,40.83,21.6196,58.8316,0.00,3.84,56.07,40.09
Ac 8c 7c,0.45876,61.73,99.9693,119.959,38.27,22.8,66.1976,0.00,1.44,54.05,44.51
Ac 8c 7d,1.18816,59.59,99.7904,124.043,40.41,20.4163,56.1385,0.00,5.40,55.20,39.40
Ac 8d 8c,0.00017,53.45,98.7,136.773,46.55,24.5308,58.5587,0.00,5.52,51.04,43.44
Ac 8d 2c,0.42917,58.38,99.5729,126.34,41.62,21.5603,57.559,0.00,4.67,53.37,41.96
Ac 8d 3c,0.47689,58.61,99.6078,125.896,41.39,21.5705,57.9013,0.00,4.45,53.47,42.08
