Aggregation analysis,PioViewer 3.2.9, EV in chips
File, D:\Database\SimpleTree\SRP\b25\SBvBB\Th9d8c.cfr
Action Line,Root CHECK BET 15 RAISE 60 RAISE 970
Flop,Global %,OOP Equity,OOP EV,OOP EQR,IP Equity,IP EV,IP EQR,CALL freq,FOLD freq
Ah 3d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 3d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 4d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 4d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 4d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 5d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 5d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 5d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 5d 4c,0,11.76,-174.417,-824.252,88.24,1228.4,127.71,29.69,70.31
Ah 6d 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 6d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 6d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 6d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 6d 5c,0.00002,16.37,-52.8855,-179.46,83.63,1117.26,122.567,18.27,81.73
Ah 7d 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 7d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 7d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 7d 4c,0,15.54,-59.6466,-213.177,84.45,1122.28,121.913,20.19,79.81
Ah 7d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 7d 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 8d 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 8d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 8d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 8d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 8d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 8d 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 8d 7c,0.00001,20.91,-35.3359,-93.8821,79.09,1098.98,127.48,19.07,80.93
Ah 9d 9c,0,58.06,145.915,139.629,41.94,919.061,201.027,17.61,82.39
Ah 9d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 9d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 9d 4c,0,36.97,71.5878,107.573,63.03,997.198,145.15,13.42,86.58
Ah 9d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 9d 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 9d 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 9d 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Jd Jc,0,20.64,137.985,371.492,79.36,928.97,107.386,15.43,84.57
Ah Jd 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Jd 3c,0,27.84,-12.2561,-24.4537,72.16,1085.09,137.965,8.97,91.03
Ah Jd 4c,0,32.62,-0.88087,-1.50002,67.38,1081.21,147.225,0.74,99.26
Ah Jd 5c,0,32.12,79.8501,138.123,67.88,987.033,133.396,15.51,84.49
Ah Jd 6c,0,32.74,36.4272,61.8204,67.26,1024.91,139.789,21.61,78.39
Ah Jd 7c,0,34.77,31.7417,50.7198,65.23,1038.49,146.056,11.83,88.17
Ah Jd 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Jd 9c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Jd Tc,0,10.18,-136.896,-747.329,89.82,1195.41,122.095,24.71,75.29
Ah Kd Kc,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Kd 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Kd 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Kd 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Kd 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Kd 6c,0,14.72,-19.1255,-72.1706,85.28,1091.65,117.442,9.31,90.69
Ah Kd 7c,0,17.62,4.8129,15.1754,82.38,1072.35,119.423,4.22,95.78
Ah Kd 8c,0,14.95,-309.899,-1151.86,85.05,1344.04,144.975,51.49,48.51
Ah Kd 9c,0,9.46,-141.778,-832.209,90.54,1205.29,122.136,19.23,80.77
Ah Kd Jc,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Kd Qc,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Kd Tc,0,27.38,-3.5369,-7.17689,72.62,1068.76,135.017,17.34,82.66
Ah Qd Qc,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Qd 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Qd 3c,0,33.48,18.4959,30.6911,66.52,1051.57,145.031,12.01,87.99
Ah Qd 4c,0,29.63,10.6381,19.9484,70.37,1068.56,139.304,1.98,98.02
Ah Qd 5c,0,31.84,31.3596,54.7247,68.16,1041.44,140.169,9.01,90.99
Ah Qd 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Qd 7c,0,31.83,14.0086,24.452,68.17,1063.76,143.157,3.56,96.44
Ah Qd 8c,0,35.11,79.8437,126.325,64.89,986.767,139.52,15.81,84.19
Ah Qd 9c,0,45.21,90.5595,111.281,54.79,977.656,163.705,14.05,85.95
Ah Qd Jc,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Qd Tc,0,43.85,31.6754,40.1348,56.15,1040.96,170.069,9.20,90.80
Ah Td Tc,0,20.98,150.067,397.357,79.02,911.619,105.843,21.23,78.77
Ah Td 2c,0,43.15,12.2806,15.8099,56.85,1060.2,171.104,9.37,90.63
Ah Td 3c,0,37.99,60.4744,88.4349,62.01,1012.18,149.752,9.18,90.82
Ah Td 4c,0,35.01,31.1366,49.4032,64.99,1027.46,145.05,24.62,75.38
Ah Td 5c,0,53.21,42.5517,44.4256,46.79,1000.12,196.107,42.12,57.88
Ah Td 6c,0,24.01,14.3724,33.2597,75.99,1050,126.762,18.27,81.73
Ah Td 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Td 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Td 9c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 2d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 3c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 3c 2d,0.00005,22.01,-45.5405,-114.953,77.99,1103.9,129.858,24.88,75.12
Jc 3d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 3d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 4c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 4c 2d,0,12.47,-151.366,-674.207,87.53,1207.33,126.55,27.51,72.49
Jc 4c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 4c 3d,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 4d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 4d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 4d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 5c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 5c 2d,0,16.51,-104.836,-352.842,83.49,1161.81,127.661,26.40,73.60
Jc 5c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 5c 3d,0.00002,25.31,-17.8441,-39.1717,74.69,1075.45,132.095,25.71,74.29
Jc 5c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 5c 4d,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 5d 5c,0.00001,13.31,-69.601,-290.566,86.69,1134.86,120.098,17.30,82.70
Jc 5d 2c,0.00002,20.43,-55.7427,-151.547,79.56,1114.15,128.469,24.83,75.17
Jc 5d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 5d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 6c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 6c 2d,0.00003,19.92,-53.4844,-149.154,80.08,1112.1,127.407,24.59,75.41
Jc 6c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 6c 3d,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 6c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 6c 4d,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 6c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 6c 5d,0.00001,26.44,-3.32602,-6.98768,73.56,1062.78,132.556,23.68,76.32
Jc 6d 6c,0,13.66,-69.3655,-282.02,86.34,1134.49,120.554,17.45,82.55
Jc 6d 2c,0.00005,19.45,-57.0284,-162.879,80.55,1115.78,127.084,24.45,75.55
Jc 6d 3c,0.00002,20.13,-52.0426,-143.613,79.87,1111.03,127.621,24.20,75.80
Jc 6d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 6d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 7c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 7c 2d,0.00005,22.43,-42.9343,-106.329,77.57,1101.48,130.278,24.67,75.33
Jc 7c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 7c 3d,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 7c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 7c 4d,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 7c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 7c 5d,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 7c 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 7c 6d,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 7d 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 7d 2c,0.00003,21.31,-43.2842,-112.854,78.69,1103.81,128.688,22.50,77.50
Jc 7d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 7d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 7d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 7d 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 8c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 8c 2d,0.00002,23.98,-39.8173,-92.2496,76.02,1099.13,132.644,23.83,76.17
Jc 8c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 8c 3d,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 8c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 8c 4d,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 8c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 8c 5d,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 8c 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 8c 6d,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 8c 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 8c 7d,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 8d 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 8d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 8d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 8d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 8d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 8d 6c,0,24.90,-19.9089,-44.42,75.10,1081.51,132.119,21.32,78.68
Jc 8d 7c,0,18.52,-88.0957,-264.277,81.48,1143.82,128.789,27.78,72.22
Jc 9c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 9c 2d,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 9c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 9c 3d,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 9c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 9c 4d,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 9c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 9c 5d,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 9c 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 9c 6d,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 9c 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 9c 7d,0,18.96,-75.602,-221.498,81.04,1134.35,128.419,24.45,75.55
Jc 9c 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 9c 8d,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 9d 9c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 9d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 9d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 9d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 9d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 9d 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 9d 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 9d 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd Jc 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd Jc 3c,0,12.33,-87.1996,-392.909,87.67,1148.61,120.196,21.52,78.48
Jd Jc 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd Jc 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd Jc 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd Jc 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd Jc 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd Jc 9c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh Jd Jc,0,38.05,0.12104,0.17674,61.95,1080.08,159.948,0.88,99.12
Jd Jc Tc,0,31.62,17.6032,30.9297,68.38,1042.69,139.891,22.76,77.24
Jc Tc 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc Tc 2d,0.00003,38.95,39.8411,56.8218,61.05,1019.48,153.21,23.83,76.17
Jc Tc 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc Tc 3d,0.00007,37.96,40.1105,58.6957,62.04,1020.89,150.978,21.97,78.03
Jc Tc 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc Tc 4d,0.00001,37.00,35.1459,52.7712,63.00,1026.65,149.506,21.11,78.89
Jc Tc 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc Tc 5d,0.00002,39.65,27.5768,38.6377,60.35,1034.77,157.307,20.50,79.50
Jc Tc 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc Tc 6d,0.00002,36.45,34.7493,52.9665,63.55,1027.71,148.358,20.38,79.62
Jc Tc 7c,0,7.37,-127.342,-959.837,92.63,1187.35,117.598,23.07,76.93
Jc Tc 7d,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc Tc 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc Tc 8d,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc Tc 9c,0,9.53,-103.337,-602.195,90.46,1165.44,118.191,20.77,79.23
Jc Tc 9d,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc Td Tc,0,26.79,39.3985,81.7082,73.21,1030.47,129.13,12.23,87.77
Jc Td 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc Td 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc Td 4c,0.00003,38.58,27.4267,39.494,61.42,1038.3,155.093,16.78,83.22
Jc Td 5c,0,55.13,74.3414,74.9198,44.87,988.507,202.1,19.95,80.05
Jc Td 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc Td 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc Td 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc Td 9c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd 3c 2c,0.00001,20.71,-54.6416,-146.577,79.29,1112.62,128.739,25.31,74.69
Jd 4c 2c,0,12.99,-143.69,-614.333,87.00,1199.5,126.482,27.69,72.31
Jd 4c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd 5c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd 5c 3c,0.00001,21.46,-41.3752,-107.135,78.55,1099.94,128.475,24.66,75.34
Jd 5c 4c,0,13.89,-135.184,-540.662,86.11,1190.22,126.81,28.53,71.47
Jd 6c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd 6c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd 6c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd 6c 5c,0.00002,22.58,-36.0846,-88.7635,77.41,1095.54,129.834,23.67,76.33
Jd 7c 2c,0.00006,21.91,-43.0874,-109.267,78.09,1101.93,129.453,24.35,75.65
Jd 7c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd 7c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd 7c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd 7c 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd 8c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd 8c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd 8c 4c,0.00001,24.31,-32.2016,-73.6022,75.69,1091.91,132.344,23.39,76.61
Jd 8c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd 8c 6c,0,25.89,-20.9039,-44.8544,74.11,1079.98,133.696,24.09,75.91
Jd 8c 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd 9c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd 9c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd 9c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd 9c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd 9c 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd 9c 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd 9c 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh Jd 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh Jd 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh Jd 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh Jd 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh Jd 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh Jd 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh Jd 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh Jd 9c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh Jd Tc,0,32.02,135.21,234.598,67.98,931.086,125.655,16.16,83.84
Jd Tc 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd Tc 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd Tc 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd Tc 5c,0,54.81,72.0927,73.0791,45.19,992.006,201.375,18.57,81.43
Jd Tc 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd Tc 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd Tc 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd Tc 9c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh 2d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh 3d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh 3d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh 4d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh 4d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh 4d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh 5d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh 5d 2c,0,9.44,-164.767,-969.675,90.56,1219.79,123.573,28.55,71.45
Jh 5d 3c,0,21.09,-44.9541,-118.395,78.91,1101.91,128.118,26.42,73.58
Jh 5d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh 6d 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh 6d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh 6d 3c,0.00002,15.07,-76.1029,-280.593,84.93,1135.55,122.659,23.69,76.31
Jh 6d 4c,0,16.34,-68.8992,-234.292,83.66,1129.53,123.862,22.39,77.61
Jh 6d 5c,0.00003,22.84,-24.0217,-58.4228,77.16,1082.81,128.751,24.40,75.60
Jh 7d 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh 7d 2c,0.00003,16.63,-69.0179,-230.566,83.37,1128.89,124.228,23.22,76.78
Jh 7d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh 7d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh 7d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh 7d 6c,0.00001,24.86,-10.0867,-22.5401,75.14,1071.03,130.77,22.05,77.95
Jh 8d 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh 8d 2c,0,18.23,-68.7507,-209.504,81.77,1130.35,126.823,21.32,78.68
Jh 8d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh 8d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh 8d 5c,0,20.89,-56.0772,-149.163,79.11,1118.21,129.673,20.73,79.27
Jh 8d 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh 8d 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh 9d 9c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh 9d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh 9d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh 9d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh 9d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh 9d 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh 9d 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh 9d 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh Td Tc,0,37.08,95.7469,143.463,62.92,975.007,142.16,11.26,88.74
Jh Td 2c,0.00001,37.48,42.8518,63.5187,62.52,1028.23,150.884,10.90,89.10
Jh Td 3c,0,39.75,55.3146,77.3018,60.25,1004.57,152.976,23.21,76.79
Jh Td 4c,0,26.31,-9.82889,-20.7577,73.70,1086.94,135.313,4.28,95.72
Jh Td 5c,0,36.12,72.7374,111.87,63.88,995.992,143.047,13.48,86.52
Jh Td 6c,0,40.63,55.3491,75.6864,59.37,1009.67,156.016,17.56,82.44
Jh Td 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh Td 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh Td 9c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 2d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 3c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 3c 2d,0.00001,15.43,-116.897,-420.933,84.57,1175.43,127.509,24.68,75.32
Kc 3d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 3d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 4c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 4c 2d,0.00001,21.44,-34.6602,-89.8082,78.56,1095.25,127.906,22.43,77.57
Kc 4c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 4c 3d,0.00005,37.64,34.9423,51.5729,62.36,1022.79,150.477,25.56,74.44
Kc 4d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 4d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 4d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 5c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 5c 2d,0,12.19,-149.432,-680.842,87.81,1206.85,126.096,25.91,74.09
Kc 5c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 5c 3d,0.00037,35.61,30.7765,48.0153,64.39,1028.27,146.509,24.12,75.88
Kc 5c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 5c 4d,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 5d 5c,0.00001,13.55,-63.0915,-258.692,86.45,1130.26,119.944,15.20,84.80
Kc 5d 2c,0.00001,19.73,-33.3833,-94.0226,80.28,1096.49,125.313,19.67,80.33
Kc 5d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 5d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 6c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 6c 2d,0.00001,19.61,-36.607,-103.694,80.39,1099.09,125.434,20.35,79.65
Kc 6c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 6c 3d,0.00045,36.48,31.6357,48.1749,63.52,1027.15,148.36,24.40,75.60
Kc 6c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 6c 4d,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 6c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 6c 5d,0.00027,37.87,38.909,57.0825,62.13,1021.78,150.874,22.32,77.68
Kc 6d 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 6d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 6d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 6d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 6d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 7c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 7c 2d,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 7c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 7c 3d,0.00001,21.08,-30.2125,-79.6078,78.91,1092.29,126.985,20.80,79.20
Kc 7c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 7c 4d,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 7c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 7c 5d,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 7c 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 7c 6d,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 7d 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 7d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 7d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 7d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 7d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 7d 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 8c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 8c 2d,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 8c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 8c 3d,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 8c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 8c 4d,0.00003,20.93,-34.7354,-92.1846,79.07,1096.56,127.236,21.08,78.92
