Aggregation analysis,PioViewer 3.2.9, EV in chips
File, D:\Database\SimpleTree\SRP\b25\SBvBB\Jc6c2d.cfr
Action Line,Root
Flop,Global %,OOP Equity,OOP EV,OOP EQR,IP Equity,IP EV,IP EQR,BET 15 freq,CHECK freq
9c 6c 4c,100,53.38,27.6921,86.4627,46.62,24.5214,87.6634,64.22,35.78
9c 6c 4d,100,53.85,26.4583,81.8865,46.15,24.5096,88.5177,48.33,51.67
9c 6c 5c,100,52.55,26.4702,83.9602,47.45,25.919,91.0304,44.27,55.73
9c 6c 5d,100,52.89,25.1874,79.3644,47.11,26.2596,92.9098,28.13,71.87
9c 6d 6c,100,55.12,26.8643,81.2333,44.88,25.0446,93.0011,34.40,65.60
9c 6d 2c,100,54.14,27.1539,83.5971,45.86,23.8393,86.6313,55.24,44.76
9c 6d 3c,100,53.68,26.2301,81.4408,46.32,24.766,89.1109,46.85,53.15
9c 6d 4c,100,53.83,26.4693,81.9467,46.17,24.4963,88.4365,49.20,50.80
9c 6d 5c,100,52.82,25.0419,79.0095,47.18,26.4479,93.4383,26.36,73.64
9c 7c 2c,100,53.76,28.2188,87.4883,46.24,24.2459,87.3864,62.26,37.74
9c 7c 2d,100,53.98,26.4343,81.6119,46.02,25.0243,90.6358,39.13,60.87
9c 7c 3c,100,53.25,27.4165,85.806,46.75,24.984,89.0754,53.90,46.10
9c 7c 3d,100,53.54,25.6191,79.7444,46.46,25.6981,92.1954,32.93,67.07
9c 7c 4c,100,53.26,27.3962,85.7312,46.74,25.0305,89.2541,53.25,46.75
9c 7c 4d,100,53.68,25.9581,80.5954,46.32,25.2673,90.9155,37.82,62.18
9c 7c 5c,100,51.97,25.6526,82.271,48.03,27.0157,93.7416,28.96,71.04
9c 7c 5d,100,52.26,23.884,76.1633,47.73,27.9693,97.6548,5.41,94.59
9c 7c 6c,100,52.78,26.9593,85.1351,47.22,25.5641,90.2258,46.60,53.40
9c 7c 6d,100,52.91,25.8446,81.4032,47.09,25.7903,91.2896,32.78,67.22
9c 7d 7c,100,54.79,25.7739,78.4073,45.21,26.6064,98.0767,10.87,89.13
9c 7d 2c,100,54.04,26.6471,82.1807,45.96,24.7782,89.8577,42.40,57.60
9c 7d 3c,100,53.52,25.6607,79.9111,46.48,25.6555,91.9934,33.96,66.04
9c 7d 4c,100,53.57,25.8204,80.3262,46.43,25.4402,91.3295,36.35,63.65
9c 7d 5c,100,52.11,23.625,75.5595,47.89,28.267,98.3774,3.44,96.56
9c 7d 6c,100,52.83,25.7486,81.2303,47.17,25.9272,91.6104,31.59,68.41
9c 8c 2c,100,54.44,29.1229,89.154,45.56,23.2605,85.0968,71.83,28.17
9c 8c 2d,100,54.81,27.6684,84.1393,45.19,23.6122,87.0785,55.96,44.04
9c 8c 3c,100,54.23,28.6583,88.07,45.77,23.7713,86.5678,65.14,34.86
9c 8c 3d,100,54.78,27.5596,83.8553,45.22,23.7289,87.4496,54.42,45.58
9c 8c 4c,100,54.23,28.4003,87.2786,45.77,24.0742,87.6691,59.90,40.10
9c 8c 4d,100,55.09,27.8678,84.3132,44.91,23.3318,86.5826,56.38,43.62
9c 8c 5c,100,52.71,26.8062,84.7603,47.29,25.6659,90.4553,44.95,55.05
9c 8c 5d,100,53.22,25.5361,79.9715,46.78,25.9422,92.4247,25.96,74.04
9c 8c 6c,100,52.62,26.6812,84.5079,47.38,25.957,91.3094,39.20,60.80
9c 8c 6d,100,52.83,25.0711,79.0925,47.17,26.8721,94.95,13.45,86.55
9c 8c 7c,100,53.13,27.7447,87.0399,46.87,24.8306,88.289,51.62,48.38
9c 8c 7d,100,53.25,26.6763,83.4987,46.75,25.284,90.1327,35.79,64.21
9c 8d 8c,100,55.95,28.3326,84.4023,44.05,23.6888,89.6235,50.13,49.87
9c 8d 2c,100,54.86,27.834,84.5616,45.14,23.4306,86.5101,59.15,40.85
9c 8d 3c,100,54.74,27.5402,83.8504,45.26,23.7719,87.5399,55.02,44.98
9c 8d 4c,100,54.97,27.6716,83.9029,45.03,23.5897,87.3066,54.68,45.32
9c 8d 5c,100,53.05,25.2151,79.2196,46.95,26.3721,93.616,21.83,78.17
9c 8d 6c,100,52.73,24.9153,78.7438,47.27,27.0621,95.4267,12.39,87.61
9c 8d 7c,100,53.22,26.5962,83.2956,46.78,25.4013,90.4924,34.82,65.18
9d 9c 2c,100,56.80,29.8754,87.6683,43.20,21.3042,82.1857,89.28,10.72
9d 9c 3c,100,56.68,29.4867,86.7064,43.32,21.6734,83.3838,84.55,15.45
9d 9c 4c,100,56.89,29.6591,86.8899,43.11,21.529,83.2332,84.73,15.27
9d 9c 5c,100,55.99,28.8755,85.95,44.01,22.3916,84.8032,74.84,25.16
9d 9c 6c,100,55.80,28.9998,86.6257,44.20,22.3388,84.2247,74.06,25.94
9d 9c 7c,100,55.58,28.4407,85.2906,44.42,23.2599,87.2652,59.35,40.65
9d 9c 8c,100,56.30,29.5601,87.5083,43.70,22.0716,84.1777,73.54,26.46
9h 9d 9c,100,58.54,33.0881,94.2114,41.46,17.6395,70.9015,100.00,0.00
9d 3c 2c,100,54.96,27.7524,84.1585,45.04,23.1433,85.6408,65.03,34.97
9d 4c 2c,100,55.15,27.729,83.795,44.85,23.2252,86.3116,63.46,36.54
9d 4c 3c,100,54.59,26.6633,81.409,45.41,24.3579,89.3939,50.73,49.27
9d 5c 2c,100,54.30,26.7459,82.0971,45.70,24.2941,88.5946,50.96,49.04
9d 5c 3c,100,54.04,26.1327,80.5896,45.96,24.8754,90.216,45.64,54.36
9d 5c 4c,100,54.16,25.7474,79.2394,45.84,25.3911,92.3084,39.62,60.38
9d 6c 2c,100,54.12,27.1255,83.534,45.88,23.8609,86.6798,55.59,44.41
9d 6c 3c,100,53.69,26.2512,81.4856,46.31,24.7233,88.9834,47.77,52.23
9d 6c 4c,100,53.92,26.6141,82.2644,46.08,24.3088,87.9225,51.89,48.11
9d 6c 5c,100,52.95,25.1999,79.3256,47.05,26.2443,92.9585,28.58,71.42
9d 7c 2c,100,54.03,26.616,82.1067,45.97,24.815,89.9631,42.39,57.61
9d 7c 3c,100,53.53,25.6869,79.9695,46.47,25.6218,91.9031,34.59,65.41
9d 7c 4c,100,53.65,25.9591,80.6378,46.35,25.2795,90.9085,38.55,61.45
9d 7c 5c,100,52.14,23.6386,75.556,47.86,28.2688,98.4501,3.21,96.79
9d 7c 6c,100,52.96,25.9463,81.6522,47.04,25.6822,90.996,34.29,65.71
9d 8c 2c,100,54.86,27.8479,84.6015,45.14,23.4152,86.4563,59.65,40.35
9d 8c 3c,100,54.77,27.6129,84.024,45.23,23.6827,87.2716,56.39,43.61
9d 8c 4c,100,54.99,27.7264,84.0343,45.01,23.5207,87.0953,55.76,44.24
9d 8c 5c,100,53.07,25.254,79.3126,46.93,26.3328,93.5153,22.55,77.45
9d 8c 6c,100,52.81,25.039,79.0152,47.19,26.9144,95.0666,14.08,85.92
9d 8c 7c,100,53.27,26.7089,83.5631,46.73,25.2676,90.1213,36.49,63.51
9h 9d 2c,100,56.87,29.9467,87.7623,43.13,20.8563,80.5964,89.51,10.49
9h 9d 3c,100,56.86,29.7415,87.1777,43.14,20.9918,81.0997,87.71,12.29
9h 9d 4c,100,57.18,30.064,87.6334,42.82,20.6658,80.4325,90.78,9.22
9h 9d 5c,100,56.28,28.9457,85.721,43.72,21.8687,83.3646,78.97,21.03
9h 9d 6c,100,56.00,29.0315,86.4054,44.00,21.9202,83.0283,78.30,21.70
9h 9d 7c,100,55.66,28.1138,84.1764,44.34,23.2769,87.503,61.39,38.61
9h 9d 8c,100,56.36,29.2517,86.5093,43.64,22.2064,84.8008,74.21,25.79
9h 2d 2c,100,56.18,27.5237,81.6579,43.82,24.1027,91.6666,43.31,56.69
9h 3d 3c,100,56.18,27.2415,80.8111,43.82,24.4055,92.8319,39.45,60.55
9h 3d 2c,100,54.77,26.9014,81.8678,45.23,23.8634,87.9254,52.84,47.16
9h 4d 4c,100,56.77,28.6457,84.0956,43.23,22.8367,88.0477,56.87,43.13
9h 4d 2c,100,55.07,27.0722,81.9322,44.93,23.7012,87.9195,54.00,46.00
9h 4d 3c,100,54.55,25.9936,79.419,45.45,24.921,91.3852,40.87,59.13
9h 5d 5c,100,55.68,26.9927,80.8013,44.32,24.6278,92.6071,40.19,59.81
9h 5d 2c,100,54.33,26.2515,80.5326,45.67,24.5234,89.4928,44.46,55.54
9h 5d 3c,100,54.02,25.4878,78.6372,45.98,25.3367,91.8388,36.64,63.36
9h 5d 4c,100,54.10,24.9566,76.8804,45.90,26.0639,94.6461,28.98,71.02
9h 6d 6c,100,55.34,26.6284,80.1965,44.66,25.0454,93.4673,34.24,65.76
9h 6d 2c,100,54.06,26.4597,81.5823,45.94,24.2877,88.1049,46.14,53.86
9h 6d 3c,100,53.69,25.6178,79.5292,46.31,25.1643,90.5575,37.91,62.09
9h 6d 4c,100,53.93,26.0678,80.562,46.07,24.6176,89.0569,43.42,56.58
9h 6d 5c,100,52.94,24.7137,77.8025,47.06,26.5937,94.1859,23.88,76.12
9h 7d 7c,100,54.91,25.1871,76.4536,45.09,26.985,99.7392,9.52,90.48
9h 7d 2c,100,53.96,25.9351,80.1016,46.04,25.2751,91.5032,34.80,65.20
9h 7d 3c,100,53.53,25.028,77.9188,46.47,26.1001,93.6179,26.85,73.15
9h 7d 4c,100,53.68,25.3779,78.7968,46.32,25.6385,92.2476,31.93,68.07
9h 7d 5c,100,52.22,22.9838,73.3562,47.78,28.6884,100.071,0.24,99.76
9h 7d 6c,100,52.87,25.4349,80.1811,47.13,26.0622,92.1638,30.76,69.24
9h 8d 8c,100,56.03,27.8956,82.9847,43.97,23.9152,90.6412,50.88,49.12
9h 8d 2c,100,54.78,27.2271,82.8426,45.22,23.7193,87.4159,55.91,44.09
9h 8d 3c,100,54.77,27.1151,82.5178,45.23,23.8342,87.8191,54.77,45.23
9h 8d 4c,100,55.12,27.4594,83.0266,44.88,23.3435,86.6927,59.70,40.30
9h 8d 5c,100,53.19,24.8435,77.8435,46.81,26.5031,94.3666,21.81,78.19
9h 8d 6c,100,52.75,24.3266,76.8583,47.25,27.5631,97.2288,5.44,94.56
9h 8d 7c,100,53.22,26.3777,82.6094,46.78,25.5913,91.1718,29.57,70.43
Ac 2d 2c,100,56.39,29.1905,86.2767,43.61,23.5477,89.992,43.88,56.12
Ac 3c 2c,100,54.20,28.4463,87.4713,45.80,24.7602,90.1056,41.15,58.85
Ac 3c 2d,100,54.57,27.0475,82.6005,45.43,25.6732,94.1961,24.53,75.47
Ac 3d 3c,100,56.28,28.927,85.6644,43.72,23.8799,91.0328,38.24,61.76
Ac 3d 2c,100,54.58,27.0863,82.7117,45.42,25.6407,94.087,25.03,74.97
Ac 4c 2c,100,54.29,28.3317,86.982,45.71,24.8288,90.5234,41.12,58.88
Ac 4c 2d,100,54.85,27.4299,83.353,45.15,25.0556,92.4838,35.24,64.76
Ac 4c 3c,100,53.88,27.7645,85.8898,46.12,25.3573,91.6275,35.17,64.83
Ac 4c 3d,100,54.38,26.8574,82.3082,45.62,25.5299,93.2779,33.01,66.99
Ac 4d 4c,100,56.19,29.3174,86.9533,43.81,23.2964,88.6342,53.77,46.23
Ac 4d 2c,100,54.98,27.7179,84.0199,45.02,24.7374,91.585,39.34,60.66
Ac 4d 3c,100,54.51,27.0994,82.8616,45.49,25.2572,92.5325,36.35,63.65
Ac 5c 2c,100,54.00,27.7671,85.6931,46.00,25.4359,92.1691,33.11,66.89
Ac 5c 2d,100,54.75,27.3467,83.2469,45.25,24.9867,92.0326,38.83,61.17
Ac 5c 3c,100,53.81,27.5115,85.2097,46.19,25.6707,92.63,30.89,69.11
Ac 5c 3d,100,54.41,26.8295,82.1878,45.59,25.4965,93.2032,34.29,65.71
Ac 5c 4c,100,53.36,26.9062,84.0442,46.64,26.2202,93.6915,26.23,73.77
Ac 5c 4d,100,53.91,25.9532,80.2345,46.09,26.4233,95.5524,23.45,76.55
Ac 5d 5c,100,55.94,28.8276,85.882,44.06,23.7593,89.8834,55.25,44.75
Ac 5d 2c,100,54.97,27.8462,84.4295,45.03,24.4331,90.4317,46.08,53.92
Ac 5d 3c,100,54.62,27.2844,83.2588,45.38,24.9835,91.7523,41.06,58.94
Ac 5d 4c,100,53.99,26.1682,80.7756,46.01,26.1943,94.894,26.30,73.70
Ac 6c 2c,100,54.63,29.0244,88.5427,45.37,24.0433,88.3298,53.78,46.22
Ac 6c 2d,100,55.44,29.2648,87.9773,44.56,22.7043,84.9202,69.64,30.36
Ac 6c 3c,100,54.25,28.5004,87.5581,45.75,24.5444,89.4157,47.44,52.56
Ac 6c 3d,100,55.03,28.544,86.4526,44.97,23.4271,86.8215,62.24,37.76
Ac 6c 4c,100,53.99,28.3294,87.445,46.01,24.6499,89.3007,48.54,51.46
Ac 6c 4d,100,54.80,28.5499,86.8371,45.20,23.2721,85.8037,67.37,32.63
Ac 6c 5c,100,53.86,27.6992,85.7073,46.14,25.3438,91.5543,37.21,62.79
Ac 6c 5d,100,54.87,28.2209,85.7281,45.13,23.6764,87.4286,61.77,38.23
Ac 6d 6c,100,55.66,28.5718,85.5477,44.34,23.9967,90.2085,52.14,47.86
Ac 6d 2c,100,55.72,29.8673,89.3382,44.28,22.0078,82.8345,79.89,20.11
Ac 6d 3c,100,55.29,29.0844,87.6648,44.71,22.7864,84.9504,71.08,28.92
Ac 6d 4c,100,54.93,28.8233,87.459,45.07,22.9612,84.9041,71.44,28.56
Ac 6d 5c,100,54.90,28.254,85.7685,45.10,23.612,87.2647,63.01,36.99
Ac 7c 2c,100,54.28,28.6009,87.8183,45.72,24.5159,89.3705,47.88,52.12
Ac 7c 2d,100,54.95,28.5485,86.5863,45.05,23.4352,86.7044,60.58,39.42
Ac 7c 3c,100,53.87,28.0565,86.8062,46.13,25.0367,90.4535,41.55,58.45
Ac 7c 3d,100,54.51,27.7798,84.9413,45.49,24.1987,88.6554,52.45,47.55
Ac 7c 4c,100,53.46,27.8002,86.666,46.54,25.2272,90.347,42.44,57.56
Ac 7c 4d,100,54.08,27.6131,85.0935,45.92,24.2361,87.9727,55.93,44.07
Ac 7c 5c,100,53.22,27.081,84.8086,46.78,26.0432,92.7855,29.99,70.01
Ac 7c 5d,100,54.18,27.3964,84.2747,45.82,24.5195,89.1895,51.31,48.69
Ac 7c 6c,100,53.66,27.749,86.183,46.34,25.2759,90.9129,37.09,62.91
Ac 7c 6d,100,54.51,28.236,86.3363,45.49,23.5872,86.4148,58.10,41.90
Ac 7d 7c,100,54.99,27.3213,82.8018,45.01,25.4859,94.3782,30.45,69.55
Ac 7d 2c,100,55.22,29.1386,87.9485,44.78,22.7687,84.7414,69.73,30.27
Ac 7d 3c,100,54.76,28.3245,86.2068,45.24,23.5857,86.8929,60.41,39.59
Ac 7d 4c,100,54.20,27.8768,85.7236,45.80,23.9403,87.117,59.46,40.54
Ac 7d 5c,100,54.20,27.4178,84.3164,45.80,24.482,89.083,51.87,48.13
Ac 7d 6c,100,54.48,28.2261,86.352,45.52,23.6084,86.4375,57.84,42.16
Ac 8c 2c,100,55.52,29.4576,88.4264,44.48,23.7059,88.83,50.85,49.15
Ac 8c 2d,100,56.62,29.8092,87.7433,43.38,22.1325,85.0374,69.57,30.43
Ac 8c 3c,100,55.44,29.2523,87.9391,44.56,23.9174,89.4581,48.12,51.88
Ac 8c 3d,100,56.63,29.7756,87.6386,43.37,22.1883,85.2587,68.97,31.03
Ac 8c 4c,100,54.92,28.6694,87.0036,45.08,24.4113,90.2515,44.85,55.15
Ac 8c 4d,100,56.24,29.3304,86.9243,43.76,22.4383,85.4546,68.31,31.69
Ac 8c 5c,100,54.44,28.0731,85.9479,45.56,25.0123,91.496,38.55,61.45
Ac 8c 5d,100,55.84,28.9551,86.4292,44.16,22.7624,85.9008,65.84,34.16
Ac 8c 6c,100,54.58,28.1961,86.1001,45.42,24.9271,91.4685,37.12,62.88
Ac 8c 6d,100,55.91,28.929,86.2439,44.09,22.9588,86.7783,60.44,39.56
Ac 8c 7c,100,54.51,28.4011,86.8417,45.49,24.6526,90.3174,39.82,60.18
Ac 8c 7d,100,55.62,29.2277,87.5812,44.38,22.5578,84.715,60.24,39.76
Ac 8d 8c,100,57.24,30.3873,88.4842,42.76,22.1676,86.3965,72.79,27.21
Ac 8d 2c,100,56.86,30.3366,88.9171,43.14,21.5487,83.2569,78.11,21.89
Ac 8d 3c,100,56.85,30.2568,88.6994,43.15,21.6426,83.5997,77.13,22.87
Ac 8d 4c,100,56.32,29.5267,87.371,43.68,22.2137,84.7676,71.63,28.37
Ac 8d 5c,100,55.82,28.9154,86.3289,44.18,22.8017,86.0261,65.86,34.14
Ac 8d 6c,100,55.85,28.8462,86.0821,44.15,23.0666,87.0765,59.36,40.64
Ac 8d 7c,100,55.58,29.1523,87.4214,44.42,22.6589,85.0143,59.41,40.59
Ac 9c 2c,100,56.56,30.1349,88.7989,43.44,23.1889,88.9696,48.53,51.47
Ac 9c 2d,100,58.09,31.0412,89.0607,41.91,21.0728,83.8017,74.21,25.79
Ac 9c 3c,100,56.41,29.7892,88.0164,43.59,23.5175,89.9158,45.41,54.59
Ac 9c 3d,100,58.07,30.8574,88.5672,41.93,21.2083,84.2961,74.40,25.60
Ac 9c 4c,100,56.34,29.6863,87.8263,43.66,23.6044,90.0972,46.00,54.00
Ac 9c 4d,100,58.27,31.3479,89.661,41.73,20.616,82.3408,83.70,16.30
Ac 9c 5c,100,55.63,28.8623,86.4771,44.37,24.3664,91.5193,38.92,61.08
Ac 9c 5d,100,57.53,30.4237,88.1328,42.47,21.3987,83.9836,74.41,25.59
Ac 9c 6c,100,55.75,29.2144,87.3441,44.25,24.009,90.4207,42.25,57.75
Ac 9c 6d,100,57.64,31.067,89.827,42.36,20.7664,81.7106,80.35,19.65
Ac 9c 7c,100,55.48,28.6567,86.0936,44.52,24.6353,92.2171,32.18,67.82
Ac 9c 7d,100,57.16,29.7757,86.8227,42.84,22.3178,86.8225,56.03,43.97
Ac 9c 8c,100,56.22,29.3951,87.1406,43.78,23.7914,90.5746,39.33,60.67
Ac 9c 8d,100,58.06,30.744,88.25,41.94,21.3504,84.8498,58.55,41.45
Ac 9d 9c,100,59.17,33.1804,93.4652,40.83,19.5108,79.6371,98.89,1.11
Ac 9d 2c,100,58.37,31.6597,90.3925,41.63,20.3931,81.6532,85.23,14.77
Ac 9d 3c,100,58.34,31.4286,89.788,41.66,20.5521,82.2187,84.97,15.03
Ac 9d 4c,100,58.40,31.6406,90.2957,41.60,20.276,81.2373,89.60,10.40
Ac 9d 5c,100,57.57,30.4811,88.2437,42.43,21.2949,83.6473,77.90,22.10
Ac 9d 6c,100,57.63,31.0589,89.8267,42.37,20.7758,81.7188,81.55,18.45
Ac 9d 7c,100,57.16,29.7826,86.8326,42.84,22.3155,86.8272,57.00,43.00
Ac 9d 8c,100,58.10,30.8202,88.4045,41.90,21.2635,84.5896,60.32,39.68
Ad Ac 2c,100,57.50,33.0847,95.8946,42.50,19.0256,74.6134,99.98,0.02
Ad Ac 3c,100,57.45,33.0577,95.9,42.55,19.0442,74.5983,99.99,0.01
Ad Ac 4c,100,57.47,33.2687,96.4741,42.53,18.8661,73.9401,99.99,0.01
Ad Ac 5c,100,57.33,33.1505,96.3661,42.67,18.9399,73.9855,99.98,0.02
Ad Ac 6c,100,57.20,33.4329,97.4126,42.80,18.8298,73.3272,100.00,0.00
Ad Ac 7c,100,56.79,32.7556,96.1285,43.21,19.3804,74.7553,99.98,0.02
Ad Ac 8c,100,58.43,34.1141,97.3042,41.57,18.3776,73.6849,99.99,0.01
Ad Ac 9c,100,59.81,35.2343,98.1914,40.19,17.6887,73.346,99.99,0.01
Ah Ad Ac,100,58.44,35.9141,102.422,41.56,16.0076,64.1969,100.00,0.00
Ad Ac Jc,100,59.68,35.4248,98.9258,40.32,17.6605,73.0062,100.00,0.00
Ad Ac Kc,100,58.70,34.4388,97.7892,41.30,18.677,75.3634,99.99,0.01
Ad Ac Qc,100,59.05,34.8778,98.4422,40.95,18.2029,74.085,100.00,0.00
Ad Ac Tc,100,60.04,35.7364,99.1992,39.96,17.3402,72.3263,99.99,0.01
Ac Jc 2c,100,56.59,30.1495,88.7957,43.41,23.2492,89.2615,41.46,58.54
Ac Jc 2d,100,58.29,31.6674,90.5404,41.71,20.6817,82.6474,78.01,21.99
Ac Jc 3c,100,56.52,30.1424,88.8861,43.48,23.2027,88.938,44.46,55.54
Ac Jc 3d,100,58.11,31.5516,90.4942,41.89,20.6863,82.304,81.45,18.55
Ac Jc 4c,100,56.39,29.9687,88.5777,43.61,23.3145,89.0993,46.25,53.75
Ac Jc 4d,100,58.25,31.9497,91.4204,41.75,20.0633,80.0867,94.12,5.88
Ac Jc 5c,100,56.01,29.2803,87.1232,43.99,24.0356,91.0715,37.08,62.92
Ac Jc 5d,100,58.18,31.805,91.1082,41.82,20.0775,80.0186,92.75,7.25
Ac Jc 6c,100,56.11,29.71,88.2486,43.89,23.6082,89.6496,42.27,57.73
Ac Jc 6d,100,58.22,32.6026,93.3297,41.78,19.3655,77.2543,99.92,0.08
Ac Jc 7c,100,55.98,29.3197,87.2937,44.02,24.0351,90.9986,34.28,65.72
Ac Jc 7d,100,58.01,31.7095,91.0967,41.99,20.2729,80.4755,74.87,25.13
Ac Jc 8c,100,57.05,29.8745,87.2753,42.95,23.51,91.2305,31.39,68.61
Ac Jc 8d,100,59.46,32.3547,90.6901,40.54,19.8642,81.6651,70.06,29.94
Ac Jc 9c,100,57.44,30.1676,87.5291,42.56,23.2742,91.1493,31.56,68.44
Ac Jc 9d,100,60.24,33.1666,91.7668,39.76,19.1741,80.3686,74.79,25.21
Ac Jd Jc,100,59.41,34.1357,95.7683,40.59,18.6876,76.7269,99.95,0.05
Ac Jc Tc,100,57.47,30.2182,87.629,42.53,22.7211,89.0476,50.80,49.20
Ac Jc Td,100,60.22,33.8675,93.7286,39.78,17.9554,75.2329,87.03,12.97
Ac Jd 2c,100,58.54,32.2866,91.9164,41.46,20.0655,80.6687,87.85,12.15
Ac Jd 3c,100,58.35,32.1372,91.7876,41.65,20.0973,80.4295,90.54,9.46
Ac Jd 4c,100,58.35,32.2676,92.1654,41.65,19.7772,79.1418,98.30,1.70
Ac Jd 5c,100,58.19,31.891,91.3483,41.81,19.998,79.7093,95.69,4.31
Ac Jd 6c,100,58.17,32.6338,93.4943,41.83,19.4104,77.3465,99.99,0.01
Ac Jd 7c,100,57.99,31.7364,91.2094,42.01,20.262,80.3893,77.28,22.72
Ac Jd 8c,100,59.48,32.4473,90.9212,40.52,19.7612,81.279,73.57,26.43
Ac Jd 9c,100,60.21,33.1686,91.8146,39.79,19.1865,80.3645,75.79,24.21
Ac Jd Tc,100,60.20,33.8367,93.6838,39.80,18.0117,75.4196,87.08,12.92
Ac Kc 2c,100,56.01,29.9819,89.2201,43.99,23.5282,89.137,30.88,69.12
Ac Kc 2d,100,57.30,30.9583,90.0487,42.70,21.749,84.8893,61.86,38.14
Ac Kc 3c,100,55.88,29.6923,88.5551,44.12,23.8066,89.9375,30.00,70.00
Ac Kc 3d,100,57.24,30.7616,89.5671,42.76,21.909,85.3983,61.84,38.16
Ac Kc 4c,100,55.79,29.4988,88.1244,44.21,23.9694,90.3626,30.47,69.53
Ac Kc 4d,100,57.44,31.076,90.1756,42.56,21.4383,83.946,72.33,27.67
Ac Kc 5c,100,55.40,28.8409,86.7627,44.60,24.65,92.1193,25.06,74.94
Ac Kc 5d,100,57.37,30.9921,90.0323,42.63,21.4247,83.7668,72.65,27.35
Ac Kc 6c,100,55.51,29.2567,87.8387,44.49,24.1815,90.5925,29.06,70.94
Ac Kc 6d,100,57.42,31.7143,92.051,42.58,20.5608,80.4823,84.57,15.43
Ac Kc 7c,100,55.19,28.8959,87.2647,44.81,24.5397,91.2702,27.31,72.69
Ac Kc 7d,100,56.96,31.1477,91.1318,43.04,21.0879,81.6687,77.05,22.95
Ac Kc 8c,100,56.11,29.6432,88.0504,43.89,23.8161,90.439,30.87,69.13
Ac Kc 8d,100,58.23,32.3289,92.5327,41.77,20.0065,79.8274,83.11,16.89
Ac Kc 9c,100,56.97,30.0858,88.0202,43.03,23.5216,91.1,26.63,73.37
Ac Kc 9d,100,59.61,33.2534,92.9783,40.39,19.3429,79.8124,80.23,19.77
Ac Kc Jc,100,56.88,30.0431,88.0288,43.12,23.2427,89.8399,37.19,62.81
Ac Kc Jd,100,59.42,33.1918,93.1023,40.58,19.4743,79.9795,71.09,28.91
Ac Kd Kc,100,58.52,33.1495,94.413,41.48,19.7823,79.483,98.86,1.14
Ac Kc Qc,100,56.59,29.9855,88.3065,43.41,23.295,89.4458,36.29,63.71
Ac Kc Qd,100,59.15,33.3887,94.0727,40.85,19.3212,78.8384,70.04,29.96
Ac Kc Tc,100,57.01,30.0523,87.8547,42.99,23.255,90.1598,38.36,61.64
Ac Kc Td,100,59.65,33.3058,93.0559,40.35,19.1942,79.2863,78.68,21.32
Ac Kd 2c,100,57.66,31.7393,91.7505,42.34,20.9567,82.4845,73.95,26.05
Ac Kd 3c,100,57.58,31.5141,91.2132,42.42,21.1287,83.0201,73.77,26.23
Ac Kd 4c,100,57.63,31.5704,91.2965,42.37,20.9158,82.2814,81.61,18.39
Ac Kd 5c,100,57.46,31.2786,90.7232,42.54,21.1117,82.7166,79.72,20.28
Ac Kd 6c,100,57.46,31.9401,92.6411,42.54,20.319,79.6111,91.52,8.48
Ac Kd 7c,100,57.02,31.3744,91.7039,42.98,20.8535,80.8674,83.24,16.76
Ac Kd 8c,100,58.32,32.6197,93.2181,41.68,19.6982,78.7703,90.39,9.61
Ac Kd 9c,100,59.66,33.4695,93.4993,40.34,19.1234,79.0107,85.22,14.78
Ac Kd Jc,100,59.49,33.347,93.4266,40.51,19.3148,79.463,73.83,26.17
Ac Kd Qc,100,59.15,33.4177,94.1561,40.85,19.2893,78.7061,71.31,28.69
Ac Kd Tc,100,59.70,33.4454,93.3666,40.30,19.0596,78.829,81.58,18.42
Ac Qc 2c,100,56.22,30.1291,89.3196,43.78,23.2805,88.626,42.23,57.77
Ac Qc 2d,100,57.61,31.299,90.5412,42.39,21.1424,83.1358,75.13,24.87
Ac Qc 3c,100,56.08,29.871,88.7775,43.92,23.5173,89.2396,40.49,59.51
Ac Qc 3d,100,57.54,31.1746,90.3033,42.46,21.2023,83.2183,76.32,23.68
Ac Qc 4c,100,55.94,29.6995,88.4872,44.06,23.631,89.3884,41.84,58.16
Ac Qc 4d,100,57.67,31.5825,91.27,42.33,20.5539,80.9319,91.54,8.46
Ac Qc 5c,100,55.57,29.011,87.0123,44.43,24.3575,91.3678,32.98,67.02
Ac Qc 5d,100,57.62,31.4614,91.0049,42.38,20.5953,80.9921,90.21,9.79
Ac Qc 6c,100,55.70,29.413,88.0063,44.30,23.9213,90.0024,37.65,62.35
Ac Qc 6d,100,57.70,32.171,92.9338,42.31,19.8247,78.1021,99.79,0.21
Ac Qc 7c,100,55.52,29.0429,87.1906,44.48,24.3828,91.3547,31.11,68.89
Ac Qc 7d,100,57.40,31.4111,91.2026,42.60,20.734,81.1222,84.18,15.82
Ac Qc 8c,100,56.80,29.8264,87.5168,43.20,23.6236,91.1427,30.75,69.25
Ac Qc 8d,100,59.15,32.4748,91.5099,40.85,19.8487,80.9752,76.85,23.15
Ac Qc 9c,100,57.16,30.1135,87.8006,42.84,23.4046,91.0603,30.08,69.92
Ac Qc 9d,100,59.88,33.323,92.7467,40.12,19.1457,79.5385,84.07,15.93
Ac Qc Jc,100,57.09,30.0565,87.7433,42.91,23.1434,89.8945,38.76,61.24
Ac Qc Jd,100,59.74,33.3711,93.1046,40.26,19.0504,78.8593,77.35,22.65
