Aggregation analysis,PioViewer 3.2.9, EV in chips
File, D:\Database\SimpleTree\SRP\b25\SBvBB\3d3h2c.cfr
Action Line,Root BET 15 RAISE 60 RAISE 150
Flop,Global %,OOP Equity,OOP EV,OOP EQR,IP Equity,IP EV,IP EQR,RAISE 970 freq,RAISE 330 freq,CALL freq,FOLD freq
8d 6c 5c,0.00851,57.94,193.043,123.395,42.06,49.9891,66.0318,1.91,10.68,46.87,40.55
8d 7c 2c,0.52594,56.88,189.171,123.169,43.12,53.8302,69.3604,1.02,13.00,45.09,40.89
8d 7c 3c,0.47944,57.05,188.837,122.595,42.95,54.2278,70.1423,0.93,13.25,44.82,40.99
8d 7c 4c,0.19944,56.02,191.563,126.658,43.98,50.7346,64.0825,3.85,11.89,43.33,40.92
8d 7c 5c,0.34346,56.57,190.388,124.653,43.43,52.3824,67.0054,0.74,14.93,43.49,40.83
8d 7c 6c,0.42037,58.03,191.361,122.132,41.97,52.3155,69.2511,0.08,10.38,49.81,39.74
8h 8d 2c,1.36598,60.56,193.151,118.132,39.44,55.5014,78.175,0.00,12.45,41.47,46.08
8h 8d 3c,1.40691,60.64,193.175,117.991,39.36,55.5671,78.4256,0.00,11.53,42.49,45.99
8h 8d 4c,1.18649,59.83,192.409,119.112,40.17,55.5848,76.8717,0.00,9.07,45.85,45.08
8h 8d 5c,1.06732,59.02,192.409,120.753,40.98,55.5066,75.2402,0.00,6.49,48.70,44.81
8h 8d 6c,0.85502,59.49,192.936,120.115,40.51,54.5594,74.825,0.00,6.69,49.68,43.64
8h 8d 7c,0.72528,58.22,193.01,122.789,41.78,54.2843,72.1786,0.00,13.18,42.21,44.62
8h 2d 2c,0.6937,58.12,193.008,122.989,41.88,53.1884,70.5609,0.00,16.36,38.06,45.57
8h 3d 3c,0.50738,58.00,194.418,124.16,42.00,52.2413,69.0942,0.00,15.85,38.32,45.84
8h 3d 2c,0.75218,59.77,187.762,116.341,40.23,56.4684,77.988,0.00,6.57,50.79,42.63
8h 4d 4c,0.72319,59.41,195.309,121.753,40.59,51.2702,70.1776,0.00,10.40,44.72,44.88
8h 4d 2c,0.51784,60.82,186.991,113.876,39.18,56.775,80.4981,0.00,5.93,52.30,41.77
8h 4d 3c,0.4754,61.25,187.233,113.208,38.75,56.7029,81.3047,0.00,6.40,51.88,41.72
8h 5d 5c,0.61231,59.01,195.424,122.646,40.99,51.6607,70.0261,0.00,4.79,49.73,45.48
8h 5d 2c,0.43144,60.64,188.38,115.061,39.36,55.3639,78.1395,0.00,7.09,50.68,42.23
8h 5d 3c,0.38945,60.86,189.426,115.273,39.14,54.411,77.2361,0.00,7.48,50.07,42.45
8h 5d 4c,0.00024,58.49,204.853,129.712,41.51,39.1495,52.3988,0.06,20.21,35.51,44.22
8h 6d 6c,0.39957,59.14,193.717,121.325,40.86,53.002,72.0586,0.00,6.95,48.35,44.70
8h 6d 2c,0.27518,59.35,189.869,118.489,40.65,53.9483,73.7277,0.00,10.93,46.97,42.10
8h 6d 3c,0.26117,59.41,189.661,118.239,40.59,54.2428,74.2409,0.00,10.98,46.78,42.24
8h 6d 4c,0.00203,56.37,195.866,128.696,43.63,46.772,59.5536,0.01,17.07,42.22,40.70
8h 6d 5c,0.00003,47.43,174.002,135.873,52.57,69.6923,73.6506,0.06,14.62,45.43,39.89
8h 7d 7c,0.11947,57.57,196.5,126.408,42.43,50.5484,66.191,0.00,11.82,42.33,45.85
8h 7d 2c,0.43258,57.57,191.798,123.396,42.43,51.6967,67.6853,0.00,14.67,42.70,42.63
8h 7d 3c,0.3889,57.62,191.382,123.019,42.38,52.0797,68.2695,0.00,14.87,42.75,42.39
8h 7d 4c,0.05122,53.76,192.99,132.945,46.24,49.4048,59.3642,0.13,20.01,38.09,41.77
8h 7d 5c,0.27725,56.96,191.646,124.615,43.04,50.5673,65.271,0.00,17.13,42.63,40.25
8h 7d 6c,0.2579,57.53,190.742,122.789,42.47,52.8609,69.1536,0.00,15.10,44.62,40.28
9c 2d 2c,1.07315,58.91,192.508,121.032,41.09,53.2046,71.9344,0.00,6.96,49.31,43.72
9c 3c 2c,0.36476,62.72,192.061,113.41,37.28,55.5106,82.729,0.00,4.51,49.82,45.66
9c 3c 2d,1.42339,60.46,189.235,115.918,39.54,54.3242,76.3333,1.46,7.55,48.97,42.02
9c 3d 3c,0.84976,59.26,193.542,120.955,40.74,52.7261,71.9064,0.00,7.36,48.07,44.57
9c 3d 2c,1.46252,60.37,188.621,115.713,39.63,54.9204,76.9964,1.46,7.39,49.13,42.02
9c 4c 2c,0.37638,62.49,192.198,113.916,37.51,55.3568,81.9848,0.00,5.22,49.20,45.58
9c 4c 2d,1.35701,61.38,189.159,114.13,38.62,54.4316,78.3109,2.00,6.75,49.29,41.96
9c 4c 3c,0.41332,62.48,193.214,114.543,37.52,54.4317,80.5866,0.00,4.75,49.24,46.01
9c 4c 3d,1.12243,61.38,187.692,113.258,38.62,55.4958,79.8274,2.08,7.28,49.35,41.29
9c 4d 4c,1.14583,60.16,194.764,119.902,39.84,51.9621,72.4624,0.00,7.02,47.81,45.17
9c 4d 2c,1.4443,61.19,188.286,113.975,38.81,55.3568,79.232,1.50,6.88,49.60,42.02
9c 4d 3c,1.18446,61.26,187.03,113.078,38.74,56.1993,80.5908,1.08,7.71,50.10,41.10
9c 5c 2c,0.4147,62.71,193.504,114.281,37.29,54.2831,80.8771,0.00,3.96,50.02,46.02
9c 5c 2d,1.00646,61.17,188.851,114.354,38.83,54.3279,77.7193,1.00,9.76,48.48,40.76
9c 5c 3c,0.41994,62.28,194.244,115.506,37.72,53.5393,78.8647,0.00,3.31,50.88,45.81
9c 5c 3d,0.98851,61.03,188.534,114.416,38.97,54.5448,77.7574,1.24,8.54,49.49,40.73
9c 5c 4c,0.42495,62.68,195.201,115.349,37.32,52.7349,78.4949,0.00,3.39,50.68,45.93
9c 5c 4d,0.87034,62.07,188.598,112.541,37.93,54.6088,79.9784,1.40,7.19,50.96,40.45
9c 5d 5c,0.9402,61.09,197.682,119.857,38.91,49.1759,70.2059,0.00,6.84,47.57,45.59
9c 5d 2c,1.08427,60.74,188.11,114.708,39.26,55.0516,77.8966,0.84,9.92,48.22,41.01
9c 5d 3c,1.04503,60.65,187.869,114.726,39.35,55.1729,77.8945,0.55,9.11,49.47,40.86
9c 5d 4c,0.91216,61.73,187.841,112.706,38.27,55.3569,80.3557,0.98,7.57,50.71,40.74
9c 6c 2c,0.31607,62.70,192.541,113.739,37.30,54.8029,81.6192,0.00,4.86,50.24,44.90
9c 6c 2d,0.97244,59.91,189.615,117.213,40.09,53.4948,74.1402,1.68,8.62,48.96,40.74
9c 6c 3c,0.32931,62.35,193.326,114.842,37.65,54.0894,79.8102,0.01,4.03,50.98,44.98
9c 6c 3d,0.95124,60.03,188.137,116.076,39.97,54.6905,76.0161,3.11,5.32,51.71,39.85
9c 6c 4c,0.33444,62.38,193.939,115.145,37.62,53.6225,79.1912,0.00,3.48,51.42,45.10
9c 6c 4d,1.05563,60.22,188.374,115.856,39.78,54.5727,76.2143,2.37,6.15,51.18,40.30
9c 6c 5c,0.25231,62.59,198.478,117.452,37.41,48.9343,72.6642,0.00,5.69,48.15,46.17
9c 6c 5d,0.55269,59.59,189.221,117.602,40.41,53.9356,74.1543,3.16,9.68,45.86,41.31
9c 6d 6c,0.79187,59.86,198.381,122.742,40.14,47.9695,66.3935,0.00,7.73,47.36,44.92
9c 6d 2c,1.00406,59.52,188.761,117.461,40.48,54.3084,74.5322,0.98,10.21,47.65,41.15
9c 6d 3c,0.97809,59.70,187.558,116.365,40.30,55.2398,76.1445,1.68,7.66,50.60,40.07
9c 6d 4c,1.05067,60.04,187.696,115.783,39.96,55.2474,76.8109,1.89,7.35,50.28,40.48
9c 6d 5c,0.52616,59.77,189.051,117.144,40.23,54.2546,74.9258,1.96,10.94,45.71,41.38
9c 7c 2c,0.20009,62.43,192.579,114.242,37.57,54.8176,81.0679,0.00,4.70,49.75,45.56
9c 7c 2d,0.72476,59.22,190.29,119.02,40.78,52.7817,71.8971,2.65,8.38,47.81,41.16
9c 7c 3c,0.22046,62.21,193.983,115.491,37.79,53.4091,78.5149,0.00,4.02,50.43,45.55
9c 7c 3d,0.63331,59.37,188.64,117.687,40.63,53.9538,73.7673,2.79,8.68,48.92,39.60
9c 7c 4c,0.23379,62.25,194.44,115.691,37.75,53.1317,78.1866,0.00,4.45,49.76,45.79
9c 7c 4d,0.74379,59.43,188.611,117.539,40.57,53.9027,73.8167,2.82,8.19,49.55,39.44
9c 7c 5c,0.162,62.00,198.09,118.324,38.00,49.3943,72.2221,0.00,5.06,48.21,46.73
9c 7c 5d,0.10204,57.34,193.465,124.957,42.66,48.4612,63.1142,5.58,7.76,46.90,39.77
9c 7c 6c,0.23888,61.62,194.672,117.001,38.38,52.5208,76.0314,0.00,5.16,48.16,46.68
9c 7c 6d,0.51815,58.67,188.775,119.163,41.33,54.0847,72.7055,1.95,8.84,51.65,37.57
9c 7d 7c,0.28356,59.77,197.198,122.198,40.23,49.7709,68.7291,0.00,9.47,45.10,45.43
9c 7d 2c,0.75215,58.84,189.844,119.491,41.16,53.0901,71.6635,1.75,10.55,46.23,41.48
9c 7d 3c,0.62893,59.11,188.602,118.184,40.89,53.9969,73.3551,2.20,10.47,47.21,40.12
9c 7d 4c,0.70653,59.14,188.579,118.106,40.86,54.0185,73.4403,2.77,9.81,47.34,40.09
9c 7d 5c,0.06783,57.51,193.106,124.37,42.49,48.8928,63.9217,4.79,8.69,46.47,40.05
9c 7d 6c,0.49552,58.80,189.15,119.143,41.20,53.767,72.5006,1.32,9.43,51.42,37.82
9c 8c 2c,0.2247,62.67,192.565,113.797,37.33,54.7387,81.4712,0.00,6.39,49.07,44.54
9c 8c 2d,0.90735,59.83,189.495,117.302,40.17,52.94,73.2186,0.92,10.54,49.85,38.69
9c 8c 3c,0.22842,62.49,193.355,114.607,37.51,53.9823,79.9433,0.00,6.17,48.82,45.00
9c 8c 3d,0.8749,59.92,189.149,116.916,40.08,53.2789,73.8494,1.26,10.61,49.21,38.91
9c 8c 4c,0.24131,62.51,194.385,115.176,37.49,53.0383,78.5926,0.00,5.33,49.51,45.16
9c 8c 4d,0.89011,59.92,188.674,116.623,40.08,53.6276,74.3329,1.52,9.86,50.34,38.28
9c 8c 5c,0.20595,61.61,199.144,119.721,38.39,48.1492,69.6736,0.00,5.87,47.55,46.58
9c 8c 5d,0.40413,57.06,190.793,123.843,42.94,50.8164,65.7451,5.63,6.77,49.54,38.06
9c 8c 6c,0.20196,61.19,194.547,117.762,38.81,52.7055,75.4402,0.00,7.24,45.29,47.47
9c 8c 6d,0.24638,56.74,193.221,126.127,43.26,48.8542,62.7387,6.27,8.25,45.72,39.75
9c 8c 7c,0.18378,61.85,198.217,118.691,38.15,49.1607,71.5954,0.00,8.79,42.87,48.33
9c 8c 7d,0.50483,57.86,192.047,122.939,42.14,51.1479,67.4262,1.07,9.31,50.22,39.39
9c 8d 8c,1.02758,59.38,197.728,123.324,40.62,48.8343,66.7942,0.00,10.41,44.81,44.77
9c 8d 2c,0.92317,59.68,189.252,117.441,40.32,53.2757,73.4136,0.81,11.07,48.97,39.15
9c 8d 3c,0.85965,59.90,189.208,116.993,40.10,53.3416,73.8982,0.58,11.42,48.86,39.14
9c 8d 4c,0.86124,59.93,188.896,116.745,40.07,53.5122,74.1864,1.15,10.55,49.87,38.43
9c 8d 5c,0.34146,57.31,190.717,123.243,42.69,51.011,66.3905,3.18,9.53,49.14,38.15
9c 8d 6c,0.22706,56.91,192.74,125.431,43.09,49.3949,63.6876,4.66,10.08,45.52,39.74
9c 8d 7c,0.49262,58.01,191.894,122.524,41.99,51.3529,67.9374,1.14,8.99,50.47,39.40
9d 9c 2c,2.71797,60.21,192.649,118.499,39.79,55.0912,76.9249,0.00,8.17,46.00,45.83
9d 9c 3c,2.70356,60.25,191.658,117.824,39.75,56.2094,78.5523,0.00,8.34,45.97,45.69
9d 9c 4c,2.71162,60.17,191.295,117.758,39.83,56.5888,78.9229,0.00,8.70,45.52,45.78
9d 9c 5c,2.32738,60.02,193.132,119.187,39.98,54.2673,75.3996,0.00,8.60,46.61,44.79
9d 9c 6c,1.8417,59.12,194.191,121.651,40.88,52.829,71.7974,0.00,8.03,47.65,44.32
9d 9c 7c,1.4206,59.34,192.259,120.001,40.66,54.6495,74.6675,0.00,10.11,45.92,43.97
9d 9c 8c,1.43318,59.46,195.203,121.585,40.54,51.3799,70.4149,0.00,10.29,46.37,43.34
9h 9d 9c,1.84697,58.70,177.762,112.159,41.30,68.9187,92.7085,0.00,21.69,33.00,45.31
9d 3c 2c,1.60858,60.52,188.824,115.558,39.48,54.9463,77.3183,0.01,9.36,48.45,42.18
9d 4c 2c,1.50883,61.39,188.39,113.648,38.61,55.4584,79.8085,0.11,8.88,48.97,42.04
9d 4c 3c,1.25083,61.49,187.234,112.783,38.51,56.2869,81.1932,0.07,9.47,49.13,41.34
9d 5c 2c,1.04082,60.93,188.337,114.48,39.07,55.1507,78.4244,0.00,11.25,47.34,41.41
9d 5c 3c,1.0702,60.89,187.925,114.305,39.11,55.4223,78.7298,0.08,10.18,48.71,41.02
9d 5c 4c,0.97132,62.01,187.192,111.812,37.99,56.1905,82.1632,0.00,8.75,50.91,40.34
9d 6c 2c,0.99461,59.55,188.786,117.407,40.45,54.548,74.9267,0.02,11.36,47.19,41.43
9d 6c 3c,0.98531,59.76,187.608,116.263,40.24,55.477,76.6012,0.37,9.20,50.06,40.37
9d 6c 4c,1.10184,60.20,187.57,115.403,39.80,55.6415,77.6645,0.46,8.38,50.65,40.52
9d 6c 5c,0.56359,60.05,189.289,116.752,39.95,54.5049,75.7922,0.32,13.58,43.84,42.26
9d 7c 2c,0.75709,59.14,189.643,118.769,40.86,53.6826,72.9873,0.37,11.66,46.16,41.81
9d 7c 3c,0.63426,59.24,188.36,117.772,40.76,54.6693,74.5059,0.61,12.06,46.63,40.70
9d 7c 4c,0.74217,59.33,188.245,117.508,40.67,54.7831,74.8386,1.02,11.15,47.28,40.55
9d 7c 5c,0.06594,57.81,191.56,122.719,42.19,50.9533,67.1002,1.64,11.71,46.41,40.24
9d 7c 6c,0.54093,59.00,189.059,118.671,40.99,54.1702,73.4104,0.01,10.79,50.88,38.32
9d 8c 2c,0.92177,59.69,189.107,117.33,40.31,53.7049,74.0248,0.40,11.54,48.65,39.42
9d 8c 3c,0.86102,59.85,189.023,116.974,40.15,53.8011,74.4441,0.37,11.70,48.54,39.39
9d 8c 4c,0.86518,59.87,188.645,116.695,40.13,54.0326,74.8074,0.78,10.96,49.57,38.69
9d 8c 5c,0.35431,57.59,190.234,122.348,42.41,51.8735,67.9485,1.36,11.13,49.08,38.42
9d 8c 6c,0.25952,57.17,192.514,124.723,42.83,49.9733,64.8181,3.59,11.13,45.31,39.97
9d 8c 7c,0.50285,58.17,191.937,122.202,41.83,51.4082,68.2806,0.06,9.85,50.73,39.36
9h 9d 2c,3.09399,60.57,193.421,118.269,39.43,55.0708,77.5967,0.00,15.48,38.16,46.36
9h 9d 3c,3.03501,61.00,192.731,117.017,39.00,55.8935,79.6229,0.00,16.61,36.71,46.69
9h 9d 4c,2.99941,61.13,192.791,116.811,38.87,55.9266,79.9293,0.00,19.14,33.51,47.35
9h 9d 5c,2.29507,59.63,192.873,119.788,40.37,54.8897,75.5449,0.00,11.12,43.67,45.21
9h 9d 6c,1.88836,58.96,193.907,121.816,41.04,53.2425,72.0664,0.00,6.47,49.83,43.70
9h 9d 7c,1.32595,59.61,192.112,119.358,40.39,54.9151,75.5398,0.00,7.22,49.85,42.93
9h 9d 8c,1.46261,60.16,195.217,120.18,39.84,52.0367,72.5671,0.00,9.17,46.95,43.88
9h 2d 2c,0.95857,58.80,192.965,121.545,41.20,53.3416,71.9277,0.00,14.34,40.09,45.57
9h 3d 3c,0.81274,58.80,193.956,122.175,41.20,52.8589,71.2722,0.00,15.80,38.08,46.12
9h 3d 2c,1.4626,61.13,187.473,113.593,38.87,56.5015,80.7461,0.00,6.34,51.63,42.03
9h 4d 4c,1.21096,59.74,196.249,121.662,40.26,51.1788,70.6279,0.00,14.71,38.67,46.62
9h 4d 2c,1.4949,61.93,186.822,111.735,38.07,57.2606,83.5518,0.00,5.31,52.93,41.75
9h 4d 3c,1.1455,62.13,186.693,111.3,37.87,56.8863,83.4423,0.00,5.63,53.49,40.88
9h 5d 5c,0.81972,60.24,197.395,121.358,39.76,49.7199,69.4764,0.00,7.11,46.93,45.95
9h 5d 2c,0.93566,62.02,189.506,113.176,37.98,54.299,79.4177,0.00,8.63,50.09,41.28
9h 5d 3c,0.89279,61.48,189.039,113.875,38.52,54.5478,78.6793,0.00,7.92,50.61,41.47
9h 5d 4c,0.75309,62.97,188.434,110.828,37.03,55.2735,82.9302,0.00,5.87,53.25,40.88
9h 6d 6c,0.72492,58.28,197.9,125.775,41.72,48.496,64.5727,0.00,6.27,48.87,44.86
9h 6d 2c,0.84444,60.57,190.259,116.334,39.43,53.2293,75.0026,0.00,8.26,50.87,40.87
9h 6d 3c,0.8226,59.89,187.462,115.923,40.11,56.0342,77.619,0.00,7.40,51.17,41.43
9h 6d 4c,0.94917,60.23,187.646,115.379,39.77,55.8737,78.0605,0.00,7.59,50.74,41.67
9h 6d 5c,0.36382,59.18,184.644,115.554,40.82,59.0774,80.4067,0.00,20.24,37.34,42.42
9h 7d 7c,0.20788,59.38,195.015,121.643,40.62,52.1556,71.3272,0.00,7.74,47.33,44.93
9h 7d 2c,0.63113,59.93,191.139,118.127,40.07,52.6503,72.9962,0.00,9.77,46.96,43.27
9h 7d 3c,0.49776,59.90,189.302,117.057,40.10,54.2186,75.1079,0.00,11.00,47.04,41.96
9h 7d 4c,0.61178,59.88,189.012,116.901,40.12,54.4109,75.3513,0.00,10.81,47.37,41.81
9h 7d 5c,0.005,55.77,194.849,129.402,44.23,47.8143,60.0561,0.02,17.08,42.19,40.71
9h 7d 6c,0.45828,59.92,186.705,115.4,40.08,56.7796,78.7077,0.00,12.31,49.91,37.78
9h 8d 8c,0.99971,60.24,196.849,121.031,39.76,50.4175,70.4439,0.00,9.20,45.34,45.46
9h 8d 2c,0.95233,61.45,190.468,114.796,38.55,53.2191,76.6984,0.00,10.71,46.86,42.43
9h 8d 3c,0.91757,61.67,190.577,114.457,38.33,53.1095,76.9743,0.00,10.94,46.73,42.33
9h 8d 4c,1.04899,61.75,190.428,114.22,38.25,53.0908,77.1073,0.00,10.78,47.41,41.81
9h 8d 5c,0.33507,56.87,187.361,122.012,43.13,55.0848,70.9607,0.12,16.39,42.74,40.75
9h 8d 6c,0.10316,57.30,188.661,121.948,42.70,54.0087,70.2668,0.00,19.47,38.96,41.57
9h 8d 7c,0.34508,57.76,193.779,124.254,42.24,50.2064,66.0342,0.00,15.51,42.88,41.60
Ac 2d 2c,0.1554,63.83,199.501,115.762,36.17,47.2745,72.6096,0.00,3.11,51.19,45.70
Ac 3c 2c,0.03937,61.96,192.079,114.823,38.04,55.5303,81.0919,0.00,5.51,47.98,46.51
Ac 3c 2d,0.21399,62.35,194.985,115.818,37.65,49.5712,73.1532,5.23,2.64,47.86,44.27
Ac 3d 3c,0.10847,63.76,201.151,116.846,36.24,45.591,69.8883,0.00,3.78,50.08,46.14
Ac 3d 2c,0.20632,62.24,194.884,115.975,37.76,49.7166,73.1414,6.15,2.36,46.84,44.66
Ac 4c 2c,0.06318,61.60,189.703,114.05,38.40,57.6163,83.3668,0.00,10.32,43.40,46.28
Ac 4c 2d,0.38557,62.88,190.542,112.238,37.12,54.0032,80.8163,4.82,3.93,46.89,44.36
Ac 4c 3c,0.09095,61.02,187.282,113.682,38.98,59.733,85.1241,0.00,11.89,42.26,45.85
Ac 4c 3d,0.40333,62.65,185.281,109.542,37.35,57.789,85.9464,4.86,2.03,53.38,39.73
Ac 4d 4c,0.26314,63.84,202.719,117.612,36.16,44.3646,68.1571,0.00,4.29,48.04,47.68
Ac 4d 2c,0.40498,62.68,190.004,112.274,37.32,54.6976,81.4218,5.06,4.79,45.26,44.88
Ac 4d 3c,0.43467,62.54,184.763,109.427,37.46,58.3883,86.5827,2.69,4.00,54.07,39.25
Ac 5c 2c,0.06994,61.36,189.119,114.159,38.64,58.2959,83.8086,0.00,11.36,41.69,46.95
Ac 5c 2d,0.49071,63.72,189.865,110.357,36.28,54.5587,83.5476,4.73,3.97,47.16,44.14
Ac 5c 3c,0.0865,60.86,188.126,114.479,39.14,59.1148,83.9161,0.02,13.33,39.61,47.05
Ac 5c 3d,0.45716,63.33,189.235,110.678,36.67,54.6436,82.7753,4.64,3.14,49.61,42.61
Ac 5c 4c,0.08321,60.72,187.544,114.394,39.28,59.3716,83.9731,0.00,14.49,39.14,46.37
Ac 5c 4d,0.32428,62.54,184.781,109.435,37.46,58.0453,86.0787,4.58,2.95,53.13,39.33
Ac 5d 5c,0.29059,63.67,204.391,118.89,36.33,43.3403,66.2798,0.00,4.22,46.80,48.98
Ac 5d 2c,0.51804,63.41,188.943,110.365,36.59,55.8356,84.7689,3.53,4.71,47.59,44.17
Ac 5d 3c,0.48925,63.08,188.448,110.644,36.92,55.6851,83.795,2.73,4.30,50.70,42.27
Ac 5d 4c,0.35175,62.34,184.139,109.393,37.66,59.0847,87.1696,4.26,2.80,53.34,39.61
Ac 6c 2c,0.08147,61.83,190.995,114.401,38.17,56.6056,82.3975,0.00,10.23,42.90,46.86
Ac 6c 2d,0.80436,64.77,196.577,112.405,35.23,48.754,76.8848,2.34,5.99,46.09,45.57
Ac 6c 3c,0.09603,61.43,191.745,115.615,38.57,55.7893,80.3479,0.00,8.13,45.91,45.97
Ac 6c 3d,0.78878,64.83,194.307,111.003,35.17,50.4962,79.7706,3.49,3.66,48.59,44.26
Ac 6c 4c,0.08525,61.37,192.381,116.107,38.63,54.9104,78.9643,0.00,8.91,46.12,44.96
Ac 6c 4d,0.80671,64.53,192.056,110.228,35.47,52.4718,82.1888,2.54,4.54,50.56,42.36
Ac 6c 5c,0.08816,61.07,193.519,117.37,38.93,53.9099,76.9268,0.00,7.97,46.37,45.66
Ac 6c 5d,0.66654,63.73,193.275,112.33,36.27,50.9222,77.9897,3.34,4.12,52.04,40.50
Ac 6d 6c,0.24768,61.64,205.345,123.393,38.36,42.2913,61.2411,0.00,4.94,46.21,48.84
Ac 6d 2c,0.8661,64.44,195.478,112.354,35.56,50.1087,78.2816,1.28,7.48,45.24,46.00
Ac 6d 3c,0.85923,64.63,192.584,110.362,35.37,52.4683,82.413,1.46,5.06,49.30,44.18
Ac 6d 4c,0.81654,64.30,190.883,109.952,35.70,53.8129,83.7395,1.51,5.08,50.94,42.47
Ac 6d 5c,0.69578,63.59,192.678,112.22,36.41,51.4257,78.4694,1.84,6.06,51.87,40.23
Ac 7c 2c,0.05051,61.37,191.014,115.283,38.63,56.5388,81.3045,0.01,8.98,44.30,46.71
Ac 7c 2d,0.70686,64.04,195.805,113.24,35.96,49.4244,76.3595,1.76,9.47,43.32,45.46
Ac 7c 3c,0.05982,61.13,192.788,116.807,38.87,54.7778,78.2898,0.03,8.24,45.48,46.25
Ac 7c 3d,0.70225,64.07,193.123,111.635,35.93,51.3768,79.4453,3.53,5.50,47.72,43.24
Ac 7c 4c,0.04961,61.01,192.586,116.92,38.99,54.7348,77.9812,0.00,7.27,47.98,44.75
Ac 7c 4d,0.74766,64.03,190.394,110.137,35.97,53.9223,83.2734,2.64,5.81,49.43,42.11
Ac 7c 5c,0.04431,60.49,194.689,119.206,39.51,52.7827,74.2171,0.00,6.99,47.27,45.74
Ac 7c 5d,0.60883,63.17,191.987,112.569,36.83,51.871,78.2369,2.56,5.47,52.00,39.98
Ac 7c 6c,0.06254,60.23,194.094,119.356,39.77,53.3815,74.5677,0.00,4.47,50.37,45.16
Ac 7c 6d,0.51675,60.64,193.2,118.001,39.36,49.5399,69.9241,2.47,6.08,54.38,37.07
Ac 7d 7c,0.17915,61.33,208.657,126.017,38.67,39.3273,56.4934,0.00,5.12,45.53,49.35
Ac 7d 2c,0.76153,63.67,194.936,113.396,36.33,50.5216,77.256,0.96,11.15,41.84,46.05
Ac 7d 3c,0.77224,63.87,191.601,111.114,36.13,53.1946,81.7852,1.12,8.50,46.67,43.71
Ac 7d 4c,0.77049,63.77,189.425,110.016,36.23,55.0977,84.4883,2.06,6.40,49.10,42.44
Ac 7d 5c,0.62987,62.89,190.935,112.439,37.11,52.9229,79.2351,1.68,6.98,51.42,39.91
Ac 7d 6c,0.50438,60.38,191.991,117.761,39.62,50.787,71.2192,1.39,8.53,52.96,37.12
Ac 8c 2c,0.1038,61.56,189.569,114.051,38.44,57.7062,83.4024,0.00,12.77,41.71,45.52
Ac 8c 2d,0.82929,64.82,196.223,112.119,35.18,48.7621,77.0034,1.99,7.79,46.11,44.11
Ac 8c 3c,0.08707,61.09,190.594,115.544,38.91,56.6303,80.8646,0.00,12.83,41.39,45.77
Ac 8c 3d,0.78053,64.65,196.215,112.41,35.35,48.6926,76.5234,2.31,6.44,47.07,44.18
Ac 8c 4c,0.09188,61.68,191.891,115.228,38.32,55.2083,80.0368,0.00,9.82,45.90,44.28
Ac 8c 4d,0.94114,64.80,192.558,110.06,35.20,51.699,81.5941,1.21,12.93,44.29,41.56
Ac 8c 5c,0.07245,61.18,194.355,117.664,38.82,52.8887,75.6837,0.00,8.61,45.87,45.53
Ac 8c 5d,0.91072,64.24,190.999,110.119,35.76,52.9102,82.1996,2.20,6.09,51.72,39.99
Ac 8c 6c,0.06105,60.61,193.699,118.358,39.39,53.4888,75.4463,0.00,7.31,47.58,45.10
Ac 8c 6d,0.72689,63.09,192.036,112.741,36.91,51.4133,77.3778,2.19,4.65,55.55,37.61
Ac 8c 7c,0.07852,60.20,194.664,119.758,39.80,52.6118,73.4444,0.00,4.27,50.86,44.86
Ac 8c 7d,0.58301,60.24,192.827,118.547,39.76,49.4028,69.0362,2.48,5.81,56.46,35.26
Ac 8d 8c,0.41609,62.64,203.362,120.239,37.36,45.1539,67.1481,0.00,0.92,50.45,48.63
Ac 8d 2c,0.90769,64.91,195.474,111.529,35.09,49.9832,79.1439,0.45,10.13,44.22,45.20
Ac 8d 3c,0.85981,64.83,195.43,111.651,35.17,49.9231,78.8563,0.33,8.98,45.85,44.85
Ac 8d 4c,0.96248,64.62,191.659,109.847,35.38,52.8223,82.9485,0.53,13.85,43.66,41.96
Ac 8d 5c,0.91964,64.30,190.437,109.699,35.70,53.3793,83.0582,0.33,7.40,52.96,39.31
Ac 8d 6c,0.69369,63.14,191.748,112.473,36.86,51.8426,78.1416,0.31,5.84,56.68,37.18
Ac 8d 7c,0.56421,60.20,191.883,118.055,39.80,50.3078,70.2212,0.69,7.44,57.10,34.77
Ac 9c 2c,0.12191,61.62,189.179,113.7,38.38,57.9532,83.896,0.00,16.85,37.77,45.38
Ac 9c 2d,0.78757,65.96,195.996,110.046,34.04,48.6529,79.4149,3.53,3.95,49.84,42.68
Ac 9c 3c,0.10833,61.16,190.157,115.155,38.84,56.9812,81.5035,0.00,15.52,39.04,45.44
Ac 9c 3d,0.79898,65.73,195.898,110.392,34.27,48.6459,78.8496,3.35,3.11,50.82,42.72
Ac 9c 4c,0.09218,61.13,190.227,115.258,38.87,56.7863,81.1577,0.00,15.61,39.07,45.32
Ac 9c 4d,0.86397,65.63,194.44,109.736,34.37,50.1508,81.0531,2.76,1.63,53.88,41.72
Ac 9c 5c,0.08009,61.26,191.925,116.035,38.74,54.9798,78.8445,0.00,12.68,41.95,45.37
Ac 9c 5d,0.93047,65.12,191.152,108.725,34.88,52.5478,83.6852,2.23,6.27,53.11,38.39
Ac 9c 6c,0.06598,60.67,192.165,117.308,39.33,54.7201,77.2969,0.00,12.46,42.02,45.52
